MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
7612,2010/3/13,2010/3/19,男,5,苏州,江苏省,CN,42,2014/3/31,40,43152,0,496,14557,24201,51225,46790.23,2014/3/17,5,5394,45,15,17.20512821,114,0,7000,0,0.913425671,17,23,16964,26188,496,7000,7496,7496,50648,33684,0.575,0.425,0.393112877,0.606863949,1
26185,2012/5/19,2012/5/19,男,4,上海,上海,CN,37,2014/3/31,45,42216,0,0,1495,7015,57643,46782.32,2014/3/25,5.625,5277,0,7,15.36363636,211,0,0,0,0.811587183,34,11,33081,9135,0,0,0,0,42216,9135,0.244444444,0.755555556,0.783594287,0.216382026,2
35414,2011/7/14,2011/9/3,男,4,沈阳,辽宁,CN,39,2014/3/31,35,34259,0,305,18447,21345,68617,46781.66,2014/2/19,4.375,4282.375,63,42,18.41176471,94,0,0,2,0.681779442,15,20,13190,21069,305,0,305,305,34564,21374,0.571428571,0.428571429,0.384997081,0.61497373,3
29387,2005/12/1,2006/9/29,男,6,广州,广东,CN,57,2014/3/31,38,40532,0,8116,17726,39029,60295,46777.11,2014/3/28,4.75,5066.5,39,4,18.59459459,68,505,8037,5,0.77580413,15,23,13233,27299,8116,8542,16658,16153,57190,43452,0.605263158,0.394736842,0.326474724,0.673500604,13
15474,2011/9/14,2011/9/14,女,4,北京,北京,CN,53,2014/3/31,13,42717,0,0,36614,3257,35230,46774.6,2014/3/27,1.625,5339.625,122,5,50.33333333,408,0,0,0,1.327692308,12,1,38903,3814,0,0,0,0,42717,3814,0.076923077,0.923076923,0.910693385,0.089283206,0
19322,2007/5/21,2007/5/22,女,5,广州,广东,CN,39,2014/3/31,68,41713,0,2317,21231,24206,61090,46773.21,2014/3/23,8.5,5214.125,1,9,10.76119403,86,0,0,0,0.765644295,26,42,18079,23634,2317,0,2317,2317,44030,25951,0.617647059,0.382352941,0.433403653,0.566572374,4
11461,2007/5/24,2007/5/24,男,4,深圳市,广东,CN,41,2014/3/31,37,41114,0,0,21872,16013,70131,46760.52,2014/3/4,4.625,5139.25,26,28,18.80555556,71,0,0,2,0.666759636,21,16,24564,16550,0,0,0,0,41114,16550,0.432432432,0.567567568,0.597446188,0.40252949,2
52907,2011/5/31,2011/5/31,男,4,抚顺,辽宁,CN,48,2014/3/31,40,43598,0,0,10408,14648,52977,46757.38,2014/3/27,5,5449.75,18,5,18.15384615,68,0,0,0,0.882597731,25,15,26066,17532,0,0,0,0,43598,17532,0.375,0.625,0.597857749,0.402119315,0
35586,2007/12/5,2007/12/5,男,5,大连,辽宁,CN,49,2014/3/31,32,40162,0,1433,7410,28171,47554,46749.83,2014/3/21,4,5020.25,25,11,22.41935484,119,888,0,0,0.98308933,12,20,11824,28338,1433,888,2321,1433,42483,29771,0.625,0.375,0.294400319,0.705574783,1
30275,2008/9/5,2008/9/5,女,5,广州,广东,CN,35,2014/3/31,39,44995,0,1417,13062,27906,61312,46734.43,2014/3/25,4.875,5624.375,23,7,18.44736842,67,5093,7930,2,0.762239529,16,23,16170,28825,1417,13023,14440,9347,59435,38172,0.58974359,0.41025641,0.359365277,0.640612499,38
24235,2011/2/8,2011/10/7,男,4,北京,北京,CN,46,2014/3/31,15,44250,0,0,39375,0,31155,46732.5,2013/3/10,1.875,5531.25,28,388,22.5,59,3838,0,0,1.5,15,0,44250,0,0,3838,3838,0,48088,0,0,1,0.999977402,0,2
7686,2010/4/13,2010/4/17,女,4,长春,吉林,CN,31,2014/3/31,42,40084,0,0,15712,16178,60039,46727.05,2014/3/8,5.25,5010.5,6,24,17.09756098,316,0,0,2,0.778278286,18,24,15560,24524,0,0,0,0,40084,24524,0.571428571,0.428571429,0.388175128,0.611799925,2
30042,2008/3/24,2008/3/24,男,5,广州,广东,CN,37,2014/3/31,44,39272,0,1684,20088,24079,63957,46721.27,2014/3/30,5.5,4909,16,2,16.58139535,50,0,0,5,0.730510656,19,25,15836,23436,1684,0,1684,1684,40956,25120,0.568181818,0.431818182,0.403228681,0.596745856,5
43595,2013/3/21,2013/3/21,女,4,广州,广东,CN,38,2014/3/31,10,26758,0,0,2800,14825,66892,46715.69,2014/3/8,2,5351.6,0,24,39.22222222,144,0,0,0,0.698374843,1,9,4652,22106,0,0,0,0,26758,22106,0.9,0.1,0.173848051,0.826114578,0
40209,2009/8/18,2009/8/18,男,5,广州市,,CN,34,2014/3/31,36,40390,0,0,26805,13590,59205,46697.62,2014/3/17,4.5,5048.75,19,15,19.91428571,96,3400,500,2,0.788744532,19,17,27653,12737,0,3900,3900,500,44290,13237,0.472222222,0.527777778,0.684632715,0.315342527,7
2023,2004/11/22,2004/12/17,男,5,.,北京,CN,48,2014/3/31,29,44950,0,966,19434,19086,42118,46693.13,2014/3/22,3.625,5618.75,53,10,23.85714286,130,888,2000,0,1.108626478,12,17,18896,26054,966,2888,3854,2966,48804,29020,0.586206897,0.413793103,0.420368846,0.579608907,2
8869,2006/5/28,2009/6/19,男,6,乌鲁木齐市,新疆,CN,55,2014/3/31,28,42917,0,0,22461,14102,59737,46693.07,2014/3/15,3.5,5364.625,6,17,26.22222222,93,0,0,5,0.78164404,17,11,25742,17175,0,0,0,0,42917,17175,0.392857143,0.607142857,0.599794958,0.400181742,5
36717,2006/5/26,2009/10/29,男,5,,,TW,65,2014/3/31,52,34708,0,1084,32362,24058,61194,46691.69,2014/3/26,6.5,4338.5,0,6,14.21568627,43,0,0,0,0.763010916,30,22,26244,8464,1084,0,1084,1084,35792,9548,0.423076923,0.576923077,0.756115129,0.24385606,0
36191,2011/1/15,2011/6/3,女,4,珠海,广东,CN,39,2014/3/31,33,39325,0,0,22021,19543,62659,46660.71,2014/3/24,4.125,4915.625,15,8,22.125,98,0,500,2,0.744676902,18,15,21220,18105,0,500,500,500,39825,18605,0.454545455,0.545454545,0.539592127,0.460382444,3
62951,2008/1/21,2008/3/2,女,4,乌鲁木齐,新疆,CN,53,2014/3/31,24,35077,0,0,20939,13244,77279,46649.84,2014/3/5,3,4384.625,15,27,29.95652174,118,0,0,2,0.603654809,15,9,22484,12593,0,0,0,0,35077,12593,0.375,0.625,0.640971549,0.358999943,2
61889,2010/12/1,2010/12/10,男,4,广州市,广东,CN,40,2014/3/31,40,31662,0,0,32219,8559,70641,46647.79,2014/2/17,5,3957.75,28,44,16.8974359,95,1020,0,4,0.66035008,25,15,25433,6229,0,1020,1020,0,32682,6229,0.375,0.625,0.803240375,0.196728042,5
34759,2010/7/24,2010/7/24,男,5,大连,辽宁,CN,47,2014/3/31,29,40621,0,333,18851,27161,44033,46644.34,2014/3/25,3.625,5077.625,12,7,25.42857143,93,800,18042,3,1.059304158,13,16,14670,25951,333,18842,19175,18375,59796,44326,0.551724138,0.448275862,0.361134361,0.638841022,21
14645,2012/3/5,2012/3/5,男,5,长沙,湖南,CN,46,2014/3/31,44,44185,0,844,22071,19397,55567,46642.85,2014/3/3,5.5,5523.125,41,29,15.37209302,123,0,0,0,0.839398384,24,20,22514,21671,844,0,844,844,45029,22515,0.454545455,0.545454545,0.509527905,0.490449464,0
19094,2006/11/15,2010/10/21,女,4,顺德,广东,CN,48,2014/3/31,22,47290,0,0,9862,20197,49636,46637.63,2014/3/17,2.75,5911.25,26,15,32.85714286,151,0,2000,0,0.939592836,8,14,12100,35190,0,2000,2000,2000,49290,37190,0.636363636,0.363636364,0.255862638,0.744116217,1
10837,2012/11/20,2012/12/11,男,5,大良,广东,CN,46,2014/3/31,50,31489,0,3431,7345,35536,77141,46635.91,2014/3/28,8.333333333,5248.166667,21,4,9.653061224,62,0,106,0,0.604554128,7,43,6390,25099,3431,106,3537,3537,35026,28636,0.86,0.14,0.202921562,0.797046681,2
4578,2013/3/1,2013/3/18,男,4,Osaka-shi,Osaka-fu,JP,63,2014/3/31,24,29884,0,0,3839,39765,63432,46622.52,2014/3/25,4.8,5976.8,17,7,16.2173913,56,0,6972,0,0.735,2,22,1992,27892,0,6972,6972,6972,36856,34864,0.916666667,0.083333333,0.066655513,0.933311026,8
32611,2011/8/26,2011/8/26,男,6,上海,上海,CN,60,2014/3/31,35,43130,0,1093,19415,22531,32642,46618.28,2014/3/13,4.375,5391.25,1,19,20.91176471,85,0,0,0,1.428168617,17,18,20208,22922,1093,0,1093,1093,44223,24015,0.514285714,0.485714286,0.468526118,0.531450697,0
25863,2010/2/5,2010/2/6,男,5,上海,上海,CN,49,2014/3/31,37,41424,0,622,14502,7635,51074,46598.4,2014/3/7,4.625,5178,13,25,19.25,110,0,0,0,0.912370286,18,19,23583,17841,622,0,622,622,42046,18463,0.513513514,0.486486486,0.569293905,0.430681955,1
30958,2009/2/12,2009/2/16,男,5,OSAKA-SHI,OSAKA-FU,JP,52,2014/3/31,23,33373,0,0,29901,16233,60789,46596.09,2013/10/20,2.875,4171.625,15,164,25.09090909,65,0,3984,1,0.766521739,15,8,19425,13948,0,3984,3984,3984,37357,17932,0.347826087,0.652173913,0.582039911,0.417930125,3
56224,2005/4/23,2005/8/3,男,5,长沙,湖南,CN,39,2014/3/31,81,40321,0,4998,22417,26148,60984,46582.51,2014/3/29,10.125,5040.125,0,3,9.1,33,0,2000,0,0.763848059,35,46,18955,21366,4998,2000,6998,6998,47319,28364,0.567901235,0.432098765,0.470090769,0.52988443,2
55100,2007/2/19,2011/12/28,男,5,广州,广东,CN,47,2014/3/31,23,44311,0,1271,12780,30941,34088,46580.85,2014/3/14,2.875,5538.875,10,18,31.95454545,295,0,0,2,1.366488207,6,17,12912,31399,1271,0,1271,1271,45582,32670,0.739130435,0.260869565,0.291388337,0.708589096,2
13066,2009/2/23,2009/2/23,男,4,北京,,CN,50,2014/3/31,24,44577,0,0,23108,18951,50058,46569.49,2014/1/28,3,5572.125,14,64,28.39130435,139,0,0,7,0.93031064,11,13,23846,20731,0,0,0,0,44577,20731,0.541666667,0.458333333,0.534927543,0.465050025,7
9143,2011/1/14,2011/10/22,女,4,广州,广东,CN,38,2014/3/31,9,25084,0,0,10970,6985,66404,46558.85,2013/8/25,1.125,3135.5,90,220,52.625,142,15566,12177,0,0.701145262,6,3,15220,9864,0,27743,27743,12177,52827,22041,0.333333333,0.666666667,0.606737094,0.393223042,25
12882,2009/4/21,2009/6/9,男,4,长沙,湖南,CN,40,2014/3/31,40,43182,0,0,16559,21113,53356,46544.15,2014/3/12,5,5397.75,2,20,18.17948718,113,0,0,0,0.872332071,19,21,20284,22898,0,0,0,0,43182,22898,0.525,0.475,0.469721881,0.530254961,0
61368,2013/1/17,2013/1/17,男,5,佛山,广东,CN,34,2014/3/31,47,33822,0,6808,630,41084,62649,46535.92,2014/3/31,9.4,6764.4,0,1,9.543478261,111,0,500,2,0.742803876,1,46,434,33388,6808,500,7308,7308,41130,40696,0.978723404,0.021276596,0.012831505,0.987138929,4
19352,2007/5/30,2009/8/9,男,5,北京,北京,CN,42,2014/3/31,49,40599,0,1148,18224,24575,64106,46520.43,2014/3/30,6.125,5074.875,6,2,15.0625,87,0,0,0,0.725679812,19,30,17770,22829,1148,0,1148,1148,41747,23977,0.612244898,0.387755102,0.437684729,0.56229064,2
39404,2008/8/6,2008/8/8,男,4,北京,北京,CN,52,2014/3/31,47,36080,0,0,25554,16875,76359,46512.67,2014/3/23,5.875,4510,30,9,15.04347826,53,801,0,0,0.609131471,28,19,23161,12919,0,801,801,0,36881,12919,0.404255319,0.595744681,0.641916798,0.358055486,1
44816,2009/2/17,2009/3/8,男,4,长春,吉林,CN,49,2014/3/31,37,40137,0,0,25479,15970,61573,46500.79,2014/3/19,4.625,5017.125,38,13,18.88888889,80,0,328,2,0.755213974,24,13,24873,15264,0,328,328,328,40465,15592,0.351351351,0.648648649,0.61968708,0.380288006,6
19274,2007/3/13,2011/1/2,女,4,ELMONTE,CA,US,48,2014/3/31,10,31250,0,0,0,21988,64800,46498.88,2014/2/29  0:00:00,1.25,3906.25,368,32,36.77777778,127,0,0,0,0.717575309,0,10,0,31250,0,0,0,0,31250,31250,1,0,0,0.999968001,0
13327,2009/11/9,2009/11/9,女,5,广州,广东,CN,44,2014/3/31,69,37235,0,4881,16250,31671,75696,46487.01,2014/3/10,8.625,4654.375,11,22,10.26470588,136,0,0,0,0.614127695,21,48,11925,25310,4881,0,4881,4881,42116,30191,0.695652174,0.304347826,0.320254592,0.679718552,1
882,2006/10/22,2009/6/15,女,6,,北京,CN,39,2014/3/31,29,40968,0,0,29012,9919,50660,46484.28,2014/2/26,3.625,5121,57,35,22.82142857,230,0,0,1,0.917573628,23,6,30353,10615,0,0,0,0,40968,10615,0.206896552,0.793103448,0.740877249,0.259098343,1
46361,2008/11/7,2012/6/13,男,6,.,北京,CN,42,2014/3/31,24,43790,0,0,40185,0,31187,46478.5,2013/2/13,3,5473.75,73,413,10.65217391,57,1500,0,0,1.490316478,24,0,43790,0,0,1500,1500,0,45290,0,0,1,0.999977164,0,2
45930,2006/10/22,2006/11/15,女,6,广州,广东,CN,52,2014/3/31,67,42867,0,3425,22622,26254,62811,46476.94,2014/3/19,8.375,5358.375,5,13,10.8030303,45,0,0,3,0.739949054,30,37,19645,23222,3425,0,3425,3425,46292,26647,0.552238806,0.447761194,0.458267239,0.541709434,6
32631,2011/10/2,2011/10/2,男,4,广州,广东,CN,47,2014/3/31,16,40458,0,0,6512,25733,54209,46449.58,2014/2/26,2,5057.25,146,35,36.66666667,153,0,0,0,0.856861038,6,10,8099,32359,0,0,0,0,40458,32359,0.625,0.375,0.200177958,0.799797326,0
41307,2011/11/1,2011/11/11,男,4,广州,广东,CN,46,2014/3/31,34,40100,0,0,17908,20981,70891,46446.64,2014/3/31,4.25,5012.5,17,1,21.60606061,117,0,0,0,0.655183874,15,19,18303,21797,0,0,0,0,40100,21797,0.558823529,0.441176471,0.456422533,0.54355253,0
37683,2012/3/22,2012/4/15,男,6,.,北京,CN,46,2014/3/31,66,39491,0,6713,17955,30846,50878,46436.11,2014/3/19,8.25,4936.375,14,13,10.83076923,49,7729,9895,0,0.912695271,27,39,13916,25575,6713,17624,24337,16608,63828,42183,0.590909091,0.409090909,0.352375165,0.647599514,28
4705,2010/7/30,2010/8/25,男,5,广州,广东,CN,34,2014/3/31,25,45944,0,933,22478,19147,41212,46430.21,2014/2/21,3.125,5743,6,40,28.54166667,106,0,0,0,1.126618703,12,13,23634,22310,933,0,933,933,46877,23243,0.52,0.48,0.514397649,0.485580585,0
47632,2007/8/1,2009/2/24,男,4,广州市,广东,CN,49,2014/3/31,24,38194,0,0,10558,26601,65275,46415.22,2014/3/28,3,4774.25,1,4,31.56521739,105,0,0,0,0.711071926,9,15,8911,29283,0,0,0,0,38194,29283,0.625,0.375,0.233302788,0.76667103,0
23171,2011/9/1,2011/10/4,男,4,KOBE-SHI,HYOGO-KEN,JP,70,2014/3/31,23,40848,0,0,16076,30311,60789,46411.08,2014/3/10,2.875,5106,3,22,32.09090909,127,0,7968,4,0.763478261,10,13,9960,30888,0,7968,7968,7968,48816,38856,0.565217391,0.434782609,0.243824818,0.756150701,8
16873,2010/6/30,2010/6/30,男,6,,北京,CN,34,2014/3/31,62,45830,0,2641,19040,27510,54315,46405.84,2014/3/13,7.75,5728.75,7,19,11.55737705,100,15913,25501,10,0.854383504,27,35,17461,28369,2641,41414,44055,28142,89885,56511,0.564516129,0.435483871,0.380986668,0.618991512,50
22764,2011/4/14,2011/4/14,男,4,秦皇岛,山东省,CN,58,2014/3/31,36,44366,0,0,15755,24871,66096,46395.76,2014/3/18,4.5,5545.75,3,14,20.4,83,0,0,0,0.70194505,15,21,15366,29000,0,0,0,0,44366,29000,0.583333333,0.416666667,0.346338495,0.653638966,0
38326,2005/11/1,2005/12/17,男,6,武汉,湖北,CN,44,2014/3/31,77,41266,0,5102,19052,7831,60202,46392.02,2014/3/30,9.625,5158.25,10,2,9.460526316,52,0,2000,6,0.77060596,30,47,15107,26159,5102,2000,7102,7102,48368,33261,0.61038961,0.38961039,0.366079434,0.633896334,10
40782,2010/6/27,2010/7/10,男,4,广州,广东,CN,37,2014/3/31,6,54407,0,0,1090,24500,51335,46386.05,2013/8/4,0.75,6800.875,179,241,62.2,187,0,1000,3,0.903595013,2,4,901,53506,0,1000,1000,1000,55407,54506,0.666666667,0.333333333,0.016560065,0.983421556,4
14446,2012/9/27,2012/9/27,男,5,洛阳,河南,CN,53,2014/3/31,36,41825,0,1764,19058,20689,58825,46376.24,2014/2/21,5.142857143,5975,0,40,14.62857143,53,0,0,0,0.788376371,14,22,20158,21667,1764,0,1764,1764,43589,23431,0.611111111,0.388888889,0.481949027,0.518027065,0
26714,2006/12/25,2006/12/25,男,6,长春,吉林,CN,53,2014/3/31,31,43465,0,3928,8160,35110,36941,46373.08,2014/3/21,3.875,5433.125,30,11,23,120,0,0,0,1.255328226,8,23,9811,33654,3928,0,3928,3928,47393,37582,0.741935484,0.258064516,0.225716652,0.774260341,0
29729,2007/11/1,2008/2/25,男,4,广州,广东,CN,39,2014/3/31,6,40596,0,0,27240,0,45460,46356.2,2013/1/21,0.75,5074.5,117,436,35.6,167,874,207,0,1.019714034,6,0,40596,0,0,1081,1081,207,41677,207,0,1,0.999975368,0,12
20341,2005/6/18,2005/8/25,男,4,benane,benane,MY,57,2014/3/31,29,24320,0,0,13330,16205,70525,46341.01,2014/3/30,3.625,3040,16,2,25.46428571,123,0,0,2,0.657086281,12,17,11418,12902,0,0,0,0,24320,12902,0.586206897,0.413793103,0.469470828,0.530488056,2
9516,2006/1/6,2006/1/31,男,5,广州,广东,CN,47,2014/3/31,46,41244,0,0,24674,19649,61758,46338.25,2014/3/28,5.75,5155.5,7,4,16,64,0,0,1,0.750319797,24,22,23194,18050,0,0,0,0,41244,18050,0.47826087,0.52173913,0.562346951,0.437628803,2
21131,2009/11/10,2010/3/25,男,4,KUALA LUMPUR,,MY,60,2014/3/31,18,50028,0,0,25852,27764,44574,46337.5,2013/10/29,2.25,6253.5,12,155,33.17647059,168,0,0,0,1.039563423,10,8,23388,26640,0,0,0,0,50028,26640,0.444444444,0.555555556,0.467488856,0.532491155,0
18893,2006/6/27,2006/11/14,男,4,深圳,广东,CN,42,2014/3/31,36,41692,0,0,22462,18320,62184,46322.66,2014/3/24,4.5,5211.5,18,8,20.14285714,85,800,2400,1,0.744928921,20,16,21769,19923,0,3200,3200,2400,44892,22323,0.444444444,0.555555556,0.522126016,0.477849999,3
35095,2010/1/9,2010/1/9,女,4,深圳,广东,CN,38,2014/3/31,8,46758,0,0,19320,0,55830,46316.16,2013/3/16,1,5844.75,29,382,45.71428571,199,0,0,2,0.829592692,8,0,46758,0,0,0,0,0,46758,0,0,1,0.999978614,0,3
40838,2011/6/20,2011/6/20,男,6,郑州,河南,CN,39,2014/3/31,65,41141,0,6349,26010,18865,57058,46313.49,2014/3/31,8.125,5142.625,13,1,11.203125,59,9186,18155,1,0.811691437,36,29,23637,17504,6349,27341,33690,24504,74831,42008,0.446153846,0.553846154,0.574522386,0.425453308,35
19690,2011/6/29,2011/10/24,男,5,广州,广东,CN,35,2014/3/31,53,40600,0,731,26124,20270,53905,46310.69,2014/3/28,6.625,5075,23,4,13.53846154,94,3148,32813,3,0.85911678,27,26,22501,18099,731,35961,36692,33544,77292,51643,0.490566038,0.509433962,0.554198172,0.445777198,33
31948,2011/1/27,2011/4/2,男,4,佛山,广东,CN,48,2014/3/31,46,36391,0,1270,26665,17841,70245,46294.39,2014/3/20,5.75,4548.875,0,12,15.97777778,54,0,0,2,0.659041782,26,20,21468,14923,1270,0,1270,1270,37661,16193,0.434782609,0.565217391,0.58990987,0.410062651,2
19198,2007/2/15,2007/11/23,男,5,广州市,广东,CN,33,2014/3/31,55,37515,0,1440,23503,19959,73099,46289.72,2014/3/25,6.875,4689.375,60,7,12.2962963,77,1149,6071,4,0.633246966,28,27,19976,17539,1440,7220,8660,7511,46175,25050,0.490909091,0.509090909,0.532466148,0.467507197,21
57276,2008/10/20,2008/12/6,男,4,顺德,广东,CN,58,2014/3/31,29,46910,0,0,26680,20280,58693,46289.1,2014/1/6,3.625,5863.75,17,86,22.42857143,91,0,6331,0,0.788664747,17,12,26086,20824,0,6331,6331,6331,53241,27155,0.413793103,0.586206897,0.556074268,0.443904415,3
37358,2009/9/5,2010/4/3,男,5,郑州,河南,CN,29,2014/3/31,51,45491,0,1812,19808,22521,52989,46287.45,2014/3/27,6.375,5686.375,3,5,14.46,51,3006,4121,3,0.873529412,23,28,20218,25273,1812,7127,8939,5933,54430,31206,0.549019608,0.450980392,0.44442979,0.555548228,33
28071,2007/2/14,2010/5/12,男,4,北京,北京,CN,56,2014/3/31,49,39012,0,0,32513,10069,67712,46273.62,2014/3/12,6.125,4876.5,2,20,14.77083333,76,0,0,3,0.683388764,34,15,28300,10712,0,0,0,0,39012,10712,0.306122449,0.693877551,0.725399226,0.274575142,3
53661,2006/11/3,2006/11/4,男,5,大连,辽宁,CN,,2014/3/31,64,37356,0,3491,10090,23599,61512,46257.54,2014/3/16,8,4669.5,42,16,10.68253968,38,0,2000,0,0.752008389,25,39,12368,24988,3491,2000,5491,5491,42847,30479,0.609375,0.390625,0.331075836,0.668897395,1
43525,2013/1/30,2013/2/5,男,5,广州,广东,CN,31,2014/3/31,49,44020,0,4295,6555,38068,58196,46233,2014/3/21,9.8,8804,6,11,8.541666667,37,0,2257,2,0.794436044,9,40,5070,38950,4295,2257,6552,6552,50572,45502,0.816326531,0.183673469,0.115172304,0.884804979,12
39882,2009/3/17,2009/4/1,男,4,乌鲁木齐,新疆,CN,53,2014/3/31,32,36319,0,314,14425,16452,66510,46230.45,2014/3/24,4,4539.875,26,8,22.48387097,106,0,7215,0,0.695090212,15,17,14731,21588,314,7215,7529,7529,43848,29117,0.53125,0.46875,0.405589207,0.59438326,4
13043,2009/1/31,2009/3/10,男,4,乌鲁木齐,新疆,CN,44,2014/3/31,22,32018,0,0,12780,20838,80600,46229,2014/3/27,2.75,4002.25,27,5,33.28571429,98,0,0,0,0.573560794,8,14,10632,21386,0,0,0,0,32018,21386,0.636363636,0.363636364,0.332052844,0.667915925,0
55795,2012/5/16,2012/5/16,男,4,广州,广东,CN,33,2014/3/31,75,40683,0,375,39697,9822,58836,46218.35,2014/1/18,9.375,5085.375,0,74,8.27027027,88,1500,0,1,0.785545414,57,18,34116,6567,375,1500,1875,375,42558,6942,0.24,0.76,0.838560614,0.161414807,4
55951,2012/11/29,2013/1/17,男,5,上海,上海,CN,49,2014/3/31,26,44205,0,2792,14610,18732,40418,46218.17,2014/3/14,4.333333333,7367.5,49,18,16.88,65,0,300,0,1.143504627,8,18,21982,22223,2792,300,3092,3092,47297,25315,0.692307692,0.307692308,0.497262815,0.502714564,1
