store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost,unit_price
91,武汉,线上,Female,35-39,Weekend,配件,1,199,1,1,29,199
91,武汉,线上,Female,30-34,Weekday,牛仔裤,3,117,3,3,69,39
137,西安,线上,Female,20-24,Weekday,短裤,1,40,1,1,19,40
312,杭州,线下,Female,25-29,Weekday,袜子,1,49,1,1,9,49
335,上海,线下,Female,20-24,Weekend,T恤,3,297,3,3,49,99
496,上海,线下,Male,25-29,Weekend,当季新品,2,237,2,3,59,79
280,深圳,线下,Female,20-24,Weekend,T恤,6,762.34,6,8,49,95
245,杭州,线下,Female,45-49,Weekday,袜子,1,52,1,2,9,26
429,西安,线下,Female,55-59,Weekday,配件,1,199,1,1,29,199
312,杭州,线下,Male,20-24,Weekday,毛衣,1,249,1,1,99,249
91,武汉,线上,Male,35-39,Weekday,裙子,1,199,1,1,59,199
616,成都,线下,Female,40-44,Weekday,牛仔裤,1,149,1,1,69,149
375,广州,线上,Female,30-34,Weekday,T恤,3,273,3,4,49,68
312,杭州,线下,Female,25-29,Weekday,裙子,1,199,1,1,59,199
182,广州,线上,Male,30-34,Weekday,T恤,1,59,1,1,49,59
520,杭州,线下,Female,30-34,Weekend,毛衣,1,149,1,1,99,149
738,深圳,线下,Female,40-44,Weekday,T恤,3,346,3,3,49,115
245,杭州,线下,Female,25-29,Weekend,当季新品,2,298,2,2,59,149
796,深圳,线下,Female,25-29,Weekend,T恤,1,59,1,1,49,59
280,深圳,线下,Male,25-29,Weekday,T恤,1,99,1,1,49,99
323,武汉,线下,Female,25-29,Weekend,牛仔裤,1,199,1,1,69,199
430,成都,线下,Female,30-34,Weekday,当季新品,1,78,1,1,59,78
360,成都,线下,Male,25-29,Weekend,袜子,1,19,1,1,9,19
229,深圳,线下,Male,>=60,Weekend,牛仔裤,1,118,1,2,69,59
28,武汉,线上,Male,25-29,Weekday,配件,1,199,1,1,29,199
229,深圳,线下,Female,>=60,Weekend,T恤,1,118,1,2,49,59
20,深圳,线下,Male,25-29,Weekday,T恤,1,79,1,1,49,79
137,西安,线上,Female,35-39,Weekday,配件,1,199,1,1,29,199
68,重庆,线上,Male,30-34,Weekend,T恤,1,198,1,2,49,99
430,成都,线下,Male,20-24,Weekday,毛衣,1,99,1,1,99,99
208,重庆,线下,Female,35-39,Weekday,短裤,1,39,1,1,19,39
420,广州,线上,Female,25-29,Weekday,T恤,1,99,1,1,49,99
248,杭州,线下,Female,20-24,Weekday,裙子,1,41.32,1,1,59,41
280,深圳,线下,Male,35-39,Weekend,当季新品,1,79,1,1,59,79
325,上海,线下,Female,20-24,Weekday,当季新品,1,149,1,1,59,149
229,深圳,线下,Female,25-29,Weekend,配件,1,79,1,1,29,79
315,武汉,线下,Female,35-39,Weekend,袜子,1,26,1,1,9,26
98,成都,线下,Female,30-34,Weekday,当季新品,1,56,1,1,59,56
437,重庆,线下,Female,50-54,Weekend,短裤,3,198,3,5,19,40
20,深圳,线下,Male,50-54,Weekday,毛衣,1,99,1,1,99,99
758,杭州,线下,Female,30-34,Weekday,T恤,4,423,4,4,49,106
738,深圳,线下,Female,35-39,Weekday,T恤,5,395,5,5,49,79
325,上海,线下,Female,>=60,Weekend,运动,1,99,1,1,49,99
148,深圳,线下,Female,40-44,Weekend,运动,1,39,1,1,49,39
658,深圳,线下,Female,35-39,Weekend,当季新品,1,77,1,1,59,77
315,武汉,线下,Male,25-29,Weekday,T恤,1,59,1,1,49,59
336,西安,线下,Male,25-29,Weekend,短裤,1,39,1,1,19,39
207,上海,线上,Female,30-34,Weekend,配件,3,297,3,3,29,99
19,南京,线下,Male,25-29,Weekend,当季新品,1,55,1,1,59,55
229,深圳,线下,Male,25-29,Weekday,短裤,3,191,3,5,19,38
70,深圳,线下,Female,25-29,Weekend,T恤,1,59,1,1,49,59
648,西安,线下,Female,20-24,Weekday,T恤,1,99,1,1,49,99
207,上海,线上,Male,>=60,Weekday,配件,1,99,1,1,29,99
70,深圳,线下,Female,30-34,Weekend,短裤,1,39,1,1,19,39
336,西安,线下,Female,<20,Weekend,T恤,1,118,1,2,49,59
229,深圳,线下,Female,55-59,Weekday,袜子,1,51.27,1,2,9,26
256,武汉,线下,Male,25-29,Weekend,短裤,1,40,1,1,19,40
648,西安,线下,Male,>=60,Weekday,T恤,1,79,1,1,49,79
255,杭州,线下,Female,30-34,Weekday,T恤,6,254,6,6,49,42
758,杭州,线下,Male,25-29,Weekday,当季新品,1,153.9,1,2,59,77
360,成都,线下,Male,35-39,Weekday,T恤,2,158,2,2,49,79
437,重庆,线下,Male,30-34,Weekend,运动,2,72,2,2,49,36
182,广州,线上,Female,45-49,Weekday,牛仔裤,1,59,1,1,69,59
256,武汉,线下,Female,40-44,Weekday,T恤,2,78,2,2,49,39
32,武汉,线上,Male,40-44,Weekday,短裤,1,40,1,1,19,40
21,北京,线下,Female,<20,Weekend,T恤,7,792,7,8,49,99
280,深圳,线下,Female,25-29,Weekend,T恤,2,198,2,2,49,99
248,杭州,线下,Male,20-24,Weekday,T恤,1,99,1,1,49,99
649,杭州,线下,Female,20-24,Weekday,T恤,2,198,2,2,49,99
245,杭州,线下,Female,35-39,Weekday,袜子,1,40,1,2,9,20
20,深圳,线下,Female,40-44,Weekday,T恤,1,39,1,1,49,39
442,西安,线下,Female,30-34,Weekday,T恤,2,177,2,3,49,59
649,杭州,线下,Female,35-39,Weekend,T恤,1,96,1,1,49,96
616,成都,线下,Female,50-54,Weekend,T恤,1,99,1,1,49,99
46,武汉,线下,Female,40-44,Weekend,T恤,1,236,2,4,49,59
658,深圳,线下,Female,25-29,Weekend,T恤,2,198,2,2,49,99
229,深圳,线下,Female,35-39,Weekday,T恤,3,237,3,3,49,79
229,深圳,线下,Female,20-24,Weekend,T恤,1,55.26,1,1,49,55
520,杭州,线下,Male,25-29,Weekend,T恤,1,79,1,1,49,79
245,杭州,线下,Female,50-54,Weekday,运动,1,39,1,1,49,39
28,武汉,线上,Female,20-24,Weekend,T恤,1,79,1,1,49,79
758,杭州,线下,Female,30-34,Weekday,T恤,1,79,1,1,49,79
658,深圳,线下,Female,40-44,Weekday,T恤,1,79,1,1,49,79
280,深圳,线下,Male,>=60,Weekend,T恤,1,79,1,1,49,79
28,武汉,线上,Male,>=60,Weekday,毛衣,2,398,2,2,99,199
245,杭州,线下,Female,25-29,Weekend,T恤,1,99,1,1,49,99
208,重庆,线下,Female,25-29,Weekend,短裤,1,39,1,1,19,39
68,重庆,线上,Male,35-39,Weekday,T恤,1,158,1,2,49,79
46,武汉,线下,Female,25-29,Weekend,T恤,2,114,2,2,49,57
738,深圳,线下,Male,30-34,Weekend,袜子,1,27,1,1,9,27
737,深圳,线下,Female,30-34,Weekday,短裤,4,158,4,4,19,40
52,武汉,线上,Female,30-34,Weekday,牛仔裤,6,1094,6,6,69,182
442,西安,线下,Male,>=60,Weekday,当季新品,1,77,1,1,59,77
91,武汉,线上,Female,30-34,Weekday,T恤,1,79,1,1,49,79
248,杭州,线下,Female,50-54,Weekday,配件,1,79,1,1,29,79
207,上海,线上,Male,<20,Weekday,T恤,2,198,2,2,49,99
231,广州,线下,Female,25-29,Weekday,T恤,4,396,4,5,49,79
420,广州,线上,Female,50-54,Weekend,牛仔裤,1,158,1,2,69,79
669,重庆,线下,Female,30-34,Weekday,当季新品,1,55,1,1,59,55
759,重庆,线下,Male,20-24,Weekend,袜子,1,26,1,1,9,26
207,上海,线上,Female,35-39,Weekday,T恤,1,77,1,1,49,77
135,上海,线下,Male,>=60,Weekday,T恤,1,79,1,1,49,79
208,重庆,线下,Male,20-24,Weekday,T恤,3,396,3,4,49,99
32,武汉,线上,Unkown,Unkown,Weekday,牛仔裤,1,199,1,1,69,199
312,杭州,线下,Male,40-44,Weekday,T恤,1,99,1,1,49,99
168,武汉,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
616,成都,线下,Male,>=60,Weekend,T恤,1,59,1,1,49,59
146,杭州,线下,Male,30-34,Weekday,当季新品,1,53,1,1,59,53
182,广州,线上,Female,30-34,Weekday,T恤,1,79,1,1,49,79
420,广州,线上,Female,50-54,Weekend,毛衣,1,199,1,1,99,199
449,武汉,线下,Male,55-59,Weekday,毛衣,2,348,2,2,99,174
480,重庆,线下,Male,>=60,Weekday,T恤,1,79,1,1,49,79
255,杭州,线下,Female,<20,Weekend,短裤,1,33,1,1,19,33
360,成都,线下,Female,35-39,Weekend,袜子,1,39,1,1,9,39
312,杭州,线下,Male,25-29,Weekday,当季新品,1,59,1,1,59,59
616,成都,线下,Male,40-44,Weekday,毛衣,1,199,1,1,99,199
669,重庆,线下,Male,20-24,Weekend,T恤,2,198,2,2,49,99
480,重庆,线下,Female,25-29,Weekday,牛仔裤,1,59,1,1,69,59
605,成都,线下,Male,20-24,Weekday,短裤,1,66,1,2,19,33
46,武汉,线下,Female,40-44,Weekday,袜子,1,79,1,1,9,79
52,武汉,线上,Female,50-54,Weekend,T恤,1,99,1,1,49,99
146,杭州,线下,Male,25-29,Weekday,T恤,1,79,1,1,49,79
449,武汉,线下,Female,35-39,Weekday,T恤,4,412.72,4,6,49,69
335,上海,线下,Female,40-44,Weekend,牛仔裤,1,39,1,1,69,39
437,重庆,线下,Female,35-39,Weekday,T恤,1,59,1,1,49,59
520,杭州,线下,Female,20-24,Weekend,袜子,1,27,1,1,9,27
182,广州,线上,Male,20-24,Weekend,T恤,2,198,2,2,49,99
21,北京,线下,Female,35-39,Weekend,牛仔裤,2,177,2,3,69,59
658,深圳,线下,Male,30-34,Weekend,牛仔裤,1,59,1,1,69,59
52,武汉,线上,Male,35-39,Weekend,当季新品,1,194,1,1,59,194
52,武汉,线上,Female,30-34,Weekday,T恤,2,198,2,2,49,99
605,成都,线下,Male,35-39,Weekday,毛衣,1,199,1,1,99,199
437,重庆,线下,Female,30-34,Weekday,当季新品,7,385,7,9,59,43
20,深圳,线下,Female,20-24,Weekend,T恤,2,117,2,2,49,59
315,武汉,线下,Female,45-49,Weekend,当季新品,1,59,1,1,59,59
336,西安,线下,Female,30-34,Weekend,T恤,1,39,1,1,49,39
649,杭州,线下,Female,25-29,Weekday,配件,1,79,1,1,29,79
437,重庆,线下,Female,30-34,Weekday,运动,2,72,2,2,49,36
91,武汉,线上,Male,40-44,Weekend,裙子,2,398,2,2,59,199
649,杭州,线下,Female,20-24,Weekday,T恤,1,99,1,1,49,99
146,杭州,线下,Female,35-39,Weekend,T恤,1,99,1,1,49,99
98,成都,线下,Female,35-39,Weekday,T恤,4,396,4,4,49,99
20,深圳,线下,Male,40-44,Weekday,袜子,1,20,1,1,9,20
52,武汉,线上,Female,40-44,Weekday,袜子,1,79,1,1,9,79
46,武汉,线下,Female,>=60,Weekday,T恤,1,99,1,1,49,99
148,深圳,线下,Female,30-34,Weekday,T恤,3,297,3,3,49,99
229,深圳,线下,Female,25-29,Weekday,袜子,5,208.14,5,8,9,26
375,广州,线上,Female,25-29,Weekday,T恤,1,79,1,1,49,79
437,重庆,线下,Female,>=60,Weekday,短裤,1,40,1,1,19,40
360,成都,线下,Female,25-29,Weekday,配件,8,532,8,8,29,67
375,广州,线上,Female,25-29,Weekday,当季新品,2,115,2,2,59,58
420,广州,线上,Male,30-34,Weekday,T恤,2,198,2,2,49,99
245,杭州,线下,Female,20-24,Weekday,T恤,2,98,2,2,49,49
256,武汉,线下,Female,45-49,Weekday,T恤,1,99,1,1,49,99
430,成都,线下,Female,25-29,Weekend,运动,2,58,2,2,49,29
437,重庆,线下,Male,20-24,Weekend,T恤,1,99,1,1,49,99
737,深圳,线下,Male,35-39,Weekday,短裤,1,40,1,1,19,40
520,杭州,线下,Female,50-54,Weekend,T恤,1,99,1,1,49,99
207,上海,线上,Female,>=60,Weekend,短裤,1,79,1,2,19,40
758,杭州,线下,Male,>=60,Weekend,当季新品,1,199,1,1,59,199
802,西安,线下,Female,30-34,Weekday,T恤,2,158,2,2,49,79
50,武汉,线上,Male,>=60,Weekend,T恤,1,59,1,1,49,59
420,广州,线上,Female,30-34,Weekday,T恤,1,99,1,1,49,99
21,北京,线下,Female,20-24,Weekend,T恤,3,297,3,3,49,99
737,深圳,线下,Female,40-44,Weekday,短裤,2,139,2,4,19,35
611,深圳,线下,Male,30-34,Weekday,T恤,1,79,1,1,49,79
28,武汉,线上,Female,25-29,Weekend,当季新品,1,59,1,1,59,59
168,武汉,线下,Female,35-39,Weekend,当季新品,13,2367,13,14,59,169
20,深圳,线下,Female,25-29,Weekend,裙子,2,398,2,2,59,199
146,杭州,线下,Female,25-29,Weekend,运动,1,99,1,1,49,99
323,武汉,线下,Female,35-39,Weekend,T恤,1,99,1,1,49,99
245,杭州,线下,Female,40-44,Weekday,当季新品,1,158,1,2,59,79
312,杭州,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
420,广州,线上,Female,30-34,Weekday,配件,1,199,1,1,29,199
575,杭州,线下,Female,35-39,Weekend,T恤,2,198,2,2,49,99
68,重庆,线上,Female,50-54,Weekday,T恤,1,99,1,1,49,99
91,武汉,线上,Male,>=60,Weekday,T恤,1,79,1,1,49,79
231,广州,线下,Female,55-59,Weekday,短裤,1,33,1,1,19,33
496,上海,线下,Male,>=60,Weekday,T恤,1,79,1,1,49,79
738,深圳,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
335,上海,线下,Female,40-44,Weekend,当季新品,4,343,4,4,59,86
658,深圳,线下,Male,>=60,Weekday,T恤,1,99,1,1,49,99
207,上海,线上,Female,20-24,Weekend,运动,4,150,4,4,49,38
758,杭州,线下,Male,>=60,Weekend,T恤,1,39,1,1,49,39
442,西安,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
442,西安,线下,Female,35-39,Weekday,T恤,1,79,1,1,49,79
360,成都,线下,Female,35-39,Weekend,当季新品,1,79,1,1,59,79
19,南京,线下,Female,<20,Weekend,T恤,1,99,1,1,49,99
738,深圳,线下,Male,25-29,Weekday,短裤,1,40,1,1,19,40
248,杭州,线下,Female,30-34,Weekend,T恤,1,79,1,1,49,79
399,广州,线下,Male,25-29,Weekday,袜子,2,46,2,2,9,23
142,上海,线下,Female,55-59,Weekend,牛仔裤,1,398,1,2,69,199
98,成都,线下,Female,40-44,Weekend,袜子,1,20,1,1,9,20
758,杭州,线下,Male,20-24,Weekday,袜子,1,19,1,1,9,19
248,杭州,线下,Male,45-49,Weekend,当季新品,1,58,1,1,59,58
70,深圳,线下,Female,45-49,Weekday,T恤,5,554,5,6,49,92
70,深圳,线下,Female,25-29,Weekend,裙子,2,398,2,2,59,199
70,深圳,线下,Male,30-34,Weekday,短裤,2,79,2,2,19,40
479,深圳,线下,Male,20-24,Weekday,T恤,2,198,2,2,49,99
519,杭州,线下,Male,20-24,Weekend,T恤,1,39,1,1,49,39
21,北京,线下,Female,25-29,Weekday,毛衣,1,59,1,1,99,59
312,杭州,线下,Female,45-49,Weekend,T恤,1,79,1,1,49,79
831,杭州,线下,Female,20-24,Weekend,短裤,1,40,1,1,19,40
135,上海,线下,Male,>=60,Weekend,T恤,2,158,2,2,49,79
360,成都,线下,Male,>=60,Weekday,T恤,1,99,1,1,49,99
616,成都,线下,Female,25-29,Weekend,袜子,1,26,1,1,9,26
91,武汉,线上,Male,25-29,Weekday,毛衣,1,199,1,1,99,199
759,重庆,线下,Male,30-34,Weekend,毛衣,1,249,1,1,99,249
248,杭州,线下,Male,>=60,Weekday,T恤,1,99,1,1,49,99
20,深圳,线下,Male,>=60,Weekend,T恤,1,79,1,1,49,79
91,武汉,线上,Female,30-34,Weekday,T恤,1,158,1,2,49,79
360,成都,线下,Male,30-34,Weekday,短裤,1,33,1,1,19,33
496,上海,线下,Male,40-44,Weekday,运动,1,79,1,1,49,79
325,上海,线下,Female,50-54,Weekday,T恤,1,56,1,1,49,56
575,杭州,线下,Female,35-39,Weekday,袜子,1,19,1,1,9,19
796,深圳,线下,Male,>=60,Weekday,T恤,1,99,1,1,49,99
248,杭州,线下,Male,25-29,Weekend,毛衣,5,945,5,5,99,189
207,上海,线上,Female,20-24,Weekday,T恤,3,316,3,4,49,79
325,上海,线下,Female,35-39,Weekday,T恤,3,235.26,3,3,49,78
20,深圳,线下,Female,35-39,Weekday,当季新品,1,79,1,1,59,79
758,杭州,线下,Male,45-49,Weekend,T恤,1,99,1,1,49,99
46,武汉,线下,Female,50-54,Weekend,袜子,1,79,1,1,9,79
19,南京,线下,Female,30-34,Weekend,T恤,2,133,2,2,49,67
207,上海,线上,Male,40-44,Weekday,T恤,1,99,1,1,49,99
70,深圳,线下,Male,35-39,Weekday,T恤,1,59,1,1,49,59
146,杭州,线下,Male,20-24,Weekday,运动,1,39,1,1,49,39
248,杭州,线下,Male,20-24,Weekday,配件,6,611,6,7,29,87
315,武汉,线下,Female,35-39,Weekend,牛仔裤,1,149,1,1,69,149
437,重庆,线下,Female,25-29,Weekend,袜子,1,53,1,2,9,27
245,杭州,线下,Female,20-24,Weekday,T恤,6,569.02,6,6,49,95
19,南京,线下,Female,55-59,Weekend,短裤,1,39,1,1,19,39
148,深圳,线下,Male,>=60,Weekday,短裤,1,33,1,1,19,33
280,深圳,线下,Female,30-34,Weekday,T恤,1,79,1,1,49,79
335,上海,线下,Male,20-24,Weekend,袜子,1,26,1,1,9,26
20,深圳,线下,Female,30-34,Weekday,袜子,1,25,1,1,9,25
21,北京,线下,Male,20-24,Weekend,当季新品,3,285,3,4,59,71
519,杭州,线下,Female,45-49,Weekday,T恤,1,39,1,1,49,39
255,杭州,线下,Female,<20,Weekend,袜子,1,20,1,1,9,20
437,重庆,线下,Female,20-24,Weekend,短裤,2,79,2,2,19,40
648,西安,线下,Female,25-29,Weekend,T恤,1,59,1,1,49,59
323,武汉,线下,Female,20-24,Weekday,T恤,1,99,1,1,49,99
831,杭州,线下,Female,50-54,Weekend,T恤,1,99,1,1,49,99
738,深圳,线下,Female,20-24,Weekday,T恤,1,198,1,2,49,99
520,杭州,线下,Female,25-29,Weekday,T恤,1,198,1,2,49,99
207,上海,线上,Female,30-34,Weekend,配件,2,598,2,2,29,299
519,杭州,线下,Male,25-29,Weekend,裙子,1,59,1,1,59,59
375,广州,线上,Male,25-29,Weekend,T恤,1,79,1,1,49,79
19,南京,线下,Male,25-29,Weekday,T恤,1,79,1,1,49,79
648,西安,线下,Male,25-29,Weekend,T恤,1,99,1,1,49,99
669,重庆,线下,Male,30-34,Weekday,T恤,1,99,1,1,49,99
575,杭州,线下,Female,45-49,Weekday,运动,1,149,1,1,49,149
255,杭州,线下,Female,30-34,Weekday,裙子,1,79,1,1,59,79
137,西安,线上,Female,35-39,Weekday,T恤,1,99,1,1,49,99
312,杭州,线下,Female,35-39,Weekend,T恤,1,59,1,1,49,59
98,成都,线下,Male,>=60,Weekend,当季新品,1,79,1,1,59,79
19,南京,线下,Male,25-29,Weekday,毛衣,2,390.84,2,2,99,195
19,南京,线下,Male,20-24,Weekday,当季新品,3,237,3,3,59,79
208,重庆,线下,Female,<20,Weekday,配件,1,149,1,1,29,149
19,南京,线下,Female,30-34,Weekday,当季新品,2,188,3,3,59,63
182,广州,线上,Male,>=60,Weekend,T恤,1,99,1,1,49,99
429,西安,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
20,深圳,线下,Female,50-54,Weekend,T恤,1,297,1,3,49,99
336,西安,线下,Female,25-29,Weekday,当季新品,2,298,2,2,59,149
611,深圳,线下,Male,20-24,Weekday,袜子,1,39,1,1,9,39
442,西安,线下,Female,20-24,Weekday,裙子,1,59,1,1,59,59
146,杭州,线下,Unkown,Unkown,Weekday,短裤,1,39,1,1,19,39
315,武汉,线下,Male,<20,Weekday,T恤,1,97,1,1,49,97
255,杭州,线下,Male,25-29,Weekday,短裤,3,145,3,4,19,36
207,上海,线上,Male,25-29,Weekday,T恤,1,99,1,1,49,99
831,杭州,线下,Male,<20,Weekday,T恤,1,99,1,1,49,99
360,成都,线下,Male,>=60,Weekend,T恤,1,59,1,1,49,59
616,成都,线下,Male,30-34,Weekend,当季新品,2,390,2,2,59,195
32,武汉,线上,Female,35-39,Weekend,运动,1,74,1,1,49,74
575,杭州,线下,Female,<20,Weekend,T恤,2,198,2,2,49,99
375,广州,线上,Female,40-44,Weekday,T恤,2,158,2,2,49,79
135,上海,线下,Female,25-29,Weekend,T恤,2,158,2,2,49,79
737,深圳,线下,Male,<20,Weekday,T恤,1,99,1,1,49,99
146,杭州,线下,Female,45-49,Weekday,T恤,1,58,1,1,49,58
649,杭州,线下,Male,25-29,Weekday,T恤,1,99,1,1,49,99
207,上海,线上,Male,25-29,Weekday,当季新品,1,59,1,1,59,59
738,深圳,线下,Female,40-44,Weekday,T恤,1,99,1,1,49,99
98,成都,线下,Female,25-29,Weekend,T恤,1,99,1,1,49,99
437,重庆,线下,Female,30-34,Weekday,当季新品,1,158,1,2,59,79
759,重庆,线下,Male,20-24,Weekday,T恤,1,59,1,1,49,59
312,杭州,线下,Female,40-44,Weekday,T恤,1,99,1,1,49,99
649,杭州,线下,Male,<20,Weekday,T恤,1,59,1,1,49,59
70,深圳,线下,Female,35-39,Weekday,T恤,1,59,1,1,49,59
335,上海,线下,Male,30-34,Weekday,运动,2,78,2,2,49,39
19,南京,线下,Male,40-44,Weekday,当季新品,1,189,1,1,59,189
135,上海,线下,Female,25-29,Weekend,T恤,2,198,2,2,49,99
605,成都,线下,Male,35-39,Weekend,短裤,1,40,1,1,19,40
796,深圳,线下,Male,35-39,Weekend,当季新品,1,156,1,2,59,78
248,杭州,线下,Female,40-44,Weekend,T恤,1,79,1,1,49,79
137,西安,线上,Female,20-24,Weekend,T恤,1,59,1,1,49,59
312,杭州,线下,Female,35-39,Weekday,T恤,1,99,1,1,49,99
229,深圳,线下,Male,>=60,Weekend,T恤,1,99,1,1,49,99
21,北京,线下,Male,30-34,Weekend,毛衣,2,498,2,2,99,249
369,广州,线下,Female,30-34,Weekend,T恤,1,99,1,1,49,99
248,杭州,线下,Female,30-34,Weekend,袜子,1,49,1,1,9,49
19,南京,线下,Female,25-29,Weekend,T恤,1,99,1,1,49,99
280,深圳,线下,Male,30-34,Weekend,T恤,1,79,1,1,49,79
91,武汉,线上,Female,>=60,Weekday,T恤,1,76,1,1,49,76
255,杭州,线下,Female,45-49,Weekday,T恤,1,99,1,1,49,99
135,上海,线下,Female,30-34,Weekend,牛仔裤,1,39,1,1,69,39
135,上海,线下,Female,25-29,Weekend,T恤,1,79,1,1,49,79
142,上海,线下,Female,45-49,Weekday,T恤,1,158,1,2,49,79
669,重庆,线下,Female,20-24,Weekend,T恤,2,198,2,2,49,99
280,深圳,线下,Male,35-39,Weekend,牛仔裤,1,59,1,1,69,59
135,上海,线下,Female,40-44,Weekend,T恤,1,198,1,2,49,99
137,西安,线上,Female,30-34,Weekend,牛仔裤,1,199,1,1,69,199
360,成都,线下,Female,30-34,Weekend,T恤,1,59,1,1,49,59
738,深圳,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
669,重庆,线下,Female,35-39,Weekday,T恤,1,79,1,1,49,79
208,重庆,线下,Female,35-39,Weekday,T恤,4,234,4,4,49,59
21,北京,线下,Male,30-34,Weekday,当季新品,1,79,1,1,59,79
375,广州,线上,Male,20-24,Weekday,当季新品,1,59,1,1,59,59
312,杭州,线下,Female,45-49,Weekday,T恤,1,158,2,2,49,79
168,武汉,线下,Female,35-39,Weekday,牛仔裤,5,1086,6,6,69,181
207,上海,线上,Male,20-24,Weekday,运动,1,39,1,1,49,39
658,深圳,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
420,广州,线上,Female,35-39,Weekday,T恤,3,137,3,3,49,46
669,重庆,线下,Female,30-34,Weekend,配件,1,199,1,1,29,199
758,杭州,线下,Male,35-39,Weekday,T恤,1,79,1,1,49,79
335,上海,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
91,武汉,线上,Female,30-34,Weekend,T恤,2,158,2,2,49,79
796,深圳,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
738,深圳,线下,Male,25-29,Weekend,T恤,1,99,1,1,49,99
229,深圳,线下,Female,30-34,Weekend,配件,6,1794,6,6,29,299
248,杭州,线下,Female,35-39,Weekday,配件,2,118,2,2,29,59
32,武汉,线上,Female,50-54,Weekend,运动,1,39,1,1,49,39
336,西安,线下,Male,20-24,Weekday,配件,1,39,1,1,29,39
91,武汉,线上,Female,30-34,Weekday,T恤,5,355,5,5,49,71
575,杭州,线下,Female,30-34,Weekday,配件,2,298,2,2,29,149
68,重庆,线上,Female,30-34,Weekend,T恤,1,79,1,1,49,79
575,杭州,线下,Female,40-44,Weekday,T恤,1,79,1,1,49,79
649,杭州,线下,Male,35-39,Weekday,T恤,2,78,2,2,49,39
142,上海,线下,Male,45-49,Weekday,短裤,1,33,1,1,19,33
496,上海,线下,Female,35-39,Weekday,短裤,1,33,1,1,19,33
796,深圳,线下,Female,40-44,Weekday,毛衣,1,199,1,1,99,199
135,上海,线下,Female,25-29,Weekend,T恤,2,156,2,2,49,78
611,深圳,线下,Female,20-24,Weekday,T恤,2,176.57,2,2,49,88
46,武汉,线下,Female,45-49,Weekday,T恤,2,58,2,2,49,29
248,杭州,线下,Female,45-49,Weekday,T恤,2,158,2,2,49,79
496,上海,线下,Female,35-39,Weekend,T恤,3,237,3,3,49,79
796,深圳,线下,Female,40-44,Weekday,T恤,1,39,1,1,49,39
46,武汉,线下,Female,<20,Weekend,配件,1,55.38,1,1,29,55
360,成都,线下,Female,35-39,Weekend,T恤,5,293,5,6,49,49
