store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost,unit_price
91,武汉,线上,Female,40-44,Weekday,袜子,1,39,1,1,9,39
32,武汉,线上,Female,20-24,Weekday,T恤,1,59,1,1,49,59
135,上海,线下,Male,55-59,Weekend,配件,1,99,1,1,29,99
256,武汉,线下,Female,20-24,Weekend,T恤,2,198,2,2,49,99
50,武汉,线上,Female,20-24,Weekday,运动,1,149,1,1,49,149
360,成都,线下,Male,>=60,Weekend,T恤,1,99,1,1,49,99
229,深圳,线下,Female,35-39,Weekend,配件,1,79,1,1,29,79
360,成都,线下,Female,30-34,Weekend,T恤,1,79,1,1,49,79
91,武汉,线上,Female,55-59,Weekday,T恤,1,79,1,1,49,79
831,杭州,线下,Male,>=60,Weekend,T恤,3,297,3,3,49,99
280,深圳,线下,Male,20-24,Weekday,短裤,2,78,2,2,19,39
519,杭州,线下,Female,40-44,Weekday,T恤,1,59,1,1,49,59
616,成都,线下,Female,25-29,Weekend,配件,2,597,2,3,29,199
19,南京,线下,Female,40-44,Weekday,T恤,1,99,1,1,49,99
648,西安,线下,Female,55-59,Weekday,牛仔裤,1,199,1,1,69,199
91,武汉,线上,Female,30-34,Weekday,袜子,1,79,1,1,9,79
420,广州,线上,Male,35-39,Weekend,牛仔裤,1,19,1,1,69,19
146,杭州,线下,Female,40-44,Weekday,T恤,1,79,1,1,49,79
796,深圳,线下,Male,>=60,Weekend,T恤,2,198,2,2,49,99
449,武汉,线下,Male,20-24,Weekday,裙子,1,79,1,1,59,79
229,深圳,线下,Male,30-34,Weekend,T恤,2,197,2,2,49,99
207,上海,线上,Female,20-24,Weekend,T恤,3,197,3,3,49,66
91,武汉,线上,Female,>=60,Weekday,T恤,1,79,1,1,49,79
658,深圳,线下,Male,50-54,Weekday,T恤,1,19,1,1,49,19
146,杭州,线下,Female,20-24,Weekend,短裤,4,185,4,5,19,37
245,杭州,线下,Male,30-34,Weekday,配件,2,376,2,4,29,94
28,武汉,线上,Female,30-34,Weekday,T恤,6,633,6,7,49,90
369,广州,线下,Female,40-44,Weekend,T恤,1,39,1,1,49,39
229,深圳,线下,Male,30-34,Weekend,牛仔裤,1,149,1,1,69,149
137,西安,线上,Female,30-34,Weekday,配件,1,79,1,1,29,79
182,广州,线上,Male,20-24,Weekday,T恤,4,311.48,4,4,49,78
437,重庆,线下,Male,30-34,Weekday,T恤,1,198,1,2,49,99
437,重庆,线下,Female,55-59,Weekend,短裤,1,40,1,1,19,40
496,上海,线下,Male,40-44,Weekday,T恤,1,79,1,1,49,79
323,武汉,线下,Female,20-24,Weekday,T恤,1,76,1,1,49,76
315,武汉,线下,Female,25-29,Weekend,T恤,1,79,1,1,49,79
229,深圳,线下,Female,30-34,Weekday,运动,2,138,2,4,49,35
231,广州,线下,Female,30-34,Weekday,T恤,2,158,2,2,49,79
658,深圳,线下,Male,25-29,Weekday,袜子,1,49,1,1,9,49
148,深圳,线下,Female,30-34,Weekday,袜子,1,26,1,1,9,26
168,武汉,线下,Male,25-29,Weekend,T恤,1,79,1,1,49,79
142,上海,线下,Female,25-29,Weekday,袜子,1,79,1,1,9,79
46,武汉,线下,Female,35-39,Weekend,当季新品,4,208,4,5,59,42
68,重庆,线上,Male,>=60,Weekend,当季新品,3,428,3,3,59,143
480,重庆,线下,Male,35-39,Weekday,短裤,1,33,1,1,19,33
20,深圳,线下,Male,30-34,Weekend,短裤,2,112,2,3,19,37
231,广州,线下,Female,35-39,Weekday,T恤,1,99,1,1,49,99
20,深圳,线下,Female,40-44,Weekend,T恤,3,117,3,3,49,39
46,武汉,线下,Female,30-34,Weekday,T恤,2,98,2,2,49,49
649,杭州,线下,Male,30-34,Weekend,毛衣,1,199,1,1,99,199
208,重庆,线下,Male,20-24,Weekday,牛仔裤,1,57,2,3,69,19
442,西安,线下,Male,>=60,Weekday,牛仔裤,1,39,1,1,69,39
759,重庆,线下,Female,45-49,Weekend,T恤,1,59,1,1,49,59
323,武汉,线下,Male,20-24,Weekend,配件,1,149,1,1,29,149
430,成都,线下,Female,50-54,Weekday,毛衣,1,249,1,1,99,249
759,重庆,线下,Male,30-34,Weekend,毛衣,1,249,1,1,99,249
137,西安,线上,Female,20-24,Weekday,配件,1,59,1,1,29,59
32,武汉,线上,Male,30-34,Weekday,短裤,2,112,2,3,19,37
168,武汉,线下,Male,25-29,Weekday,毛衣,1,149,1,1,99,149
208,重庆,线下,Female,30-34,Weekday,运动,1,39,1,1,49,39
146,杭州,线下,Male,<20,Weekend,配件,14,1023,14,17,29,60
605,成都,线下,Male,35-39,Weekend,当季新品,1,112,1,2,59,56
70,深圳,线下,Female,20-24,Weekday,裙子,4,746,4,4,59,187
399,广州,线下,Male,40-44,Weekend,配件,1,99,1,1,29,99
68,重庆,线上,Female,50-54,Weekday,配件,1,99,1,1,29,99
480,重庆,线下,Male,>=60,Weekday,T恤,1,79,1,1,49,79
737,深圳,线下,Female,30-34,Weekday,配件,27,2239.29,28,33,29,68
325,上海,线下,Female,25-29,Weekday,牛仔裤,1,59,1,1,69,59
52,武汉,线上,Female,20-24,Weekday,袜子,1,54,1,2,9,27
98,成都,线下,Female,50-54,Weekday,牛仔裤,1,79,1,1,69,79
611,深圳,线下,Female,30-34,Weekend,配件,4,336,4,4,29,84
611,深圳,线下,Male,20-24,Weekend,当季新品,1,59,1,1,59,59
146,杭州,线下,Female,20-24,Weekday,运动,4,156,4,4,49,39
255,杭州,线下,Female,>=60,Weekend,短裤,1,80,1,2,19,40
28,武汉,线上,Female,35-39,Weekday,牛仔裤,1,199,1,1,69,199
738,深圳,线下,Male,35-39,Weekday,袜子,1,19,1,1,9,19
182,广州,线上,Female,30-34,Weekend,T恤,1,99,1,1,49,99
229,深圳,线下,Female,30-34,Weekend,运动,1,39,1,1,49,39
669,重庆,线下,Female,30-34,Weekday,袜子,1,118,2,6,9,20
248,杭州,线下,Male,20-24,Weekend,袜子,1,59,1,1,9,59
430,成都,线下,Female,30-34,Weekday,T恤,3,235,3,3,49,78
519,杭州,线下,Female,50-54,Weekday,配件,3,355,3,5,29,71
449,武汉,线下,Male,55-59,Weekend,T恤,1,99,1,1,49,99
335,上海,线下,Male,20-24,Weekday,T恤,1,55.48,1,1,49,55
442,西安,线下,Female,30-34,Weekday,牛仔裤,1,37,1,1,69,37
375,广州,线上,Male,30-34,Weekend,短裤,1,40,1,1,19,40
323,武汉,线下,Male,25-29,Weekend,T恤,1,58,1,1,49,58
280,深圳,线下,Female,30-34,Weekday,T恤,2,198,2,2,49,99
231,广州,线下,Female,>=60,Weekend,牛仔裤,1,193,1,1,69,193
315,武汉,线下,Female,40-44,Weekday,T恤,1,59,1,1,49,59
168,武汉,线下,Male,20-24,Weekend,当季新品,2,114,2,2,59,57
142,上海,线下,Female,30-34,Weekday,T恤,1,39,1,1,49,39
520,杭州,线下,Male,30-34,Weekend,T恤,1,99,1,1,49,99
437,重庆,线下,Female,45-49,Weekend,裙子,1,199,1,1,59,199
146,杭州,线下,Male,>=60,Weekend,袜子,1,39,1,1,9,39
519,杭州,线下,Male,35-39,Weekend,短裤,1,33,1,1,19,33
649,杭州,线下,Male,25-29,Weekend,T恤,1,99,1,1,49,99
28,武汉,线上,Male,40-44,Weekday,短裤,1,39,1,1,19,39
255,杭州,线下,Female,20-24,Weekday,袜子,1,20,1,1,9,20
256,武汉,线下,Female,50-54,Weekend,当季新品,7,1151,7,7,59,164
479,深圳,线下,Male,20-24,Weekend,短裤,1,40,1,1,19,40
520,杭州,线下,Male,30-34,Weekday,T恤,1,99,1,1,49,99
420,广州,线上,Female,45-49,Weekend,配件,1,79,1,1,29,79
758,杭州,线下,Female,45-49,Weekend,毛衣,1,199,1,1,99,199
420,广州,线上,Male,40-44,Weekday,T恤,1,99,1,1,49,99
831,杭州,线下,Female,35-39,Weekend,T恤,1,99,1,1,49,99
68,重庆,线上,Male,35-39,Weekend,配件,1,149,1,1,29,149
135,上海,线下,Unkown,Unkown,Weekday,T恤,2,197,2,3,49,66
135,上海,线下,Female,30-34,Weekday,当季新品,2,298,2,2,59,149
399,广州,线下,Female,35-39,Weekday,牛仔裤,2,98,2,2,69,49
19,南京,线下,Female,30-34,Weekday,牛仔裤,4,375,4,5,69,75
245,杭州,线下,Male,20-24,Weekday,短裤,2,79,2,2,19,40
70,深圳,线下,Female,35-39,Weekday,运动,5,945,5,5,49,189
182,广州,线上,Female,25-29,Weekend,袜子,3,107,3,4,9,27
520,杭州,线下,Male,30-34,Weekday,短裤,1,40,1,1,19,40
46,武汉,线下,Female,45-49,Weekday,T恤,1,59,1,1,49,59
648,西安,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
437,重庆,线下,Female,45-49,Weekend,T恤,1,158,1,2,49,79
325,上海,线下,Female,20-24,Weekday,T恤,1,99,1,1,49,99
369,广州,线下,Female,20-24,Weekday,T恤,1,99,1,1,49,99
575,杭州,线下,Female,25-29,Weekend,T恤,4,645,4,5,49,129
420,广州,线上,Male,40-44,Weekday,当季新品,1,54,1,1,59,54
437,重庆,线下,Male,30-34,Weekend,牛仔裤,1,59,1,1,69,59
315,武汉,线下,Male,20-24,Weekday,运动,1,79,1,1,49,79
616,成都,线下,Female,25-29,Weekend,配件,11,787,11,11,29,72
248,杭州,线下,Female,35-39,Weekday,袜子,1,27,1,1,9,27
399,广州,线下,Female,35-39,Weekday,当季新品,1,49,1,1,59,49
669,重庆,线下,Male,25-29,Weekend,T恤,1,198,1,2,49,99
437,重庆,线下,Male,25-29,Weekend,T恤,1,79,1,1,49,79
142,上海,线下,Male,25-29,Weekday,T恤,1,59,1,1,49,59
802,西安,线下,Male,>=60,Weekday,T恤,1,59,1,1,49,59
496,上海,线下,Female,55-59,Weekday,T恤,1,59,1,1,49,59
430,成都,线下,Female,30-34,Weekday,牛仔裤,5,245,5,6,69,41
420,广州,线上,Female,20-24,Weekend,T恤,1,79,1,1,49,79
442,西安,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
146,杭州,线下,Female,30-34,Weekday,T恤,2,118,2,2,49,59
91,武汉,线上,Female,25-29,Weekday,T恤,2,98,2,2,49,49
616,成都,线下,Male,20-24,Weekday,T恤,1,79,1,1,49,79
479,深圳,线下,Female,35-39,Weekend,T恤,2,198,2,2,49,99
68,重庆,线上,Female,20-24,Weekend,T恤,2,396,3,4,49,99
479,深圳,线下,Male,25-29,Weekend,T恤,2,98,2,2,49,49
796,深圳,线下,Female,35-39,Weekday,袜子,1,79,1,1,9,79
312,杭州,线下,Female,40-44,Weekend,裙子,1,149,1,1,59,149
369,广州,线下,Male,30-34,Weekend,袜子,1,27,1,1,9,27
437,重庆,线下,Female,35-39,Weekday,牛仔裤,1,39,1,1,69,39
399,广州,线下,Male,25-29,Weekend,T恤,2,198,2,2,49,99
325,上海,线下,Female,30-34,Weekend,T恤,1,59,1,1,49,59
616,成都,线下,Male,>=60,Weekday,当季新品,1,56,1,1,59,56
737,深圳,线下,Female,55-59,Weekday,T恤,1,114,1,2,49,57
520,杭州,线下,Male,40-44,Weekday,T恤,1,59,1,1,49,59
375,广州,线上,Male,25-29,Weekend,短裤,1,33,1,1,19,33
148,深圳,线下,Male,25-29,Weekday,运动,1,39,1,1,49,39
146,杭州,线下,Female,35-39,Weekend,T恤,1,99,1,1,49,99
375,广州,线上,Female,45-49,Weekend,配件,1,398,1,2,29,199
21,北京,线下,Female,30-34,Weekend,T恤,2,198,2,2,49,99
91,武汉,线上,Female,30-34,Weekday,T恤,5,274,5,5,49,55
70,深圳,线下,Male,35-39,Weekend,运动,1,39,1,1,49,39
32,武汉,线上,Female,30-34,Weekday,T恤,1,79,1,1,49,79
68,重庆,线上,Female,25-29,Weekend,T恤,2,118,2,2,49,59
575,杭州,线下,Female,40-44,Weekday,T恤,1,198,1,2,49,99
142,上海,线下,Female,>=60,Weekday,T恤,1,99,1,1,49,99
430,成都,线下,Male,35-39,Weekend,当季新品,1,57,1,1,59,57
611,深圳,线下,Female,30-34,Weekday,T恤,3,117,3,3,49,39
148,深圳,线下,Female,35-39,Weekend,袜子,1,39,1,1,9,39
325,上海,线下,Male,50-54,Weekday,短裤,1,38,1,1,19,38
135,上海,线下,Male,35-39,Weekday,袜子,1,153.79,1,2,9,77
229,深圳,线下,Male,40-44,Weekday,T恤,1,79,1,1,49,79
669,重庆,线下,Male,50-54,Weekend,T恤,1,59,1,1,49,59
142,上海,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
135,上海,线下,Female,20-24,Weekend,T恤,1,99,1,1,49,99
19,南京,线下,Male,<20,Weekday,T恤,1,59,1,1,49,59
137,西安,线上,Female,40-44,Weekday,T恤,3,233,3,3,49,78
480,重庆,线下,Female,35-39,Weekday,T恤,2,118,2,2,49,59
449,武汉,线下,Female,35-39,Weekend,T恤,4,396,4,4,49,99
21,北京,线下,Female,35-39,Weekday,袜子,2,59,2,3,9,20
21,北京,线下,Female,25-29,Weekday,袜子,2,158,2,2,9,79
738,深圳,线下,Male,25-29,Weekend,短裤,1,33,1,1,19,33
420,广州,线上,Male,>=60,Weekday,牛仔裤,1,59,1,1,69,59
46,武汉,线下,Female,20-24,Weekend,T恤,1,59,1,1,49,59
312,杭州,线下,Female,35-39,Weekend,配件,1,79,1,1,29,79
32,武汉,线上,Male,>=60,Weekend,配件,2,298,2,2,29,149
669,重庆,线下,Male,40-44,Weekend,运动,1,33,1,1,49,33
575,杭州,线下,Female,35-39,Weekend,毛衣,1,249,1,1,99,249
658,深圳,线下,Female,35-39,Weekend,T恤,1,99,1,1,49,99
229,深圳,线下,Male,>=60,Weekend,T恤,1,149,1,1,49,149
758,杭州,线下,Male,20-24,Weekday,T恤,4,594,4,6,49,99
21,北京,线下,Male,>=60,Weekend,T恤,1,79,1,1,49,79
135,上海,线下,Male,20-24,Weekend,配件,2,398,2,2,29,199
315,武汉,线下,Female,40-44,Weekend,T恤,1,199,1,1,49,199
616,成都,线下,Male,<20,Weekend,当季新品,1,149,1,1,59,149
21,北京,线下,Female,35-39,Weekday,当季新品,1,79,1,1,59,79
255,杭州,线下,Female,35-39,Weekday,牛仔裤,1,59,1,1,69,59
480,重庆,线下,Female,35-39,Weekday,配件,17,1964.64,17,28,29,70
