MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
51791,2012/8/9,2012/8/9,男,5,深圳,广东,CN,42,2014/3/31,26,15240,0,0,8231,9427,37948,21778.45,2014/3/5,3.714285714,2177.142857,0,27,22.96,86,0,0,0,0.573902445,13,13,8116,7124,0,0,0,0,15240,7124,0.5,0.5,0.53251099,0.467423397,0
62684,2007/11/14,2007/11/14,男,6,沈阳市,辽宁省,CN,45,2014/3/31,27,18548,0,0,6957,14414,27825,21777.99,2014/3/31,3.375,2318.5,173,1,21.42307692,128,0,0,0,0.782677089,9,18,5779,12769,0,0,0,0,18548,12769,0.666666667,0.333333333,0.311553183,0.688392905,0
4515,2010/7/23,2010/7/23,男,4,深圳,广东,CN,48,2014/3/31,14,20334,0,0,11275,7158,28858,21775.43,2013/10/14,1.75,2541.75,10,170,42.38461538,90,0,0,0,0.754571696,9,5,11680,8654,0,0,0,0,20334,8654,0.357142857,0.642857143,0.574379149,0.425571674,0
42552,2012/6/3,2012/6/3,女,4,库尔勒,新疆,CN,27,2014/3/31,11,22529,0,0,4168,11807,29358,21768.55,2013/10/27,1.375,2816.125,0,157,51.1,351,0,3649,0,0.741486137,2,9,6113,16416,0,3649,3649,3649,26178,20065,0.818181818,0.181818182,0.271327119,0.728628495,1
62552,2006/4/12,2006/4/12,女,4,抚顺,辽宁,CN,71,2014/3/31,14,19315,0,0,12698,5418,21497,21767.57,2013/10/27,1.75,2414.375,16,157,42.92307692,186,0,0,0,1.012586407,7,7,13500,5815,0,0,0,0,19315,5815,0.5,0.5,0.698902464,0.301045765,0
5513,2011/12/21,2011/12/21,男,4,大连,辽宁,CN,44,2014/3/31,32,16703,0,0,6170,16049,31729,21766.39,2014/3/27,4,2087.875,2,5,23.35483871,89,0,0,1,0.686009329,10,22,4488,12215,0,0,0,0,16703,12215,0.6875,0.3125,0.268678161,0.731261973,1
8637,2007/8/23,2007/8/23,女,4,瓦房店,辽宁,CN,38,2014/3/31,35,16871,0,0,1775,7398,32696,21765.17,2014/1/23,4.375,2108.875,46,69,18.11764706,130,0,11595,0,0.665682958,13,22,5354,11517,0,11595,11595,11595,28466,23112,0.628571429,0.371428571,0.317330488,0.682610242,17
23027,2011/1/19,2011/1/28,男,4,深圳,广东,CN,46,2014/3/31,22,16883,0,0,12222,8022,34757,21763.45,2013/12/18,2.75,2110.375,20,105,28.85714286,75,0,0,0,0.626160198,15,7,8829,8054,0,0,0,0,16883,8054,0.318181818,0.681818182,0.522921109,0.477019664,0
20110,2012/12/21,2012/12/21,男,4,Amstelveen,,AN,17,2014/3/31,5,13516,0,0,10000,1305,35001,21763.44,2013/7/28,0.833333333,2252.666667,0,248,54.75,146,0,300,0,0.621794806,4,1,12592,924,0,300,300,300,13816,1224,0.2,0.8,0.931567656,0.068358364,1
60562,2012/7/14,2012/7/14,男,4,北京,北京,CN,35,2014/3/31,33,19832,0,654,13505,8121,27713,21761.86,2014/3/28,4.714285714,2833.142857,0,4,19.46875,91,0,0,1,0.785258182,20,13,12503,7329,654,0,654,654,20486,7983,0.393939394,0.606060606,0.630413957,0.369535622,1
43822,2010/4/18,2010/4/18,男,4,长春,吉林,CN,46,2014/3/31,21,16337,0,0,10451,7322,29067,21760,2014/3/24,2.625,2042.125,18,8,35.25,127,0,0,0,0.748615268,12,9,8913,7424,0,0,0,0,16337,7424,0.428571429,0.571428571,0.54553801,0.454400783,0
20789,2008/4/21,2008/5/2,女,4,广州,广东,CN,57,2014/3/31,9,18545,0,0,5050,8289,30333,21757.53,2014/1/19,1.125,2318.125,47,73,76.375,321,30890,39345,1,0.717289091,3,6,6198,12347,0,70235,70235,39345,88780,51692,0.666666667,0.333333333,0.334196053,0.665750027,40
47464,2012/5/4,2012/5/4,男,4,MANILA,MANILA,PH,31,2014/3/31,13,5954,0,0,2150,12167,36547,21756.56,2014/3/6,1.625,744.25,0,26,56,459,0,0,0,0.595303582,2,11,0,5954,0,0,0,0,5954,5954,0.846153846,0.153846154,0,0.999832074,0
41882,2011/10/2,2011/10/2,男,4,北京,北京,CN,55,2014/3/31,10,21575,0,0,5385,14005,16584,21754.34,2014/1/23,1.25,2696.875,217,69,49.44444444,146,0,0,0,1.311766763,3,7,5882,15693,0,0,0,0,21575,15693,0.7,0.3,0.272617723,0.727335929,0
4474,2010/2/17,2010/2/17,男,5,广州,广东,CN,36,2014/3/31,25,18773,0,0,8390,13040,28718,21752.12,2014/3/18,3.125,2346.625,17,14,29.16666667,176,2377,1425,1,0.75743854,11,14,7954,10819,0,3802,3802,1425,22575,12244,0.56,0.44,0.423671034,0.5762757,28
3753,2010/1/7,2010/1/7,男,4,平顶山市,河南省,CN,46,2014/3/31,28,18795,0,0,6660,13031,27974,21751.94,2014/1/25,3.5,2349.375,81,67,21.59259259,89,0,0,0,0.777577036,11,17,5675,13120,0,0,0,0,18795,13120,0.607142857,0.392857143,0.301925942,0.698020856,0
32284,2013/1/21,2013/1/24,男,4,中山,广东,CN,34,2014/3/31,20,18867,0,0,1708,17906,34001,21750.19,2014/2/3,4,3773.4,3,58,19.73684211,77,0,0,0,0.639692656,4,16,837,18030,0,0,0,0,18867,18030,0.8,0.2,0.044360823,0.955586178,0
38948,2008/5/3,2010/3/30,男,4,广州,广东,CN,45,2014/3/31,28,17604,0,0,12366,11278,29964,21749.29,2014/3/29,3.5,2200.5,60,3,24.74074074,214,0,0,2,0.72584735,13,15,9300,8304,0,0,0,0,17604,8304,0.535714286,0.464285714,0.528259017,0.471684181,2
12935,2009/7/28,2009/8/23,男,4,潜江,湖北省,CN,53,2014/3/31,28,19308,0,0,11181,9184,30810,21748.74,2013/11/14,3.5,2413.5,42,139,20.37037037,76,0,0,0,0.705898734,16,12,9989,9319,0,0,0,0,19308,9319,0.428571429,0.571428571,0.517323528,0.482624683,0
38070,2005/2/26,2005/4/21,男,4,广州,广东,CN,44,2014/3/31,23,16340,0,0,10316,10749,33529,21748.73,2014/3/2,2.875,2042.5,3,30,31.72727273,124,0,0,1,0.648654299,11,12,9354,6986,0,0,0,0,16340,6986,0.52173913,0.47826087,0.572425188,0.427513616,1
2841,2007/11/14,2007/11/14,女,4,深圳,广东,CN,36,2014/3/31,15,19595,0,0,11935,5091,27560,21748.5,2013/10/11,1.875,2449.375,36,173,37.28571429,177,1641,500,3,0.789132801,11,4,15219,4376,0,2141,2141,500,21736,4876,0.266666667,0.733333333,0.776638089,0.22331088,6
37396,2010/2/21,2010/6/18,女,4,广州市,广东,CN,31,2014/3/31,20,17385,0,0,10056,9546,34257,21747.81,2014/2/17,2.5,2173.125,125,44,29.57894737,87,0,3741,0,0.634842806,11,9,8223,9162,0,3741,3741,3741,21126,12903,0.45,0.55,0.472966755,0.526975728,5
37030,2007/2/3,2007/4/24,男,4,深圳,广东,CN,35,2014/3/31,19,20036,0,0,2892,15364,27441,21747.71,2014/3/24,2.375,2504.5,197,8,29.22222222,99,0,0,0,0.792526147,5,14,2425,17611,0,0,0,0,20036,17611,0.736842105,0.263157895,0.121026102,0.878923991,0
11907,2007/12/9,2008/1/11,男,4,深圳,广东,CN,37,2014/3/31,30,19098,0,0,6249,15995,30390,21744.14,2014/3/28,3.75,2387.25,44,4,23.55172414,107,10500,10000,1,0.715503126,10,20,6363,12735,0,20500,20500,10000,39598,22735,0.666666667,0.333333333,0.333158804,0.666788837,14
4364,2006/7/6,2006/7/6,男,4,大连,辽宁,CN,44,2014/3/31,44,17630,0,0,14213,9684,33913,21742.2,2014/2/25,5.5,2203.75,2,36,16.11627907,92,600,2100,4,0.641116976,30,14,9108,8522,0,2700,2700,2100,20330,10622,0.318181818,0.681818182,0.516590097,0.483353185,8
44969,2006/6/13,2006/6/14,女,4,乌鲁木齐,新疆,CN,41,2014/3/31,10,16857,0,0,5784,11784,31438,21742.02,2014/3/21,1.25,2107.125,114,11,67.33333333,228,0,1971,0,0.69158407,3,7,5913,10944,0,1971,1971,1971,18828,12915,0.7,0.3,0.350753352,0.649187329,1
45620,2006/2/16,2006/4/5,女,4,广州,广东,CN,43,2014/3/31,21,18607,0,0,20405,0,30969,21738.65,2013/3/15,2.625,2325.875,2,383,17.3,63,5431,0,0,0.701948723,21,0,18607,0,0,5431,5431,0,24038,0,0,1,0.99994626,0,2
56453,2005/11/23,2005/12/26,女,4,广州,广东,CN,38,2014/3/31,13,21325,0,0,13969,4420,20711,21737.8,2013/4/24,1.625,2665.625,14,343,31.16666667,79,0,0,2,1.049577519,11,2,16365,4960,0,0,0,0,21325,4960,0.153846154,0.846153846,0.76737316,0.232579949,2
40834,2010/9/25,2010/9/25,男,4,番禺,广东,CN,35,2014/3/31,17,23870,0,0,8120,8780,29077,21736.35,2014/3/19,2.125,2983.75,28,13,43.125,159,0,0,0,0.747544451,9,8,10938,12932,0,0,0,0,23870,12932,0.470588235,0.529411765,0.458212894,0.541745214,0
2306,2005/9/9,2005/10/31,男,4,广州,广东,CN,41,2014/3/31,20,19906,0,0,4610,15310,27842,21736.27,2014/3/6,2.5,2488.25,75,26,33.15789474,159,2447,6585,0,0.78070074,6,14,3448,16458,0,9032,9032,6585,28938,23043,0.7,0.3,0.173205405,0.826744361,26
53024,2012/10/31,2012/10/31,男,5,沈阳,辽宁,CN,44,2014/3/31,23,18695,0,0,3541,15867,33434,21736.23,2014/3/22,3.833333333,3115.833333,0,10,23.09090909,87,0,0,0,0.650123527,4,19,3808,14887,0,0,0,0,18695,14887,0.826086957,0.173913043,0.203679932,0.796266581,0
3742,2008/9/30,2008/10/12,男,4,广州,广东,CN,36,2014/3/31,14,17210,0,0,7235,14461,29854,21729.89,2014/1/31,1.75,2151.25,242,61,32.92307692,163,0,0,0,0.727871977,5,9,3876,13334,0,0,0,0,17210,13334,0.642857143,0.357142857,0.225204811,0.774737087,0
12852,2008/12/2,2008/12/2,女,4,SYDNEY,NSW,AU,75,2014/3/31,7,12349,0,0,5928,5650,34135,21729.73,2014/1/8,0.875,1543.625,164,84,80.5,309,0,0,1,0.6365821,3,4,6351,5998,0,0,0,0,12349,5998,0.571428571,0.428571429,0.514251012,0.485668016,1
3969,2009/2/10,2009/2/25,男,4,北京,北京,CN,53,2014/3/31,18,17079,0,0,3687,15013,32894,21726.75,2014/3/26,2.25,2134.875,10,6,42.05882353,312,0,0,0,0.660507995,3,15,3869,13210,0,0,0,0,17079,13210,0.833333333,0.166666667,0.226522248,0.773419204,0
33897,2012/8/25,2012/8/29,男,4,乐清市,浙江,CN,51,2014/3/31,16,18167,0,0,6980,7793,28910,21726.15,2014/1/23,2.285714286,2595.285714,4,69,34.13333333,138,0,0,0,0.751509858,5,11,7086,11081,0,0,0,0,18167,11081,0.6875,0.3125,0.39002642,0.609918538,0
53337,2010/9/4,2010/10/19,女,4,上海市,上海,CN,37,2014/3/31,21,19244,0,0,6019,2199,23542,21724.01,2013/11/28,2.625,2405.5,1,125,30.25,109,0,0,0,0.922776739,14,7,12984,6260,0,0,0,0,19244,6260,0.333333333,0.666666667,0.674668745,0.325279293,2
13867,2010/10/19,2010/11/5,男,4,Tokyo,Tokyo,JP,52,2014/3/31,26,19075,0,0,11458,7347,23635,21723.76,2014/1/23,3.25,2384.375,44,69,24.72,82,0,1702,0,0.919135181,16,10,12670,6405,0,1702,1702,1702,20777,8107,0.384615385,0.615384615,0.664185364,0.335762214,1
34265,2013/2/8,2013/2/8,男,4,金湖,江苏,CN,42,2014/3/31,10,16967,0,0,6043,10696,32051,21723.64,2014/2/29  0:00:00,2,3393.4,0,32,42.88888889,130,0,0,0,0.677783532,3,7,7262,9705,0,0,0,0,16967,9705,0.7,0.3,0.427982084,0.571958982,0
46745,2012/3/13,2012/4/24,男,4,Marienheide,,DE,59,2014/3/31,11,15259,0,0,5810,10037,27482,21720.97,2014/3/17,1.375,1907.375,23,15,69.3,322,0,0,0,0.790370788,3,8,5597,9662,0,0,0,0,15259,9662,0.727272727,0.272727273,0.366775885,0.633158585,0
24172,2011/11/24,2011/11/24,男,4,长春,吉林,CN,34,2014/3/31,26,20459,0,0,19096,3257,22344,21718.74,2013/11/16,3.25,2557.375,3,137,23.64,184,0,0,0,0.972016649,22,4,16877,3582,0,0,0,0,20459,3582,0.153846154,0.846153846,0.82487781,0.175073314,0
10569,2011/9/29,2011/9/30,女,4,广州,广东,CN,39,2014/3/31,7,20072,0,0,10470,7803,14767,21718.41,2013/10/4,0.875,2509,30,180,86.83333333,210,2604,7200,0,1.470739487,3,4,11826,8246,0,9804,9804,7200,29876,15446,0.571428571,0.428571429,0.589149604,0.410800578,10
52678,2009/11/24,2009/11/30,男,4,沈阳市,辽宁省,CN,41,2014/3/31,28,17108,0,0,10681,8697,33264,21717.34,2014/3/27,3.5,2138.5,59,5,24.7037037,208,5383,4037,0,0.652878187,13,15,8169,8939,0,9420,9420,4037,26528,12976,0.535714286,0.464285714,0.477467999,0.522473552,24
31202,2009/10/9,2009/10/9,男,4,武汉市,湖北省,CN,49,2014/3/31,21,20454,0,0,10878,7012,25604,21714.19,2014/3/12,2.625,2556.75,20,20,34.55,118,0,0,2,0.848078035,12,9,11663,8791,0,0,0,0,20454,8791,0.428571429,0.571428571,0.57017844,0.429772672,2
7020,2012/11/9,2012/11/9,男,5,常州,江苏省,CN,36,2014/3/31,18,21842,0,0,2612,16687,23732,21713.36,2014/3/29,3,3640.333333,0,3,29.76470588,210,0,0,0,0.914940165,3,15,4593,17249,0,0,0,0,21842,17249,0.833333333,0.166666667,0.210273314,0.789680905,0
42587,2012/6/3,2012/6/3,男,4,武汉,湖北,CN,47,2014/3/31,30,16968,0,0,6442,13376,35462,21712.86,2014/3/20,3.75,2121,0,12,22.62068966,88,0,0,0,0.612285263,11,19,6191,10777,0,0,0,0,16968,10777,0.633333333,0.366666667,0.36484177,0.635099299,0
15004,2012/2/16,2012/5/20,男,4,沈阳市,辽宁省,CN,35,2014/3/31,22,19456,0,0,2870,4477,30829,21712.27,2014/3/20,2.75,2432,49,12,31.9047619,125,0,0,0,0.70428071,9,13,7903,11553,0,0,0,0,19456,11553,0.590909091,0.409090909,0.406177725,0.593770879,0
18366,2011/5/9,2011/7/20,男,4,,北京,CN,39,2014/3/31,17,18439,0,0,11985,6855,33246,21711.37,2014/3/21,2.125,2304.875,9,11,44.4375,121,1840,0,0,0.653052096,11,6,12210,6229,0,1840,1840,0,20279,6229,0.352941176,0.647058824,0.662147505,0.337798265,9
11468,2008/10/13,2008/10/13,男,4,北京,北京,CN,59,2014/3/31,16,15960,0,0,9830,8915,33316,21710.69,2014/1/17,2,1995,114,75,36.13333333,147,0,713,1,0.651659563,7,9,8118,7842,0,713,713,713,16673,8555,0.5625,0.4375,0.508614748,0.491322599,2
27365,2011/10/31,2012/9/20,男,4,沈阳,辽宁,CN,35,2014/3/31,17,17364,0,0,6437,12305,25632,21709.9,2014/3/16,2.125,2170.5,172,16,33.9375,142,287,114,0,0.846984238,8,9,5329,12035,0,401,401,114,17765,12149,0.529411765,0.470588235,0.306881659,0.693060754,7
55931,2012/11/9,2013/1/27,男,6,深圳,广东,CN,54,2014/3/31,17,17721,0,7022,1225,17248,31900,21709.75,2014/3/13,2.833333333,2953.5,79,19,25.6875,76,0,0,1,0.680556426,1,16,786,16935,7022,0,7022,7022,24743,23957,0.941176471,0.058823529,0.044351653,0.95559192,3
7914,2012/9/19,2012/9/22,女,4,北京市,北京,CN,31,2014/3/31,26,18550,0,0,6762,11566,27377,21709.38,2014/3/29,3.714285714,2650,3,3,22.16,115,0,0,0,0.792978778,9,17,5597,12953,0,0,0,0,18550,12953,0.653846154,0.346153846,0.301708803,0.698237292,0
54928,2006/6/6,2006/12/7,男,4,广州,广东,CN,40,2014/3/31,30,18607,0,0,14359,7365,30211,21708.92,2014/3/20,3.75,2325.875,21,12,24.06896552,102,0,0,1,0.718576677,19,11,12037,6570,0,0,0,0,18607,6570,0.366666667,0.633333333,0.646872313,0.353073947,1
29377,2005/11/23,2006/1/23,男,4,武汉,湖北,CN,59,2014/3/31,27,15691,0,0,12695,12797,29589,21708.73,2014/2/20,3.375,1961.375,25,41,25.57692308,80,0,0,0,0.73367569,15,12,10129,5562,0,0,0,0,15691,5562,0.444444444,0.555555556,0.645488147,0.354448126,0
19188,2007/2/2,2009/8/6,女,6,北京,北京,CN,42,2014/3/31,21,17811,0,0,1492,17202,32342,21707.41,2014/3/19,2.625,2226.375,291,13,21.35,83,0,0,0,0.671183291,3,18,1375,16436,0,0,0,0,17811,16436,0.857142857,0.142857143,0.077195149,0.922748709,0
16796,2009/12/2,2009/12/2,女,4,沈阳市,辽宁省,CN,38,2014/3/31,18,19774,0,0,2530,15706,28761,21704.87,2014/3/1,2.25,2471.75,49,31,38.29411765,308,0,0,0,0.754663259,2,16,2492,17282,0,0,0,0,19774,17282,0.888888889,0.111111111,0.126017699,0.873931732,0
27639,2006/1/19,2006/8/2,男,4,天津,天津,CN,58,2014/3/31,26,19879,0,0,7849,13103,26438,21697.98,2014/3/8,3.25,2484.875,24,24,27.32,91,0,0,0,0.820711854,10,16,8507,11372,0,0,0,0,19879,11372,0.615384615,0.384615385,0.427917505,0.572032193,0
19529,2010/2/10,2010/2/12,男,4,广州,广东,CN,31,2014/3/31,29,17408,0,0,8450,9478,32001,21695.71,2014/3/26,3.625,2176,60,6,23.75,97,2093,12092,1,0.677969751,12,17,9984,7424,0,14185,14185,12092,31593,19516,0.586206897,0.413793103,0.573496467,0.426446091,30
59810,2012/3/15,2012/3/15,男,4,郑州,河南,CN,60,2014/3/31,25,16415,0,0,12904,7452,27775,21693.06,2013/9/8,3.125,2051.875,139,206,16.08333333,71,0,0,0,0.781028263,16,9,10997,5418,0,0,0,0,16415,5418,0.36,0.64,0.669895224,0.33004386,0
11582,2007/9/20,2007/10/1,男,4,广州,广东,CN,35,2014/3/31,16,20934,0,0,9772,10253,22390,21690.86,2013/11/17,2,2616.75,29,136,37.73333333,165,479,34,0,0.968774453,8,8,9745,11189,0,513,513,34,21447,11223,0.5,0.5,0.465488417,0.534463817,9
9343,2012/6/19,2012/8/20,男,4,广州,广东,CN,37,2014/3/31,22,17474,0,0,11921,8677,28580,21688.02,2014/3/13,2.75,2184.25,62,19,27.19047619,89,990,100,0,0.758853044,11,11,11195,6279,0,1090,1090,100,18564,6379,0.5,0.5,0.640629471,0.359313305,8
62868,2006/4/3,2006/7/22,男,4,北京市,,CN,54,2014/3/31,11,16097,0,0,13433,4419,31196,21684.15,2013/7/6,1.375,2012.125,86,270,37.5,103,0,0,0,0.695093922,7,4,12840,3257,0,0,0,0,16097,3257,0.363636364,0.636363636,0.797614611,0.20232327,0
20615,2007/6/19,2007/6/29,男,4,顺德,广东,CN,50,2014/3/31,32,14402,0,0,8159,9842,37708,21680.78,2014/2/26,4,1800.25,65,35,20.35483871,117,0,0,0,0.574964994,16,16,7386,7016,0,0,0,0,14402,7016,0.5,0.5,0.512809831,0.487120739,0
21466,2008/7/15,2009/3/13,男,4,荆门,湖北,CN,53,2014/3/31,24,20879,0,0,12096,8677,26707,21677.71,2014/3/27,3,2609.875,121,5,26.30434783,126,0,0,0,0.811686449,14,10,12606,8273,0,0,0,0,20879,8273,0.416666667,0.583333333,0.603735632,0.396216475,0
24190,2011/11/5,2011/11/22,男,4,广州,广东,CN,29,2014/3/31,27,14035,0,0,5044,13500,51056,21677.41,2014/3/25,3.375,1754.375,21,7,27.03846154,140,0,1084,0,0.424581048,10,17,3099,10936,0,1084,1084,1084,15119,12020,0.62962963,0.37037037,0.220789399,0.779139356,2
13057,2010/10/27,2010/10/27,男,4,郑州,河南,CN,45,2014/3/31,27,20994,0,0,13187,8458,20090,21676.55,2014/1/31,3.375,2624.25,8,61,25.46153846,126,1500,0,0,1.078972125,17,10,12274,8720,0,1500,1500,0,22494,8720,0.37037037,0.62962963,0.584615385,0.415336985,1
38195,2005/6/11,2005/7/8,女,4,广州,广东,CN,56,2014/3/31,19,17774,0,0,8654,10733,30173,21675.97,2014/2/7,2.375,2221.75,21,54,36.44444444,135,0,0,0,0.71838962,9,10,6383,11391,0,0,0,0,17774,11391,0.526315789,0.473684211,0.359099859,0.640843882,0
21515,2008/7/9,2011/12/8,男,4,深圳,广东,CN,46,2014/3/31,22,18853,0,0,6197,13702,29459,21675.45,2014/3/17,2.75,2356.625,148,15,27.04761905,165,0,0,0,0.735783631,7,15,7071,11782,0,0,0,0,18853,11782,0.681818182,0.318181818,0.375039779,0.624907181,0
