store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost,unit_price
648,西安,线下,Female,40-44,Weekday,袜子,1,19,1,1,9,19
420,广州,线上,Male,35-39,Weekday,T恤,1,79,1,1,49,79
148,深圳,线下,Female,30-34,Weekday,袜子,1,59,1,1,9,59
50,武汉,线上,Female,50-54,Weekday,当季新品,2,113,2,2,59,57
802,西安,线下,Female,40-44,Weekday,T恤,1,59,1,1,49,59
669,重庆,线下,Female,30-34,Weekday,短裤,1,33,1,1,19,33
325,上海,线下,Male,25-29,Weekday,T恤,3,297,3,3,49,99
336,西安,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
207,上海,线上,Male,>=60,Weekend,T恤,2,155,2,2,49,78
430,成都,线下,Female,30-34,Weekday,配件,8,662.25,8,10,29,66
738,深圳,线下,Female,35-39,Weekday,T恤,1,79,1,1,49,79
182,广州,线上,Female,45-49,Weekday,T恤,1,79,1,1,49,79
420,广州,线上,Female,30-34,Weekend,T恤,2,118,2,2,49,59
248,杭州,线下,Unkown,Unkown,Weekend,短裤,1,66,1,2,19,33
759,重庆,线下,Female,35-39,Weekday,当季新品,1,115,2,2,59,58
32,武汉,线上,Male,20-24,Weekend,T恤,1,99,1,1,49,99
360,成都,线下,Female,20-24,Weekend,当季新品,1,108,2,2,59,54
52,武汉,线上,Female,30-34,Weekend,袜子,2,78,2,2,9,39
605,成都,线下,Female,30-34,Weekend,毛衣,1,149,1,1,99,149
796,深圳,线下,Female,30-34,Weekday,当季新品,1,79,1,1,59,79
207,上海,线上,Female,30-34,Weekday,当季新品,15,1606,16,17,59,94
335,上海,线下,Female,35-39,Weekday,T恤,2,138,2,2,49,69
738,深圳,线下,Female,35-39,Weekday,T恤,1,99,1,1,49,99
605,成都,线下,Female,20-24,Weekday,T恤,1,79,1,1,49,79
248,杭州,线下,Female,50-54,Weekday,T恤,1,129,1,1,49,129
142,上海,线下,Female,25-29,Weekday,牛仔裤,2,398,2,2,69,199
135,上海,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
68,重庆,线上,Male,25-29,Weekend,当季新品,1,77,1,1,59,77
142,上海,线下,Female,25-29,Weekend,配件,2,396,2,4,29,99
519,杭州,线下,Female,35-39,Weekend,T恤,3,237,3,3,49,79
605,成都,线下,Male,40-44,Weekday,袜子,1,26,1,1,9,26
168,武汉,线下,Female,20-24,Weekend,T恤,1,99,1,1,49,99
399,广州,线下,Female,50-54,Weekday,配件,1,79,1,1,29,79
248,杭州,线下,Female,30-34,Weekday,T恤,9,1133,9,10,49,113
335,上海,线下,Female,30-34,Weekend,T恤,1,59,1,1,49,59
669,重庆,线下,Female,40-44,Weekend,牛仔裤,1,59,1,1,69,59
248,杭州,线下,Male,20-24,Weekend,配件,1,59,1,1,29,59
70,深圳,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
336,西安,线下,Female,30-34,Weekday,袜子,2,39,2,2,9,20
182,广州,线上,Female,45-49,Weekday,运动,1,19,1,1,49,19
519,杭州,线下,Female,20-24,Weekday,配件,1,199,1,1,29,199
91,武汉,线上,Male,25-29,Weekend,短裤,1,40,1,1,19,40
369,广州,线下,Female,30-34,Weekend,T恤,1,79,1,1,49,79
70,深圳,线下,Female,50-54,Weekday,短裤,1,40,1,1,19,40
796,深圳,线下,Female,35-39,Weekday,袜子,1,19,1,1,9,19
315,武汉,线下,Female,>=60,Weekend,配件,1,99,1,1,29,99
20,深圳,线下,Female,40-44,Weekday,T恤,1,316,2,4,49,79
336,西安,线下,Female,40-44,Weekend,T恤,1,59,1,1,49,59
759,重庆,线下,Female,35-39,Weekend,T恤,3,347,3,3,49,116
611,深圳,线下,Female,50-54,Weekend,当季新品,1,139,1,1,59,139
375,广州,线上,Female,25-29,Weekday,配件,5,495,5,5,29,99
248,杭州,线下,Male,<20,Weekend,T恤,1,79,1,1,49,79
360,成都,线下,Male,>=60,Weekday,T恤,1,39,1,1,49,39
669,重庆,线下,Female,30-34,Weekday,T恤,1,79,1,1,49,79
648,西安,线下,Female,20-24,Weekday,T恤,1,99,1,1,49,99
831,杭州,线下,Female,20-24,Weekday,运动,1,149,1,1,49,149
369,广州,线下,Female,25-29,Weekend,T恤,1,79,1,1,49,79
796,深圳,线下,Male,40-44,Weekend,短裤,1,39,1,1,19,39
315,武汉,线下,Female,25-29,Weekend,T恤,1,99,1,1,49,99
802,西安,线下,Male,20-24,Weekday,T恤,1,79,1,1,49,79
449,武汉,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
135,上海,线下,Male,30-34,Weekday,短裤,1,79,1,2,19,40
70,深圳,线下,Female,40-44,Weekend,T恤,2,198,2,2,49,99
19,南京,线下,Female,25-29,Weekday,T恤,2,158,2,2,49,79
91,武汉,线上,Female,30-34,Weekday,配件,2,398,2,2,29,199
32,武汉,线上,Female,35-39,Weekend,T恤,1,99,1,1,49,99
759,重庆,线下,Female,<20,Weekday,配件,1,197,2,3,29,66
449,武汉,线下,Female,50-54,Weekday,T恤,1,78,1,1,49,78
831,杭州,线下,Female,35-39,Weekday,T恤,2,198,2,2,49,99
480,重庆,线下,Female,30-34,Weekday,T恤,2,198,2,2,49,99
98,成都,线下,Female,30-34,Weekend,运动,1,59,1,1,49,59
831,杭州,线下,Female,20-24,Weekday,配件,7,673,7,7,29,96
325,上海,线下,Male,>=60,Weekend,短裤,3,198,3,6,19,33
796,深圳,线下,Female,35-39,Weekday,T恤,1,79,1,1,49,79
375,广州,线上,Male,20-24,Weekday,配件,1,55.62,1,1,29,56
336,西安,线下,Female,30-34,Weekday,T恤,1,59,1,1,49,59
335,上海,线下,Male,45-49,Weekday,T恤,1,99,1,1,49,99
70,深圳,线下,Male,20-24,Weekday,T恤,1,79,1,1,49,79
738,深圳,线下,Female,40-44,Weekend,T恤,1,99,1,1,49,99
759,重庆,线下,Female,20-24,Weekend,毛衣,2,398,2,2,99,199
312,杭州,线下,Female,25-29,Weekday,T恤,3,297,3,3,49,99
142,上海,线下,Female,50-54,Weekend,T恤,1,79,1,1,49,79
658,深圳,线下,Male,20-24,Weekend,T恤,2,198,2,2,49,99
648,西安,线下,Male,25-29,Weekday,运动,1,39,1,1,49,39
520,杭州,线下,Male,30-34,Weekday,运动,1,99,1,1,49,99
375,广州,线上,Female,55-59,Weekday,配件,1,199,1,1,29,199
19,南京,线下,Female,25-29,Weekend,裙子,7,1293,7,7,59,185
68,重庆,线上,Female,>=60,Weekday,当季新品,2,158,2,2,59,79
168,武汉,线下,Female,<20,Weekday,T恤,1,79,1,1,49,79
738,深圳,线下,Female,<20,Weekday,毛衣,1,99,1,1,99,99
229,深圳,线下,Female,<20,Weekend,T恤,1,99,1,1,49,99
399,广州,线下,Female,30-34,Weekday,运动,1,99,1,1,49,99
207,上海,线上,Male,>=60,Weekday,当季新品,1,149,1,1,59,149
32,武汉,线上,Female,25-29,Weekday,T恤,1,57,1,1,49,57
229,深圳,线下,Female,30-34,Weekend,裙子,1,79,1,1,59,79
420,广州,线上,Female,30-34,Weekday,当季新品,1,79,1,1,59,79
335,上海,线下,Female,20-24,Weekday,当季新品,1,149,1,1,59,149
135,上海,线下,Female,20-24,Weekend,T恤,1,149,1,1,49,149
91,武汉,线上,Female,35-39,Weekday,裙子,2,398,2,2,59,199
360,成都,线下,Female,25-29,Weekday,T恤,1,149,1,1,49,149
369,广州,线下,Male,25-29,Weekday,当季新品,1,150,1,2,59,75
168,武汉,线下,Female,25-29,Weekend,配件,2,398,2,2,29,199
91,武汉,线上,Female,25-29,Weekday,T恤,1,99,1,1,49,99
46,武汉,线下,Female,55-59,Weekday,T恤,1,99,1,1,49,99
575,杭州,线下,Female,30-34,Weekend,T恤,1,99,1,1,49,99
520,杭州,线下,Female,>=60,Weekday,配件,1,59,1,1,29,59
207,上海,线上,Male,30-34,Weekday,T恤,1,39,1,1,49,39
231,广州,线下,Male,30-34,Weekend,T恤,2,156,2,2,49,78
46,武汉,线下,Female,25-29,Weekday,袜子,1,79,1,1,9,79
737,深圳,线下,Male,35-39,Weekend,T恤,1,79,1,1,49,79
255,杭州,线下,Male,45-49,Weekday,T恤,1,99,1,1,49,99
519,杭州,线下,Female,35-39,Weekday,短裤,1,40,1,1,19,40
430,成都,线下,Female,30-34,Weekend,短裤,2,80,2,2,19,40
70,深圳,线下,Female,35-39,Weekday,配件,1,79,1,1,29,79
323,武汉,线下,Female,30-34,Weekday,配件,1,79,1,1,29,79
168,武汉,线下,Male,<20,Weekday,T恤,1,79,1,1,49,79
19,南京,线下,Female,30-34,Weekday,T恤,1,99,1,1,49,99
146,杭州,线下,Female,30-34,Weekday,牛仔裤,2,78,2,2,69,39
420,广州,线上,Female,25-29,Weekday,T恤,1,79,1,1,49,79
796,深圳,线下,Female,40-44,Weekday,T恤,1,59,1,1,49,59
430,成都,线下,Male,25-29,Weekday,配件,2,495,2,5,29,99
70,深圳,线下,Female,30-34,Weekday,T恤,2,158,2,2,49,79
280,深圳,线下,Female,25-29,Weekday,T恤,1,39,1,1,49,39
758,杭州,线下,Male,25-29,Weekend,运动,4,195,4,5,49,39
335,上海,线下,Female,25-29,Weekend,T恤,1,99,1,1,49,99
369,广州,线下,Male,30-34,Weekend,T恤,1,99,1,1,49,99
245,杭州,线下,Female,55-59,Weekday,T恤,1,59,1,1,49,59
738,深圳,线下,Female,20-24,Weekend,T恤,1,99,1,1,49,99
182,广州,线上,Female,30-34,Weekday,当季新品,1,102.15,2,2,59,51
429,西安,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
248,杭州,线下,Male,50-54,Weekend,运动,1,63.78,1,2,49,32
182,广州,线上,Female,45-49,Weekend,T恤,1,99,1,1,49,99
248,杭州,线下,Female,<20,Weekend,T恤,1,99,1,1,49,99
135,上海,线下,Female,30-34,Weekend,袜子,1,26,1,1,9,26
737,深圳,线下,Male,30-34,Weekday,T恤,2,158,2,2,49,79
649,杭州,线下,Female,20-24,Weekday,T恤,2,78,2,2,49,39
649,杭州,线下,Male,25-29,Weekday,T恤,2,198,2,2,49,99
420,广州,线上,Female,40-44,Weekend,当季新品,1,149,1,1,59,149
480,重庆,线下,Male,30-34,Weekday,T恤,1,99,1,1,49,99
616,成都,线下,Female,20-24,Weekend,T恤,1,99,1,1,49,99
142,上海,线下,Female,25-29,Weekend,袜子,1,20,1,1,9,20
245,杭州,线下,Male,>=60,Weekday,当季新品,1,147,1,1,59,147
280,深圳,线下,Female,35-39,Weekday,T恤,1,99,1,1,49,99
759,重庆,线下,Male,20-24,Weekend,T恤,1,99,1,1,49,99
135,上海,线下,Female,30-34,Weekend,T恤,1,79,1,1,49,79
315,武汉,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
46,武汉,线下,Female,25-29,Weekend,T恤,1,79,1,1,49,79
148,深圳,线下,Female,40-44,Weekend,T恤,1,79,1,1,49,79
738,深圳,线下,Female,25-29,Weekend,T恤,1,79,1,1,49,79
420,广州,线上,Female,30-34,Weekend,袜子,1,79,1,1,9,79
255,杭州,线下,Female,20-24,Weekend,T恤,1,99,1,1,49,99
280,深圳,线下,Female,20-24,Weekday,当季新品,1,79,1,1,59,79
496,上海,线下,Male,>=60,Weekend,运动,1,149,1,1,49,149
70,深圳,线下,Female,35-39,Weekday,袜子,1,59,1,3,9,20
369,广州,线下,Male,30-34,Weekday,T恤,1,79,1,1,49,79
245,杭州,线下,Female,30-34,Weekend,T恤,1,59,1,1,49,59
335,上海,线下,Male,>=60,Weekday,T恤,1,99,1,1,49,99
68,重庆,线上,Female,20-24,Weekday,T恤,1,79,1,1,49,79
91,武汉,线上,Female,30-34,Weekday,袜子,1,19,1,1,9,19
28,武汉,线上,Female,20-24,Weekday,裙子,2,298,2,2,59,149
375,广州,线上,Unkown,Unkown,Weekend,T恤,1,58,1,1,49,58
480,重庆,线下,Female,25-29,Weekend,毛衣,1,199,1,1,99,199
91,武汉,线上,Male,20-24,Weekend,短裤,1,33,1,1,19,33
759,重庆,线下,Male,20-24,Weekend,袜子,1,27,1,1,9,27
649,杭州,线下,Female,35-39,Weekend,T恤,1,59,1,1,49,59
229,深圳,线下,Female,35-39,Weekday,T恤,1,99,1,1,49,99
50,武汉,线上,Male,>=60,Weekend,短裤,1,33,1,1,19,33
280,深圳,线下,Female,25-29,Weekday,牛仔裤,1,199,1,1,69,199
70,深圳,线下,Male,35-39,Weekday,当季新品,1,75,1,1,59,75
146,杭州,线下,Female,45-49,Weekend,当季新品,3,525,3,3,59,175
738,深圳,线下,Female,30-34,Weekend,裙子,3,257,3,3,59,86
46,武汉,线下,Female,35-39,Weekday,T恤,1,99,1,1,49,99
420,广州,线上,Female,50-54,Weekend,袜子,1,52,1,2,9,26
142,上海,线下,Female,30-34,Weekday,T恤,2,156.95,2,2,49,78
248,杭州,线下,Female,25-29,Weekend,短裤,5,237,5,6,19,40
52,武汉,线上,Male,>=60,Weekend,袜子,1,79,1,1,9,79
323,武汉,线下,Male,25-29,Weekday,袜子,1,39,1,2,9,20
255,杭州,线下,Female,30-34,Weekday,短裤,4,276,4,4,19,69
437,重庆,线下,Male,20-24,Weekday,T恤,1,99,1,1,49,99
605,成都,线下,Male,20-24,Weekday,袜子,3,78,3,3,9,26
28,武汉,线上,Male,25-29,Weekend,T恤,3,297,3,3,49,99
20,深圳,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
759,重庆,线下,Female,25-29,Weekend,T恤,1,99,1,1,49,99
21,北京,线下,Female,25-29,Weekday,牛仔裤,1,79,1,1,69,79
68,重庆,线上,Male,25-29,Weekend,T恤,1,99,1,1,49,99
280,深圳,线下,Female,35-39,Weekday,配件,2,158,2,2,29,79
98,成都,线下,Female,45-49,Weekday,牛仔裤,2,396,2,2,69,198
46,武汉,线下,Male,35-39,Weekend,裙子,1,149,1,1,59,149
449,武汉,线下,Female,30-34,Weekend,牛仔裤,1,59,1,1,69,59
142,上海,线下,Female,35-39,Weekday,T恤,1,198,1,2,49,99
146,杭州,线下,Male,40-44,Weekday,裙子,2,348,2,2,59,174
207,上海,线上,Female,30-34,Weekday,短裤,3,197,3,3,19,66
449,武汉,线下,Female,50-54,Weekday,袜子,1,26,1,1,9,26
738,深圳,线下,Male,40-44,Weekday,短裤,1,33,1,1,19,33
50,武汉,线上,Female,25-29,Weekday,T恤,1,99,1,1,49,99
256,武汉,线下,Female,<20,Weekend,T恤,1,99,1,1,49,99
496,上海,线下,Female,20-24,Weekday,短裤,1,39,1,1,19,39
335,上海,线下,Female,20-24,Weekday,短裤,1,33,1,1,19,33
19,南京,线下,Female,30-34,Weekday,T恤,1,59,1,1,49,59
312,杭州,线下,Female,30-34,Weekday,T恤,1,99,1,1,49,99
168,武汉,线下,Male,<20,Weekday,短裤,1,66,1,2,19,33
32,武汉,线上,Female,<20,Weekday,T恤,1,99,1,1,49,99
496,上海,线下,Female,25-29,Weekend,短裤,1,40,1,1,19,40
437,重庆,线下,Male,30-34,Weekday,T恤,1,99,1,1,49,99
207,上海,线上,Male,>=60,Weekend,短裤,2,66,2,2,19,33
312,杭州,线下,Female,35-39,Weekend,T恤,1,59,1,1,49,59
21,北京,线下,Female,35-39,Weekday,T恤,2,198,2,2,49,99
19,南京,线下,Female,35-39,Weekend,配件,1,59,1,1,29,59
21,北京,线下,Female,30-34,Weekday,T恤,1,79,1,1,49,79
46,武汉,线下,Male,35-39,Weekend,T恤,1,79,1,1,49,79
256,武汉,线下,Male,>=60,Weekend,T恤,1,39,1,1,49,39
245,杭州,线下,Male,20-24,Weekend,T恤,1,59,1,1,49,59
449,武汉,线下,Male,50-54,Weekday,牛仔裤,1,59,1,1,69,59
91,武汉,线上,Male,>=60,Weekday,袜子,1,26,1,1,9,26
20,深圳,线下,Female,20-24,Weekend,短裤,1,39,1,1,19,39
248,杭州,线下,Female,55-59,Weekend,T恤,1,59,1,1,49,59
231,广州,线下,Female,30-34,Weekday,袜子,2,138,2,2,9,69
46,武汉,线下,Female,50-54,Weekday,T恤,1,59,1,1,49,59
46,武汉,线下,Female,50-54,Weekend,当季新品,1,55,1,1,59,55
229,深圳,线下,Male,20-24,Weekday,配件,3,465.33,3,5,29,93
669,重庆,线下,Female,50-54,Weekend,T恤,1,198,1,2,49,99
605,成都,线下,Female,40-44,Weekend,毛衣,1,99,1,1,99,99
21,北京,线下,Male,25-29,Weekend,T恤,1,99,1,1,49,99
208,重庆,线下,Female,30-34,Weekday,T恤,3,197,3,3,49,66
182,广州,线上,Female,20-24,Weekend,T恤,3,297,3,3,49,99
611,深圳,线下,Male,30-34,Weekday,当季新品,1,79,1,1,59,79
21,北京,线下,Female,20-24,Weekday,毛衣,3,643,3,3,99,214
208,重庆,线下,Female,35-39,Weekend,配件,1,199,1,1,29,199
142,上海,线下,Female,25-29,Weekday,配件,3,295.42,3,3,29,98
496,上海,线下,Female,35-39,Weekend,当季新品,1,46,1,1,59,46
146,杭州,线下,Female,20-24,Weekend,T恤,1,59,1,1,49,59
479,深圳,线下,Male,20-24,Weekend,T恤,1,99,1,1,49,99
21,北京,线下,Male,25-29,Weekday,T恤,1,39,1,1,49,39
369,广州,线下,Female,35-39,Weekend,T恤,2,98,2,2,49,49
738,深圳,线下,Female,30-34,Weekday,T恤,12,587,12,13,49,45
46,武汉,线下,Male,35-39,Weekday,短裤,1,39,1,1,19,39
315,武汉,线下,Male,45-49,Weekend,T恤,1,79,1,1,49,79
21,北京,线下,Male,35-39,Weekday,当季新品,2,186,2,3,59,62
19,南京,线下,Male,55-59,Weekday,T恤,1,118,2,2,49,59
207,上海,线上,Male,30-34,Weekend,短裤,1,40,1,1,19,40
420,广州,线上,Male,40-44,Weekday,T恤,1,99,1,1,49,99
737,深圳,线下,Female,35-39,Weekday,当季新品,1,148,1,1,59,148
738,深圳,线下,Female,30-34,Weekday,运动,2,198,2,2,49,99
496,上海,线下,Male,>=60,Weekday,T恤,2,198,2,2,49,99
70,深圳,线下,Female,25-29,Weekend,短裤,1,33,1,1,19,33
360,成都,线下,Male,>=60,Weekend,牛仔裤,1,149,1,1,69,149
375,广州,线上,Female,20-24,Weekend,当季新品,1,198,1,2,59,99
52,武汉,线上,Female,20-24,Weekend,当季新品,4,779,4,4,59,195
520,杭州,线下,Female,25-29,Weekday,当季新品,1,55,1,1,59,55
399,广州,线下,Male,>=60,Weekend,裙子,1,79,1,1,59,79
520,杭州,线下,Male,>=60,Weekday,T恤,1,118,1,2,49,59
575,杭州,线下,Male,25-29,Weekend,短裤,1,40,1,1,19,40
135,上海,线下,Male,25-29,Weekday,T恤,1,99,1,1,49,99
648,西安,线下,Female,45-49,Weekend,T恤,1,79,1,1,49,79
142,上海,线下,Female,35-39,Weekday,T恤,1,79,1,1,49,79
135,上海,线下,Male,50-54,Weekend,毛衣,1,249,1,1,99,249
480,重庆,线下,Female,40-44,Weekend,毛衣,2,348,2,2,99,174
399,广州,线下,Male,25-29,Weekend,短裤,1,33,1,1,19,33
168,武汉,线下,Male,20-24,Weekend,T恤,1,99,1,1,49,99
135,上海,线下,Female,20-24,Weekday,当季新品,5,382,5,5,59,76
648,西安,线下,Male,>=60,Weekday,袜子,1,27,1,1,9,27
91,武汉,线上,Male,>=60,Weekend,当季新品,1,73,1,1,59,73
429,西安,线下,Male,35-39,Weekend,T恤,1,99,1,1,49,99
135,上海,线下,Female,20-24,Weekend,T恤,1,99,1,1,49,99
182,广州,线上,Male,35-39,Weekday,短裤,1,39,1,1,19,39
137,西安,线上,Female,20-24,Weekday,T恤,1,79,1,1,49,79
429,西安,线下,Female,30-34,Weekday,裙子,2,237,2,3,59,79
46,武汉,线下,Female,20-24,Weekday,T恤,3,253.24,3,3,49,84
