MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
54874,2006/8/28,2006/12/7,男,4,上海,上海,CN,63,2014/3/31,23,14624,0,0,7654,7858,19215,15062.56,2014/1/2,2.875,1828,11,90,28.63636364,89,0,0,0,0.783895915,11,12,7691,6933,0,0,0,0,14624,6933,0.52173913,0.47826087,0.525880342,0.474051282,0
9310,2012/3/24,2012/11/10,男,4,广州,广东,CN,51,2014/3/31,15,15075,0,0,4364,11648,15450,15062.2,2014/2/12,1.875,1884.375,223,49,32.78571429,168,3847,2819,0,0.974899676,6,9,3521,11554,0,6666,6666,2819,21741,14373,0.6,0.4,0.233550013,0.766383656,23
33432,2012/5/23,2012/5/28,男,4,北京,北京,CN,33,2014/3/31,9,12926,0,0,11051,1440,17147,15061.6,2013/4/20,1.125,1615.75,5,347,40.875,99,0,0,0,0.878381058,8,1,11229,1697,0,0,0,0,12926,1697,0.111111111,0.888888889,0.868647018,0.131275625,0
6191,2011/12/19,2011/12/19,男,4,上海市,上海,CN,52,2014/3/31,11,13947,0,0,6309,2843,18132,15061.47,2013/6/27,1.375,1743.375,4,279,44.8,143,0,0,0,0.83065685,9,2,10893,3054,0,0,0,0,13947,3054,0.181818182,0.818181818,0.780972182,0.218956123,0
27786,2006/6/16,2007/3/5,男,4,北京,北京,CN,56,2014/3/31,8,15734,0,0,5355,8699,10442,15058.47,2014/3/26,1,1966.75,99,6,89.42857143,230,0,0,0,1.442105918,4,4,5314,10420,0,0,0,0,15734,10420,0.5,0.5,0.337718462,0.662217985,0
20924,2008/3/14,2008/3/25,男,4,广州,广东,CN,42,2014/3/31,8,12375,0,0,3850,5932,23070,15058.33,2014/3/14,1,1546.875,233,18,68.57142857,203,0,0,4,0.65272345,1,7,7499,4876,0,0,0,0,12375,4876,0.875,0.125,0.605930834,0.393988365,4
15139,2012/1/6,2012/3/31,男,4,深圳,广东省,CN,32,2014/3/31,10,12584,0,0,6125,6564,20770,15058.25,2014/3/3,1.25,1573,94,29,67.55555556,361,0,0,0,0.725,5,5,3930,8654,0,0,0,0,12584,8654,0.5,0.5,0.31227652,0.687644021,0
21593,2009/8/20,2009/8/20,男,4,上海,上海,CN,52,2014/3/31,20,13329,0,0,9328,6383,23558,15057.16,2014/2/6,2.5,1666.125,75,55,31.63157895,177,0,0,2,0.639152729,13,7,6377,6952,0,0,0,0,13329,6952,0.35,0.65,0.478394599,0.521530383,2
1739,2012/6/4,2012/6/4,男,4,VIENNA,VIENNA,AT,48,2014/3/31,9,15103,0,0,10435,4950,10602,15055.49,2014/1/22,1.125,1887.875,0,70,74.625,203,0,0,0,1.420061309,5,4,9031,6072,0,0,0,0,15103,6072,0.444444444,0.555555556,0.597921081,0.402012712,0
6383,2012/6/18,2012/6/18,男,4,沈阳,辽宁,CN,59,2014/3/31,19,12972,0,0,7954,5407,20039,15054.8,2014/3/2,2.375,1621.5,0,30,34.61111111,184,0,0,0,0.751275014,12,7,8226,4746,0,0,0,0,12972,4746,0.368421053,0.631578947,0.634086179,0.365836738,0
28703,2012/3/25,2012/5/15,男,4,西安市,陕西,CN,36,2014/3/31,17,12134,0,0,1078,9074,22618,15054.25,2014/3/25,2.125,1516.75,44,7,42.5,248,1600,0,0,0.665587143,2,15,683,11451,0,1600,1600,0,13734,11451,0.882352941,0.117647059,0.056283478,0.943634116,2
6503,2012/5/19,2012/5/19,男,4,乌鲁木齐,新疆,CN,36,2014/3/31,8,12088,0,0,7230,5275,20375,15054,2014/1/23,1,1511,0,69,87.71428571,543,0,0,0,0.738846626,4,4,6898,5190,0,0,0,0,12088,5190,0.5,0.5,0.570601373,0.429315907,0
880,2006/10/15,2007/3/23,男,4,广州,广东,CN,35,2014/3/31,18,14364,0,0,8630,7900,16553,15053.66,2013/11/23,2.25,1795.5,25,130,33.88235294,89,800,1600,2,0.909421857,10,8,7450,6914,0,2400,2400,1600,16764,8514,0.444444444,0.555555556,0.51862165,0.481308737,5
54001,2007/6/7,2008/5/16,男,4,乌鲁木齐市,新疆,CN,46,2014/3/31,6,10266,0,0,8060,3551,19847,15053.5,2014/2/12,0.75,1283.25,189,49,98.6,340,0,0,0,0.758477352,4,2,7874,2392,0,0,0,0,10266,2392,0.333333333,0.666666667,0.766923152,0.232979449,0
62100,2009/8/27,2010/9/24,女,4,,,CN,54,2014/3/31,9,12417,0,0,7843,4746,21371,15051.42,2013/11/21,1.125,1552.125,7,132,74,314,0,0,0,0.704291797,6,3,6949,5468,0,0,0,0,12417,5468,0.333333333,0.666666667,0.559590916,0.440328555,0
55866,2012/8/22,2012/8/22,女,4,广州,广东,CN,29,2014/3/31,4,16462,0,0,1680,7600,15268,15051.4,2013/12/18,0.571428571,2351.714286,0,105,161,475,0,0,0,0.985813466,2,2,1256,15206,0,0,0,0,16462,15206,0.5,0.5,0.076292292,0.923646966,0
22397,2010/1/8,2010/1/9,女,4,深圳市,广东,CN,34,2014/3/31,13,10096,0,0,4774,8585,27391,15050.8,2014/1/18,1.625,1262,41,74,51.33333333,196,0,0,0,0.549479756,6,7,3371,6725,0,0,0,0,10096,6725,0.538461538,0.461538462,0.333861543,0.666039418,0
10287,2009/2/17,2009/4/10,男,4,广州市,广东省,CN,41,2014/3/31,17,11036,0,0,7444,6258,23577,15049.24,2014/1/18,2.125,1379.5,72,74,36.5625,129,1500,100,0,0.638301735,8,9,4421,6615,0,1600,1600,100,12636,6715,0.529411765,0.470588235,0.400561747,0.599347649,2
52925,2012/5/1,2012/8/3,男,4,北京,北京,CN,48,2014/3/31,15,13016,0,0,4210,9703,21257,15049.12,2013/12/20,1.875,1627,94,103,36,175,0,1697,0,0.707960672,3,12,3368,9648,0,1697,1697,1697,14713,11345,0.8,0.2,0.258738573,0.741184605,1
9186,2011/3/29,2011/9/10,男,4,汕头,广东,CN,41,2014/3/31,18,9995,0,0,1914,13399,22952,15048.6,2014/3/15,2.25,1249.375,201,17,30.17647059,131,281,861,0,0.655655281,3,15,1393,8602,0,1142,1142,861,11137,9463,0.833333333,0.166666667,0.139355742,0.860544218,24
55059,2006/12/27,2007/3/20,男,4,,,AA,44,2014/3/31,31,16380,0,0,9994,13748,18218,15048.32,2014/3/31,3.875,2047.5,4,1,24.2,117,0,0,0,0.826013832,14,17,6397,9983,0,0,0,0,16380,9983,0.548387097,0.451612903,0.3905134,0.609425554,0
55454,2010/1/6,2010/1/19,男,4,广州,广东,CN,44,2014/3/31,12,13008,0,0,4251,9625,17342,15046.96,2013/12/11,1.5,1626,107,112,46.54545455,139,0,0,0,0.867660016,5,7,3260,9748,0,0,0,0,13008,9748,0.583333333,0.416666667,0.250595741,0.749327389,0
30184,2008/4/15,2009/2/15,男,4,开平,广东,CN,58,2014/3/31,2,9304,0,0,0,4600,24464,15045.36,2014/3/19,0.25,1163,367,13,351,351,0,0,0,0.615,0,2,0,9304,0,0,0,0,9304,9304,1,0,0,0.999892531,0
47609,2007/7/1,2008/4/3,男,4,北京市,北京,CN,67,2014/3/31,12,13274,0,0,6903,6087,22192,15044.23,2014/1/25,1.5,1659.25,167,67,45.18181818,103,0,0,1,0.677912311,5,7,8004,5270,0,0,0,0,13274,5270,0.583333333,0.416666667,0.602937853,0.396986817,1
40929,2010/12/11,2010/12/11,男,4,扬州,江苏,CN,59,2014/3/31,14,12490,0,0,6305,7006,22774,15043.5,2014/3/26,1.75,1561.25,24,6,53.92307692,164,0,0,0,0.660555897,7,7,5382,7108,0,0,0,0,12490,7108,0.5,0.5,0.430870227,0.569049716,0
30880,2010/3/1,2010/3/30,男,4,泰兴,江苏,CN,41,2014/3/31,19,10738,0,0,9934,4417,24140,15042.17,2014/3/28,2.375,1342.25,12,4,39.72222222,95,0,0,0,0.623122204,10,9,8738,2000,0,0,0,0,10738,2000,0.473684211,0.526315789,0.813669802,0.18623708,0
14229,2011/4/17,2011/4/17,女,4,长春,吉林,CN,31,2014/3/31,16,9536,0,0,6925,5683,26843,15041.81,2014/3/16,2,1192,5,16,47.33333333,430,0,0,0,0.560362478,8,8,5125,4411,0,0,0,0,9536,4411,0.5,0.5,0.537380728,0.462514418,0
60932,2012/10/15,2012/10/15,男,4,公主岭市,吉林省,CN,59,2014/3/31,16,11694,0,0,5855,8485,21721,15041.29,2014/1/27,2.666666667,1949,0,65,31.26666667,84,0,0,0,0.692476866,7,9,4486,7208,0,0,0,0,11694,7208,0.5625,0.4375,0.383582728,0.616331766,0
39202,2008/7/14,2009/2/14,女,4,,,SG,45,2014/3/31,8,8400,0,0,6055,3150,22576,15041.26,2014/3/7,1,1050,16,25,98.57142857,172,0,0,0,0.66625,5,3,5250,3150,0,0,0,0,8400,3150,0.375,0.625,0.624925604,0.374955362,0
59096,2012/10/31,2012/10/31,男,4,武汉,湖北,CN,33,2014/3/31,17,10974,0,0,5001,5505,21733,15038.89,2013/11/12,2.833333333,1829,0,141,23.5625,98,0,0,1,0.69198408,7,10,3769,7205,0,0,0,0,10974,7205,0.588235294,0.411764706,0.343416856,0.656492027,1
43444,2013/2/16,2013/2/28,男,4,深圳,广东,CN,16,2014/3/31,7,14805,0,0,16000,4566,17668,15036.7,2013/9/23,1.4,2961,12,191,34.5,73,0,23350,0,0.851069731,1,6,12338,2467,0,23350,23350,23350,38155,25817,0.857142857,0.142857143,0.83331082,0.16662164,2
761,2006/6/27,2006/11/20,男,4,北京,北京,CN,39,2014/3/31,13,10327,0,0,11570,1834,23049,15035.16,2013/8/24,1.625,1290.875,99,221,34.25,116,0,0,0,0.652312899,11,2,9064,1263,0,0,0,0,10327,1263,0.153846154,0.846153846,0.877614253,0.122288923,0
20268,2005/4/23,2005/7/19,男,4,,,,49,2014/3/31,19,9392,0,0,3020,10850,24242,15034.11,2014/3/26,2.375,1174,2,6,40.16666667,157,0,0,1,0.62016789,4,15,2374,7018,0,0,0,0,9392,7018,0.789473684,0.210526316,0.252741403,0.747152135,1
534,2005/12/1,2006/8/9,男,6,广州,广东,CN,38,2014/3/31,17,13424,0,0,4480,9411,22544,15034.03,2014/3/26,2.125,1678,18,6,44.1875,244,0,0,0,0.666875,4,13,4783,8641,0,0,0,0,13424,8641,0.764705882,0.235294118,0.356275605,0.643649907,0
37612,2011/11/3,2011/11/14,男,4,青岛,山东,CN,34,2014/3/31,10,14858,0,0,4915,7563,21678,15032.75,2014/3/31,1.25,1857.25,94,1,70.66666667,422,0,0,0,0.6934565,4,6,4811,10047,0,0,0,0,14858,10047,0.6,0.4,0.323776836,0.676155865,0
28309,2008/3/3,2008/3/27,男,4,广州,广东,CN,55,2014/3/31,16,14267,0,0,17039,0,18922,15032.6,2012/12/10,2,1783.375,4,478,16.6,66,0,0,0,0.794450904,16,0,14267,0,0,0,0,0,14267,0,0,1,0.999929913,0,0
3074,2009/2/11,2009/2/11,男,4,北海,广西,CN,42,2014/3/31,23,11812,0,0,10897,1707,21107,15030.7,2014/2/4,2.875,1476.5,15,57,29.95454545,112,0,0,0,0.712119202,16,7,9884,1928,0,0,0,0,11812,1928,0.304347826,0.695652174,0.836705325,0.163210023,0
7853,2011/4/3,2011/4/3,男,4,四平,吉林,CN,54,2014/3/31,14,9633,0,0,7177,6209,22961,15030.4,2013/5/29,1.75,1204.125,2,308,32.38461538,187,0,0,0,0.654605636,9,5,5938,3695,0,0,0,0,9633,3695,0.357142857,0.642857143,0.616358729,0.383537471,0
3204,2008/2/27,2008/4/22,男,4,北京,北京,CN,41,2014/3/31,11,11882,0,0,6555,6908,18514,15029.9,2013/9/7,1.375,1485.25,97,207,42.7,134,0,0,0,0.811812682,6,5,6475,5407,0,0,0,0,11882,5407,0.454545455,0.545454545,0.54489607,0.455019776,0
14237,2011/4/9,2011/4/9,女,4,北京,北京,CN,42,2014/3/31,5,14131,0,0,13310,0,10812,15029,2013/1/14,0.625,1766.375,19,443,67.25,165,0,0,0,1.390029597,5,0,14131,0,0,0,0,0,14131,0,0,1,0.999929239,0,0
328,2012/1/16,2012/2/10,女,4,广州,广东,CN,40,2014/3/31,19,10361,0,0,6582,6452,25013,15027.71,2014/3/8,2.375,1295.125,46,24,36.72222222,156,7301,19326,2,0.600795986,9,10,6333,4028,0,26627,26627,19326,36988,23354,0.526315789,0.473684211,0.611175449,0.388728045,42
11127,2005/4/23,2005/12/4,男,4,北京,北京,CN,58,2014/3/31,15,9424,0,0,7341,5673,29177,15025.97,2013/11/29,1.875,1178,7,124,42.85714286,105,0,0,0,0.514993659,9,6,6303,3121,0,0,0,0,9424,3121,0.4,0.6,0.668753316,0.331140584,0
9272,2011/11/21,2012/4/6,男,4,汕头,广东,CN,54,2014/3/31,15,11845,0,0,9135,5145,20148,15025.84,2013/11/23,1.875,1480.625,5,130,42.57142857,341,675,1315,0,0.745773278,10,5,7190,4655,0,1990,1990,1315,13835,5970,0.333333333,0.666666667,0.606955934,0.392959649,13
35585,2007/5/29,2007/5/29,男,4,大连,辽宁,CN,47,2014/3/31,23,12748,0,0,8004,4074,20095,15025.68,2014/2/2,2.875,1593.5,18,59,29.72727273,158,0,0,1,0.747732272,12,11,7490,5258,0,0,0,0,12748,5258,0.47826087,0.52173913,0.587497059,0.412424504,1
59374,2011/6/21,2011/6/21,男,4,北京,北京,CN,54,2014/3/31,12,12949,0,0,13623,0,18578,15025.5,2012/10/19,1.5,1618.625,19,530,16.54545455,45,0,0,0,0.808779201,12,0,12949,0,0,0,0,0,12949,0,0,1,0.99992278,0,0
28754,2012/6/11,2012/7/29,男,4,深圳,广东,CN,31,2014/3/31,17,12788,0,0,6856,7426,21662,15024.91,2014/3/5,2.125,1598.5,48,27,36.5625,113,0,0,0,0.693606777,6,11,6710,6078,0,0,0,0,12788,6078,0.647058824,0.352941176,0.524669638,0.47525217,0
14604,2011/8/29,2011/8/31,男,4,HONG KONG,-,HK,14,2014/3/31,27,14191,0,0,12215,6196,25436,15024.27,2014/1/25,3.375,1773.875,9,67,25.19230769,93,0,0,0,0.590669524,16,11,7923,6268,0,0,0,0,14191,6268,0.407407407,0.592592593,0.558272266,0.441657272,0
18465,2012/1/25,2012/6/21,男,4,广州,广东,CN,46,2014/3/31,16,13841,0,0,6464,8163,20717,15023.17,2014/2/22,2,1730.125,81,39,40.73333333,91,821,1780,0,0.725161462,6,10,6469,7372,0,2601,2601,1780,16442,9152,0.625,0.375,0.467345759,0.532581997,16
23004,2010/12/29,2010/12/29,女,4,东莞,广东,CN,35,2014/3/31,11,11743,0,0,4176,8206,24244,15022.94,2013/8/25,1.375,1467.875,98,220,41.3,125,0,33,0,0.619655997,4,7,3885,7858,0,33,33,33,11776,7891,0.636363636,0.363636364,0.330807221,0.669107629,3
34215,2013/3/16,2013/4/3,男,4,沈阳,辽宁,CN,41,2014/3/31,28,10060,0,0,0,12871,23118,15021.32,2014/3/14,5.6,2012,18,18,12.81481481,52,0,0,0,0.649767281,0,28,0,10060,0,0,0,0,10060,10060,1,0,0,0.999900606,0
22994,2010/10/11,2012/2/25,男,4,广州,广东,CN,46,2014/3/31,17,11406,0,0,1445,11819,23812,15020.27,2014/3/31,2.125,1425.75,55,1,42.1875,403,0,0,0,0.630785738,2,15,763,10643,0,0,0,0,11406,10643,0.882352941,0.117647059,0.066888753,0.933023582,0
41808,2011/12/8,2011/12/8,男,4,沈阳,辽宁,CN,50,2014/3/31,15,10736,0,0,6927,6475,24788,15019.28,2014/3/21,1.875,1342,34,11,49,147,0,0,0,0.605909311,8,7,4725,6011,0,0,0,0,10736,6011,0.466666667,0.533333333,0.440067058,0.559839806,0
52253,2012/12/19,2012/12/19,男,5,北京,北京,CN,46,2014/3/31,23,14331,0,192,3105,11823,16160,15019,2014/2/25,3.833333333,2388.5,0,36,19.68181818,57,0,0,0,0.929393564,5,18,2842,11489,192,0,192,192,14523,11681,0.782608696,0.217391304,0.198297516,0.80163271,0
30598,2008/11/20,2008/11/21,男,5,,,CN,39,2014/3/31,19,12893,0,0,3740,10461,20462,15017.87,2014/2/23,2.375,1611.625,40,38,36.27777778,151,0,31776,1,0.733939498,6,13,4256,8637,0,31776,31776,31776,44669,40413,0.684210526,0.315789474,0.330076004,0.66984644,9
61056,2012/10/5,2012/10/11,男,4,武汉,湖北,CN,39,2014/3/31,25,11595,0,0,5133,9689,23889,15016.16,2014/3/31,4.166666667,1932.5,6,1,22.375,78,0,0,0,0.628580518,8,17,4887,6708,0,0,0,0,11595,6708,0.68,0.32,0.421438427,0.578475336,0
48308,2008/8/1,2008/8/9,男,4,东莞市,广东省,CN,35,2014/3/31,16,13730,0,0,3668,10846,22077,15015.88,2014/3/28,2,1716.25,78,4,43.26666667,194,3443,10581,0,0.680159442,7,9,3755,9975,0,14024,14024,10581,27754,20556,0.5625,0.4375,0.273468793,0.726458379,28
50092,2011/1/23,2012/4/5,男,4,广州,广东,CN,33,2014/3/31,11,13359,0,0,6539,6322,22499,15014.18,2013/7/3,1.375,1669.875,4,273,45.4,263,0,0,0,0.667326548,6,5,6456,6903,0,0,0,0,13359,6903,0.454545455,0.545454545,0.483233533,0.516691617,0
24102,2012/3/9,2012/6/30,男,4,广州,广州,CN,32,2014/3/31,14,10203,0,0,5764,6861,25411,15013.9,2013/12/6,1.75,1275.375,90,117,40.30769231,294,0,0,0,0.590842549,7,7,4996,5207,0,0,0,0,10203,5207,0.5,0.5,0.489611917,0.510290082,0
7074,2012/12/18,2012/12/18,女,4,西宁,青海,CN,38,2014/3/31,13,10227,0,0,4060,8622,20245,15013.82,2013/12/4,2.166666667,1704.5,0,119,29.25,110,0,0,0,0.741606323,3,10,4032,6195,0,0,0,0,10227,6195,0.769230769,0.230769231,0.394211967,0.605690262,0
58511,2010/7/23,2010/9/14,男,4,沈阳,辽宁,CN,35,2014/3/31,15,11708,0,0,3045,4403,19784,15013.42,2013/12/17,1.875,1463.5,8,106,44.07142857,165,0,6500,0,0.758866761,9,6,6908,4800,0,6500,6500,6500,18208,11300,0.4,0.6,0.589973525,0.409941071,2
22533,2012/12/9,2012/12/9,男,4,晋江,福州,CN,28,2014/3/31,5,8503,0,0,5882,561,22031,15013.15,2013/4/17,0.833333333,1417.166667,0,350,32.25,121,0,0,0,0.681455676,4,1,7988,515,0,0,0,0,8503,515,0.2,0.8,0.939322672,0.060559737,0
29478,2007/5/21,2008/4/17,女,4,广州,广东,CN,37,2014/3/31,17,14398,0,0,8921,6237,18544,15013.02,2014/3/26,2.125,1799.75,31,6,43.375,131,0,1155,0,0.809589085,9,8,8082,6316,0,1155,1155,1155,15553,7471,0.470588235,0.529411765,0.561288978,0.438641572,6
41241,2011/7/8,2012/7/7,女,4,深圳,广东,CN,41,2014/3/31,3,10090,0,0,6263,0,26541,15012.95,2012/10/7,0.375,1261.25,97,542,46,86,0,0,0,0.565651257,3,0,10090,0,0,0,0,0,10090,0,0,1,0.999900902,0,0
24749,2012/7/31,2012/7/31,女,4,北京,北京,CN,39,2014/3/31,11,12441,0,0,12898,0,19244,15011.75,2013/2/17,1.571428571,1777.285714,0,409,20.1,86,0,0,0,0.780074309,11,0,12441,0,0,0,0,0,12441,0,0,1,0.999919627,0,0
38078,2005/3/2,2005/5/5,男,4,,,HK,59,2014/3/31,7,13325,0,0,0,12906,13594,15010.78,2013/12/23,0.875,1665.625,315,100,52.66666667,194,0,0,0,1.10422098,1,6,1211,12114,0,0,0,0,13325,12114,0.857142857,0.142857143,0.090874981,0.909049977,0
56994,2008/4/25,2008/5/28,男,4,杭州,浙江,CN,42,2014/3/31,8,13850,0,0,5375,7561,12305,15009.89,2013/12/22,1,1731.25,189,101,63,176,0,0,0,1.219820398,4,4,6179,7671,0,0,0,0,13850,7671,0.5,0.5,0.446104974,0.553822829,0
16716,2010/1/20,2010/4/7,男,4,大连市,,CN,38,2014/3/31,24,10888,0,0,8919,6608,22282,15009.28,2014/3/30,3,1361,9,2,31.30434783,163,2966,1505,2,0.673605601,13,11,6340,4548,0,4471,4471,1505,15359,6053,0.458333333,0.541666667,0.582238957,0.417669207,30
36250,2011/7/9,2011/10/10,男,4,广州,广东,CN,36,2014/3/31,16,9925,0,0,7051,5979,21716,15008.06,2014/3/6,2,1240.625,9,26,46.4,330,17057,10129,3,0.691106097,9,7,6348,3577,0,27186,27186,10129,37111,13706,0.4375,0.5625,0.639532541,0.360366714,45
40757,2010/11/30,2010/11/30,男,4,青岛,山东,CN,39,2014/3/31,20,12900,0,0,7474,7562,19671,15007.35,2014/1/18,2.5,1612.5,1,74,34.52631579,168,0,0,0,0.762917493,11,9,6775,6125,0,0,0,0,12900,6125,0.45,0.55,0.525153089,0.474769398,0
53655,2006/8/30,2006/8/30,女,4,长春,吉林,CN,44,2014/3/31,12,11609,0,0,9415,4274,20567,15006.31,2013/12/21,1.5,1451.125,144,102,44.09090909,152,0,0,0,0.729630476,8,4,7859,3750,0,0,0,0,11609,3750,0.333333333,0.666666667,0.676916451,0.322997416,0
52579,2012/12/21,2012/12/21,男,5,北京市,北京,CN,37,2014/3/31,13,10976,0,0,1386,11869,23386,15005.5,2014/2/18,2.166666667,1829.333333,0,43,35.33333333,147,0,0,0,0.641644574,4,9,422,10554,0,0,0,0,10976,10554,0.692307692,0.307692308,0.038444019,0.961464881,0
16748,2009/10/31,2010/1/18,女,4,大连,辽宁,CN,32,2014/3/31,28,13373,0,0,12309,5800,16560,15003.41,2014/1/13,3.5,1671.625,29,79,23.07407407,71,0,0,0,0.906003019,19,9,8810,4563,0,0,0,0,13373,4563,0.321428571,0.678571429,0.65874084,0.341184388,1
19469,2008/10/17,2008/10/17,男,4,广州,广东,CN,51,2014/3/31,6,13673,0,0,5464,3200,33014,15003.4,2013/7/19,0.75,1709.125,31,257,88.6,255,0,0,1,0.454455685,4,2,7675,5998,0,0,0,0,13673,5998,0.333333333,0.666666667,0.561284189,0.43864268,1
1297,2009/2/12,2013/2/16,男,4,杭州市,浙江省,CN,39,2014/3/31,20,15144,0,0,1990,12026,19464,15003.12,2014/3/19,2.5,1893,321,13,20.89473684,118,0,317,0,0.77081381,3,17,1667,13477,0,317,317,317,15461,13794,0.85,0.15,0.11006933,0.889864642,1
62536,2006/6/5,2006/6/5,女,4,北京,北京,CN,41,2014/3/31,8,14802,0,0,8530,2553,17769,15000.96,2013/9/13,1,1850.25,28,201,71.71428571,225,1919,4439,2,0.844220834,5,3,12440,2362,0,6358,6358,4439,21160,6801,0.375,0.625,0.840370195,0.159562251,31
9012,2010/6/28,2010/12/14,男,4,广州市,广东省,CN,35,2014/3/31,10,13543,0,0,6106,5491,18635,15000.83,2014/1/27,1.25,1692.875,39,65,69.66666667,523,9253,2973,2,0.804981486,6,4,6995,6548,0,12226,12226,2973,25769,9521,0.4,0.6,0.516464855,0.483461311,29
