MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
47433,2005/10/17,2006/7/14,男,4,广州市,广东省,CN,48,2014/3/31,19,8376,0,0,4937,6791,16495,11122.6,2014/3/29,2.375,1047,81,3,35.94444444,162,0,0,2,0.674301303,7,12,3530,4846,0,0,0,0,8376,4846,0.631578947,0.368421053,0.421391906,0.578488719,2
21203,2008/6/6,2008/7/15,男,4,潮州,广东,CN,45,2014/3/31,23,12247,0,0,5658,7687,15498,11122.54,2014/3/10,2.875,1530.875,7,22,31.90909091,127,0,0,0,0.717675829,9,14,4255,7992,0,0,0,0,12247,7992,0.608695652,0.391304348,0.347403658,0.652514696,0
34613,2010/8/17,2010/8/17,男,4,北京,北京,CN,40,2014/3/31,11,9563,0,0,5162,4250,14865,11121.46,2014/3/19,1.375,1195.375,12,13,70.6,315,0,0,0,0.748164144,5,6,5285,4278,0,0,0,0,9563,4278,0.545454545,0.454545455,0.552593057,0.447302384,0
21907,2009/3/23,2009/3/23,男,4,上海,上海,CN,53,2014/3/31,16,7404,0,0,567,6679,17359,11120.9,2014/3/13,2,925.5,146,19,37.73333333,195,3367,4950,0,0.640641742,3,13,810,6594,0,8317,8317,4950,15721,11544,0.8125,0.1875,0.10938555,0.890479406,19
56858,2007/11/2,2012/4/21,女,4,广州,广东,CN,,2014/3/31,11,8700,0,0,6045,4307,14710,11120.57,2013/11/25,1.375,1087.5,20,128,58.3,142,0,0,0,0.755987084,5,6,4418,4282,0,0,0,0,8700,4282,0.545454545,0.454545455,0.507757729,0.492127342,0
4023,2009/1/24,2009/1/24,男,4,大连,辽宁,CN,46,2014/3/31,12,8926,0,0,1573,7090,12808,11120.53,2014/2/1,1.5,1115.75,1,60,60.90909091,205,1556,10123,4,0.868248751,3,9,1253,7673,0,11679,11679,10123,20605,17796,0.75,0.25,0.140360703,0.859527277,34
61389,2013/3/13,2013/3/13,男,4,北京,.,CN,30,2014/3/31,7,10005,0,0,3060,6450,14068,11120.17,2014/3/25,1.4,2001,0,7,63,256,0,0,0,0.790458487,2,5,3816,6189,0,0,0,0,10005,6189,0.714285714,0.285714286,0.381371177,0.618528883,0
21562,2008/11/9,2010/11/20,男,4,广州,广东,CN,29,2014/3/31,11,10679,0,0,2760,7486,15143,11118.79,2014/1/24,1.375,1334.875,148,68,51.5,153,454,0,0,0.73425279,3,8,3432,7247,0,454,454,0,11133,7247,0.727272727,0.272727273,0.321348315,0.678558052,1
42609,2012/6/17,2012/6/17,男,4,北京,北京,CN,53,2014/3/31,9,10216,0,0,5887,4090,12702,11118.04,2014/3/19,1.125,1277,0,13,80.125,186,0,0,0,0.875298378,6,3,5796,4420,0,0,0,0,10216,4420,0.333333333,0.666666667,0.567289811,0.432612313,0
56147,2005/2/13,2006/9/13,男,4,,,HK,68,2014/3/31,12,6741,0,0,2923,4682,21318,11117.93,2013/11/30,1.5,842.625,4,123,54.90909091,120,0,699,0,0.521527817,5,7,3314,3427,0,699,699,699,7440,4126,0.583333333,0.416666667,0.491545535,0.508306141,1
28755,2012/6/12,2012/8/9,男,4,上海,上海,CN,33,2014/3/31,18,9104,0,0,5245,6479,15103,11116.27,2014/1/28,2.25,1138,58,64,31.58823529,137,0,0,0,0.73603059,8,10,3524,5580,0,0,0,0,9104,5580,0.555555556,0.444444444,0.387040088,0.612850082,0
18068,2007/5/28,2008/8/3,男,4,乌鲁木齐,新疆,CN,50,2014/3/31,12,6995,0,0,4284,2284,25275,11115.32,2014/3/1,1.5,874.375,0,31,63.63636364,127,1500,0,0,0.439775272,6,6,5495,1500,0,1500,1500,0,8495,1500,0.5,0.5,0.785448828,0.214408233,1
28419,2010/4/9,2010/4/19,男,4,青岛,山东,CN,41,2014/3/31,10,8079,0,0,5256,4730,15566,11115.14,2013/12/6,1.25,1009.875,72,117,60.22222222,220,0,0,0,0.71406527,5,5,4335,3744,0,0,0,0,8079,3744,0.5,0.5,0.536509901,0.463366337,0
52972,2011/11/12,2011/11/12,男,4,沈阳市,辽宁省,CN,41,2014/3/31,8,9701,0,0,4585,4751,16622,11114.9,2013/8/27,1,1212.625,42,218,67.28571429,194,0,0,0,0.668686079,5,3,4786,4915,0,0,0,0,9701,4915,0.375,0.625,0.49330035,0.506596578,0
36110,2009/2/8,2009/2/8,女,4,广州,广东,CN,46,2014/3/31,12,8340,0,0,3972,4227,21601,11114.37,2014/3/15,1.5,1042.5,205,17,46.27272727,190,13071,12439,3,0.514530346,5,7,3547,4793,0,25510,25510,12439,33850,17232,0.583333333,0.416666667,0.425248771,0.574631339,33
42324,2012/6/14,2012/10/23,男,4,北京市,.,CN,37,2014/3/31,13,8821,0,0,2985,7154,17765,11113.7,2014/2/28,1.625,1102.625,131,33,41.08333333,146,0,0,0,0.625595272,5,8,1562,7259,0,0,0,0,8821,7259,0.615384615,0.384615385,0.177057357,0.82282929,0
1693,2012/4/28,2012/9/30,男,4,北京,北京,CN,44,2014/3/31,11,8881,0,0,1979,8134,15757,11113.54,2014/3/15,1.375,1110.125,155,17,53.2,170,0,454,0,0.705308117,2,9,1192,7689,0,454,454,454,9335,8143,0.818181818,0.181818182,0.134204008,0.865683405,1
20167,2005/1/20,2005/9/13,男,4,上海,上海,CN,44,2014/3/31,10,10343,0,0,7973,0,12710,11113.3,2013/9/29,1.25,1292.875,20,185,58.44444444,251,0,0,0,0.874374508,8,2,8801,1542,0,0,0,0,10343,1542,0.2,0.8,0.8508314,0.149071926,0
61050,2013/1/28,2013/2/13,女,4,克拉玛依,新疆,CN,52,2014/3/31,10,8741,0,0,6775,2927,17681,11113.2,2013/10/10,2,1748.2,16,174,26.55555556,181,0,0,0,0.62853911,6,4,6160,2581,0,0,0,0,8741,2581,0.4,0.6,0.704644246,0.295241364,0
22116,2009/4/4,2009/10/4,男,4,廊坊,河北,CN,34,2014/3/31,6,9362,0,0,4579,4844,17052,11112.22,2013/9/17,0.75,1170.25,148,197,77.2,260,0,0,0,0.651666667,3,3,4434,4928,0,0,0,0,9362,4928,0.5,0.5,0.473566165,0.526327032,0
58858,2010/11/11,2010/11/11,男,4,北京,北京,CN,37,2014/3/31,10,10887,0,0,1590,8289,14345,11112.03,2014/3/21,1.25,1360.875,72,11,72,184,0,0,0,0.774627396,3,7,1563,9324,0,0,0,0,10887,9324,0.7,0.3,0.143552535,0.856355621,0
2498,2007/6/3,2007/12/6,男,4,北京,北京,CN,65,2014/3/31,12,9579,0,0,4439,4750,13879,11111.88,2014/3/20,1.5,1197.375,41,12,61.63636364,131,0,0,0,0.800625405,5,7,4183,5396,0,0,0,0,9579,5396,0.583333333,0.416666667,0.436638831,0.563256785,0
56982,2008/1/25,2008/1/25,男,4,,,MO,64,2014/3/31,11,7218,0,0,6899,2662,16406,11111.36,2014/2/25,1.375,902.25,12,36,68.3,250,0,0,0,0.677274168,7,4,6421,797,0,0,0,0,7218,797,0.363636364,0.636363636,0.889458374,0.110403103,0
44185,2010/3/28,2010/9/3,男,4,哈市,黑龙江,CN,61,2014/3/31,9,10921,0,0,2940,7195,13824,11109.14,2013/12/18,1.125,1365.125,310,105,39.5,161,0,0,0,0.803612558,2,7,3430,7491,0,0,0,0,10921,7491,0.777777778,0.222222222,0.314045047,0.685863395,0
13172,2009/6/29,2010/4/4,女,4,广州,广东,CN,41,2014/3/31,12,6290,0,0,4589,896,20531,11108.15,2013/5/24,1.5,786.25,3,313,37.72727273,118,3524,2216,0,0.541042813,10,2,6290,0,0,5740,5740,2216,12030,2216,0.166666667,0.833333333,0.999841043,0,28
18780,2006/3/26,2006/5/26,男,4,南京,江苏,CN,43,2014/3/31,16,7161,0,0,4977,6142,18801,11108.05,2014/3/31,2,895.125,13,1,47.8,151,0,0,2,0.590822297,6,10,3752,3409,0,0,0,0,7161,3409,0.625,0.375,0.523876012,0.475984362,2
5888,2011/10/1,2012/1/7,男,4,乌鲁木齐,新疆,CN,42,2014/3/31,19,8781,0,0,2438,0,15712,11107.95,2012/12/12,2.375,1097.625,41,476,11.88888889,53,0,0,0,0.706972378,19,0,8781,0,0,0,0,0,8781,0,0,1,0.999886131,0,0
60005,2011/10/6,2011/10/6,男,4,广州,广东,CN,29,2014/3/31,17,10557,0,0,8112,3968,15778,11106.83,2014/1/19,2.125,1319.625,27,73,39.4375,169,0,0,1,0.703944099,12,5,6859,3698,0,0,0,0,10557,3698,0.294117647,0.705882353,0.649649555,0.35025573,1
43776,2011/2/20,2011/2/27,男,4,Daegu,Dalseo-gu,KR,47,2014/3/31,13,8192,0,0,10340,5000,15069,11106.51,2014/3/23,1.625,1024,67,9,54.58333333,266,0,0,1,0.737043599,8,5,6612,1580,0,0,0,0,8192,1580,0.384615385,0.615384615,0.807030392,0.192847553,1
28585,2011/8/27,2011/10/20,男,4,杭州,浙江,CN,36,2014/3/31,15,8742,0,0,5761,5125,17266,11104.72,2014/3/2,1.875,1092.75,23,30,48.42857143,147,0,0,0,0.643155334,9,6,4520,4222,0,0,0,0,8742,4222,0.4,0.6,0.516985017,0.482900606,0
30942,2009/8/27,2009/8/27,男,4,深圳,广东,CN,43,2014/3/31,21,9265,0,0,1846,9024,16134,11103.63,2014/2/19,2.625,1158.125,23,42,33.3,212,0,0,0,0.68821309,4,17,1813,7452,0,0,0,0,9265,7452,0.80952381,0.19047619,0.195661558,0.80423052,0
1940,2012/12/12,2013/1/26,女,4,青岛,山东,CN,42,2014/3/31,2,7516,0,0,4700,0,20188,11103.4,2013/2/1,0.333333333,1252.666667,45,425,6,6,0,0,0,0.55,2,0,7516,0,0,0,0,0,7516,0,0,1,0.999866968,0,0
3879,2009/9/13,2009/9/14,男,4,广州,广东,CN,37,2014/3/31,2,7516,0,0,4700,0,20188,11103.4,2013/1/18,0.25,939.5,284,439,8,8,1332,23884,0,0.55,2,0,7516,0,0,25216,25216,23884,32732,23884,0,1,0.999866968,0,7
32161,2011/3/23,2011/3/23,男,4,珠海,广东,CN,35,2014/3/31,12,8720,0,0,10420,0,16933,11103.15,2012/12/20,1.5,1090,10,468,23,56,1500,0,2,0.655710742,12,0,8720,0,0,1500,1500,0,10220,0,0,1,0.999885334,0,3
5895,2012/12/3,2012/12/3,男,4,贵州省,贵州,CN,48,2014/3/31,11,9934,0,0,4907,5090,14608,11102.83,2014/3/21,1.833333333,1655.666667,0,11,47.4,155,0,0,0,0.760051342,5,6,4984,4950,0,0,0,0,9934,4950,0.545454545,0.454545455,0.501660795,0.498238551,0
19264,2007/3/9,2007/5/15,男,4,昆明,云南,CN,58,2014/3/31,11,6775,0,0,6204,4044,16488,11101.76,2013/9/22,1.375,846.875,26,192,51.3,149,0,0,0,0.673323629,7,4,4491,2284,0,0,0,0,6775,2284,0.363636364,0.636363636,0.662780401,0.337072019,0
15851,2012/11/16,2012/11/16,男,4,NAGOYA-SHI,AICHI-KEN,JP,52,2014/3/31,4,12952,0,0,17980,0,10572,11100.6,2013/3/11,0.666666667,2158.666667,0,387,38.33333333,105,0,0,0,1.05,4,0,12952,0,0,0,0,0,12952,0,0,1,0.999922798,0,0
52757,2009/11/17,2012/7/5,男,4,沈阳,辽宁,CN,38,2014/3/31,12,9228,0,0,5302,4754,18039,11100.21,2013/11/13,1.5,1153.5,95,140,45.09090909,207,0,0,0,0.615345086,7,5,5254,3974,0,0,0,0,9228,3974,0.416666667,0.583333333,0.569292448,0.430599198,0
20339,2005/7/6,2005/7/13,女,4,上海,上海,CN,36,2014/3/31,8,10227,0,0,5510,4850,11495,11098.64,2014/3/30,1,1278.375,54,2,96.42857143,252,0,0,0,0.965518921,4,4,5422,4805,0,0,0,0,10227,4805,0.5,0.5,0.530113414,0.469788815,0
34498,2005/1/21,2005/1/21,男,5,北京,.,CN,50,2014/3/31,7,6728,0,0,0,9159,17645,11098.41,2013/9/18,0.875,841,410,196,20.83333333,58,0,0,0,0.628983281,0,7,0,6728,0,0,0,0,6728,6728,1,0,0,0.99985139,0
40704,2010/6/8,2010/6/8,男,4,武汉,湖北,CN,65,2014/3/31,14,9705,0,0,6640,4193,14151,11097.68,2013/10/31,1.75,1213.125,26,153,42.46153846,120,0,0,0,0.784232916,8,6,6226,3479,0,0,0,0,9705,3479,0.428571429,0.571428571,0.641458891,0.35843808,0
36234,2011/5/20,2011/6/24,男,4,郑州,河南,CN,40,2014/3/31,13,9497,0,0,4935,5828,15409,11096.15,2013/8/19,1.625,1187.125,67,226,36.5,178,134,479,0,0.720108378,6,7,5460,4037,0,613,613,479,10110,4516,0.538461538,0.461538462,0.574857865,0.42503685,4
19734,2011/9/7,2011/11/29,女,4,,北京,CN,30,2014/3/31,8,9038,0,0,4594,5212,15330,11096.13,2013/8/23,1,1129.75,157,222,50.28571429,133,0,0,0,0.723818004,3,5,3942,5096,0,0,0,0,9038,5096,0.625,0.375,0.436110189,0.563779179,0
14950,2011/9/21,2011/9/21,男,4,白城,吉林,CN,54,2014/3/31,8,10386,0,0,7190,2467,12375,11095.78,2013/10/18,1,1298.25,146,166,59.85714286,398,0,0,0,0.896628687,6,2,7504,2882,0,0,0,0,10386,2882,0.25,0.75,0.722441513,0.277462212,0
33349,2012/5/22,2012/5/31,男,4,上海,上海,CN,41,2014/3/31,11,9435,0,0,4520,4446,16172,11094.06,2013/11/1,1.375,1179.375,9,152,51.9,170,0,0,0,0.686004205,6,5,5768,3667,0,0,0,0,9435,3667,0.454545455,0.545454545,0.611275964,0.388618058,0
54053,2007/6/7,2008/3/27,女,4,上海市,上海,CN,43,2014/3/31,6,8863,0,0,2940,0,14514,11093.82,2013/9/16,0.75,1107.875,91,198,88.4,221,0,0,0,0.764353038,4,2,5189,3674,0,0,0,0,8863,3674,0.333333333,0.666666667,0.585401625,0.41448556,0
55965,2012/12/20,2013/1/16,男,4,大连,辽宁,CN,38,2014/3/31,8,6861,0,0,4970,3502,18762,11093.48,2014/1/3,1.333333333,1143.5,27,89,50.28571429,143,0,89,0,0.591273851,3,5,3489,3372,0,89,89,89,6950,3461,0.625,0.375,0.508452346,0.491401924,3
12375,2008/6/20,2009/1/12,男,4,深圳,广东,CN,45,2014/3/31,16,6671,0,0,3867,7173,20851,11091.42,2014/3/21,2,833.875,18,11,46.8,134,0,0,0,0.531937077,7,9,1708,4963,0,0,0,0,6671,4963,0.5625,0.4375,0.255995204,0.743854916,0
8668,2007/10/11,2007/10/11,男,4,长春,吉林,CN,49,2014/3/31,13,10179,0,0,5976,4949,13456,11090.62,2013/10/28,1.625,1272.375,159,156,34.66666667,173,589,0,0,0.824213734,8,5,5505,4674,0,589,589,0,10768,4674,0.384615385,0.615384615,0.540766208,0.45913556,2
48204,2008/6/3,2008/11/5,男,4,北京,北京,CN,39,2014/3/31,12,10446,0,0,7023,3389,15023,11089.95,2014/3/14,1.5,1305.75,103,18,55.45454545,297,0,0,0,0.738198096,8,4,6593,3853,0,0,0,0,10446,3853,0.333333333,0.666666667,0.631090265,0.368814014,0
37912,2013/1/19,2013/8/19,男,4,大连,辽宁,CN,57,2014/3/31,7,9862,0,0,0,9462,14045,11088.43,2014/1/7,1.4,1972.4,212,85,23.5,95,0,0,0,0.789493058,0,7,0,9862,0,0,0,0,9862,9862,1,0,0,0.999898611,0
14254,2011/12/1,2011/12/1,女,4,广州,广东,CN,41,2014/3/31,13,9068,0,0,4361,6614,16150,11088.4,2014/3/15,1.625,1133.5,160,17,46.16666667,232,200,0,0,0.686588235,5,8,3352,5716,0,200,200,0,9268,5716,0.615384615,0.384615385,0.369610762,0.630278972,1
52410,2012/12/5,2012/12/5,男,4,TASHKENT,.,UZ,28,2014/3/31,11,10911,0,0,3854,8956,29848,11088,2013/6/1,1.833333333,1818.5,0,305,17.8,134,0,0,0,0.371482176,4,7,4080,6831,0,0,0,0,10911,6831,0.636363636,0.363636364,0.373900293,0.626008065,0
9028,2010/9/27,2010/10/17,男,4,,北京,CN,39,2014/3/31,9,7529,0,0,7201,1889,16959,11087.04,2013/11/21,1.125,941.125,54,132,68.125,181,6143,3835,1,0.653755528,6,3,6766,763,0,9978,9978,3835,17507,4598,0.333333333,0.666666667,0.898539177,0.101328021,17
50359,2011/6/23,2012/1/3,男,4,北京,北京,CN,47,2014/3/31,5,10083,0,0,9825,0,7391,11086.5,2013/2/4,0.625,1260.375,138,422,42.75,116,0,0,0,1.5,5,0,10083,0,0,0,0,0,10083,0,0,1,0.999900833,0,0
46663,2011/10/17,2012/1/4,男,4,南宁,广西,CN,39,2014/3/31,14,8952,0,0,7613,2450,16701,11086.07,2013/11/3,1.75,1119,81,150,38.46153846,143,0,0,0,0.663796779,9,5,5578,3374,0,0,0,0,8952,3374,0.357142857,0.642857143,0.623031386,0.376856919,0
38216,2005/7/11,2005/8/18,女,4,北京,.,CN,47,2014/3/31,7,9294,0,0,2210,7531,12653,11085.95,2014/2/9,0.875,1161.75,335,52,57.33333333,134,0,545,0,0.876151901,1,6,2480,6814,0,545,545,545,9839,7359,0.857142857,0.142857143,0.266810113,0.733082302,2
11306,2005/9/5,2005/11/25,男,4,广州,广东,CN,45,2014/3/31,10,10063,0,0,9664,346,13091,11085.91,2014/2/17,1.25,1257.875,8,44,75.44444444,207,0,100,0,0.846834466,8,2,9584,479,0,100,100,100,10163,579,0.2,0.8,0.952305246,0.04759539,1
49796,2012/7/25,2012/7/25,女,4,大连,辽宁,CN,42,2014/3/31,6,9595,0,0,14016,1306,15656,11084.26,2013/9/7,0.857142857,1370.714286,0,207,81.8,318,0,0,0,0.707987992,4,2,8595,1000,0,0,0,0,9595,1000,0.333333333,0.666666667,0.895685702,0.104210088,0
8549,2006/1/3,2006/1/3,男,4,长春,吉林,CN,60,2014/3/31,16,9780,0,0,6124,4056,15115,11083.97,2014/2/20,2,1222.5,9,41,45.4,255,0,0,0,0.733309295,8,8,4709,5071,0,0,0,0,9780,5071,0.5,0.5,0.481443615,0.518454146,0
7673,2010/5/25,2010/5/25,男,4,大连,辽宁,CN,39,2014/3/31,14,8406,0,0,1230,7326,16701,11083.51,2014/3/19,1.75,1050.75,201,13,39.76923077,162,0,0,0,0.663643494,3,11,1115,7291,0,0,0,0,8406,7291,0.785714286,0.214285714,0.132627572,0.867253479,0
16523,2013/1/1,2013/3/28,男,4,大连,辽宁,CN,30,2014/3/31,12,10467,0,0,249,5272,14976,11083.43,2014/3/8,2.4,2093.4,86,24,31.45454545,82,0,0,0,0.74007946,1,11,0,10467,0,0,0,0,10467,10467,0.916666667,0.083333333,0,0.999904471,0
17613,2006/11/28,2006/11/28,男,4,上海,上海,CN,38,2014/3/31,10,9706,0,0,3860,1157,10357,11082.94,2013/9/3,1.25,1213.25,50,211,52.22222222,197,0,0,0,1.070091725,7,3,7192,2514,0,0,0,0,9706,2514,0.3,0.7,0.740908623,0.258988359,0
61873,2011/4/6,2011/4/8,男,4,沈阳,辽宁,CN,42,2014/3/31,18,9164,0,0,5103,1742,19961,11081.52,2013/8/8,2.25,1145.5,0,237,29.05882353,128,0,0,0,0.555158559,13,5,6597,2567,0,0,0,0,9164,2567,0.277777778,0.722222222,0.719803601,0.280087289,0
19203,2007/1/30,2007/5/8,男,4,上海,上海,CN,47,2014/3/31,16,7986,0,0,4586,5136,23538,11081.4,2014/2/11,2,998.25,27,50,43.6,126,0,2304,2,0.470787663,8,8,3961,4025,0,2304,2304,2304,10290,6329,0.5,0.5,0.495930888,0.503943909,3
22971,2010/12/13,2010/12/13,男,4,上海,上海,CN,34,2014/3/31,12,9739,0,0,4570,3096,12477,11081.19,2014/1/16,1.5,1217.375,3,76,59.27272727,217,0,0,0,0.888129358,7,5,6002,3737,0,0,0,0,9739,3737,0.416666667,0.583333333,0.616221766,0.383675565,0
53083,2012/6/9,2012/7/9,男,4,沈阳,辽宁,CN,56,2014/3/31,13,9291,0,0,3100,6139,15170,11080.82,2014/3/17,1.625,1161.375,30,15,51.41666667,190,0,0,0,0.73044298,5,8,3641,5650,0,0,0,0,9291,5650,0.615384615,0.384615385,0.391842445,0.608049935,0
56318,2005/7/13,2005/9/19,男,4,贵阳,贵州,CN,42,2014/3/31,6,10669,0,0,1410,8838,8527,11080.27,2013/12/30,0.75,1333.625,314,93,64.8,123,0,0,0,1.299433564,1,5,1294,9375,0,0,0,0,10669,9375,0.833333333,0.166666667,0.121274602,0.878631678,0
12762,2008/11/9,2009/2/1,男,4,广州,广东,CN,57,2014/3/31,14,7715,0,0,2942,3760,25440,11079.44,2014/1/16,1.75,964.375,69,76,45.07692308,218,277,257,0,0.435512579,8,6,3916,3799,0,534,534,257,8249,4056,0.428571429,0.571428571,0.507516848,0.492353551,23
51847,2012/7/24,2012/7/24,女,4,广州,广东,CN,39,2014/3/31,7,6923,0,0,5438,3295,22142,11078.96,2013/7/18,1,989,0,258,59.83333333,203,0,0,0,0.500359498,5,2,4265,2658,0,0,0,0,6923,2658,0.285714286,0.714285714,0.615973426,0.383882149,0
7229,2013/3/23,2013/3/23,男,4,广州,广东,CN,29,2014/3/31,12,10205,0,0,756,9411,14198,11078.67,2014/3/5,2.4,2041,0,27,31.63636364,129,0,0,0,0.780297929,1,11,434,9771,0,0,0,0,10205,9771,0.916666667,0.083333333,0.042524005,0.957378013,0
47393,2005/9/22,2005/9/22,男,4,广州,广东,CN,46,2014/3/31,12,10424,0,0,7536,2972,15736,11078.04,2013/11/17,1.5,1303,39,136,50.54545455,307,0,0,0,0.703993391,7,5,8237,2187,0,0,0,0,10424,2187,0.416666667,0.583333333,0.790119904,0.209784173,0
10544,2011/8/27,2011/11/7,女,4,昆明,云南,CN,30,2014/3/31,14,8273,0,0,5115,5674,17393,11077.71,2013/11/18,1.75,1034.125,89,135,39,88,1420,0,0,0.636906227,7,7,3045,5228,0,1420,1420,0,9693,5228,0.5,0.5,0.368020305,0.631858835,4
49083,2009/8/11,2009/10/12,男,4,广州,广东,CN,40,2014/3/31,14,8998,0,0,6399,3766,15105,11077.7,2014/3/18,1.75,1124.75,52,14,51.15384615,154,491,400,0,0.733379676,11,3,4620,4378,0,891,891,400,9889,4778,0.214285714,0.785714286,0.513390377,0.4864985,8
48991,2010/8/7,2010/8/7,女,4,北海,广西,CN,54,2014/3/31,4,6402,0,0,5138,0,16655,11076.1,2012/11/26,0.5,800.25,58,492,60.33333333,180,0,0,0,0.665031522,4,0,6402,0,0,0,0,0,6402,0,0,1,0.999843823,0,0
8097,2011/4/10,2012/7/6,女,4,哈市,黑龙江,CN,29,2014/3/31,9,9052,0,0,5588,3958,19434,11075.7,2013/10/24,1.125,1131.5,96,160,59.375,398,0,0,0,0.569913554,6,3,5679,3373,0,0,0,0,9052,3373,0.333333333,0.666666667,0.627305865,0.372583674,0
23600,2011/5/23,2012/3/7,男,4,上海,上海,CN,52,2014/3/31,6,10372,0,0,1920,7220,7874,11074.97,2014/3/27,0.75,1296.5,94,5,126.4,380,0,0,0,1.406524003,2,4,3354,7018,0,0,0,0,10372,7018,0.666666667,0.333333333,0.323339439,0.676564157,0
