store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost,unit_price
52,武汉,线上,Male,>=60,Weekday,配件,1,199,1,1,29,199
648,西安,线下,Male,45-49,Weekend,T恤,1,198,1,2,49,99
360,成都,线下,Male,35-39,Weekday,当季新品,1,79,1,1,59,79
256,武汉,线下,Male,25-29,Weekday,短裤,1,39,1,1,19,39
148,深圳,线下,Female,30-34,Weekday,T恤,2,117,2,2,49,59
375,广州,线上,Female,40-44,Weekday,当季新品,1,59,1,1,59,59
669,重庆,线下,Female,20-24,Weekday,T恤,1,198,2,2,49,99
168,武汉,线下,Female,<20,Weekday,T恤,2,114.26,2,2,49,57
148,深圳,线下,Female,45-49,Weekday,T恤,1,237,1,3,49,79
135,上海,线下,Female,30-34,Weekend,T恤,1,99,1,1,49,99
245,杭州,线下,Female,>=60,Weekday,T恤,1,59,1,1,49,59
207,上海,线上,Female,30-34,Weekend,短裤,2,73,2,2,19,37
168,武汉,线下,Female,30-34,Weekday,牛仔裤,3,545,3,3,69,182
442,西安,线下,Female,>=60,Weekday,T恤,1,79,1,1,49,79
479,深圳,线下,Female,25-29,Weekend,T恤,1,99,1,1,49,99
479,深圳,线下,Female,40-44,Weekday,裙子,1,199,1,1,59,199
520,杭州,线下,Male,45-49,Weekday,牛仔裤,1,199,1,1,69,199
248,杭州,线下,Female,30-34,Weekend,配件,3,316,3,4,29,79
20,深圳,线下,Male,20-24,Weekend,配件,1,69,1,1,29,69
758,杭州,线下,Female,40-44,Weekday,牛仔裤,1,39,1,1,69,39
420,广州,线上,Female,35-39,Weekend,短裤,2,78,2,2,19,39
207,上海,线上,Female,35-39,Weekend,牛仔裤,1,59,1,1,69,59
280,深圳,线下,Male,30-34,Weekend,袜子,1,40,1,2,9,20
369,广州,线下,Female,20-24,Weekend,裙子,1,199,1,1,59,199
369,广州,线下,Male,>=60,Weekday,配件,2,298,2,2,29,149
245,杭州,线下,Male,>=60,Weekend,T恤,1,79,1,1,49,79
137,西安,线上,Male,45-49,Weekday,T恤,1,99,1,1,49,99
616,成都,线下,Male,30-34,Weekend,T恤,3,316,3,4,49,79
802,西安,线下,Female,20-24,Weekend,T恤,2,158,2,2,49,79
280,深圳,线下,Female,30-34,Weekend,牛仔裤,1,79,1,1,69,79
255,杭州,线下,Male,20-24,Weekend,T恤,1,199,1,1,49,199
280,深圳,线下,Female,25-29,Weekend,T恤,2,178,2,2,49,89
19,南京,线下,Female,35-39,Weekday,袜子,1,26.12,1,1,9,26
168,武汉,线下,Male,40-44,Weekday,T恤,1,99,1,1,49,99
336,西安,线下,Female,35-39,Weekday,袜子,1,79,1,1,9,79
496,上海,线下,Female,35-39,Weekend,T恤,1,79,1,1,49,79
616,成都,线下,Female,35-39,Weekend,T恤,1,59,1,1,49,59
52,武汉,线上,Female,<20,Weekday,当季新品,5,877,5,6,59,146
168,武汉,线下,Female,30-34,Weekday,T恤,5,292.09,5,6,49,49
360,成都,线下,Female,40-44,Weekend,毛衣,1,199,1,1,99,199
738,深圳,线下,Male,30-34,Weekday,当季新品,1,57,1,1,59,57
520,杭州,线下,Female,50-54,Weekend,毛衣,1,199,1,1,99,199
148,深圳,线下,Female,40-44,Weekday,裙子,5,415,5,5,59,83
142,上海,线下,Female,>=60,Weekend,当季新品,1,158,1,2,59,79
611,深圳,线下,Female,30-34,Weekend,T恤,1,79,1,1,49,79
21,北京,线下,Female,25-29,Weekend,当季新品,2,237,3,3,59,79
148,深圳,线下,Female,30-34,Weekday,T恤,1,99,1,1,49,99
46,武汉,线下,Female,35-39,Weekday,当季新品,3,216,3,3,59,72
360,成都,线下,Female,30-34,Weekend,T恤,3,177,3,3,49,59
142,上海,线下,Female,25-29,Weekday,当季新品,1,79,1,1,59,79
831,杭州,线下,Female,20-24,Weekend,T恤,4,594,4,6,49,99
399,广州,线下,Female,50-54,Weekday,T恤,1,99,1,1,49,99
21,北京,线下,Male,20-24,Weekend,当季新品,1,57,1,1,59,57
449,武汉,线下,Female,50-54,Weekday,T恤,1,99,1,1,49,99
648,西安,线下,Female,45-49,Weekend,T恤,1,59,1,1,49,59
611,深圳,线下,Male,25-29,Weekday,当季新品,1,149,1,1,59,149
70,深圳,线下,Male,30-34,Weekend,当季新品,1,58,1,1,59,58
255,杭州,线下,Female,20-24,Weekday,短裤,1,33,1,1,19,33
312,杭州,线下,Male,40-44,Weekend,短裤,1,40,1,1,19,40
46,武汉,线下,Female,40-44,Weekday,T恤,1,99,1,1,49,99
611,深圳,线下,Male,>=60,Weekday,T恤,1,99,1,1,49,99
50,武汉,线上,Male,30-34,Weekday,配件,2,297,2,3,29,99
148,深圳,线下,Male,35-39,Weekday,T恤,1,79,1,1,49,79
335,上海,线下,Female,50-54,Weekend,配件,3,256,3,4,29,64
611,深圳,线下,Female,25-29,Weekend,当季新品,19,3034,19,19,59,160
480,重庆,线下,Female,Unkown,Weekend,T恤,1,199,1,1,49,199
70,深圳,线下,Female,35-39,Weekday,毛衣,1,199,1,1,99,199
442,西安,线下,Male,25-29,Weekday,T恤,1,79,1,1,49,79
70,深圳,线下,Female,30-34,Weekend,T恤,2,118,2,2,49,59
831,杭州,线下,Male,25-29,Weekend,牛仔裤,1,199,1,1,69,199
802,西安,线下,Female,25-29,Weekday,T恤,2,158,2,2,49,79
46,武汉,线下,Female,30-34,Weekend,袜子,1,19,1,1,9,19
336,西安,线下,Male,25-29,Weekday,袜子,1,79,1,1,9,79
70,深圳,线下,Male,25-29,Weekday,T恤,1,99,1,1,49,99
248,杭州,线下,Female,35-39,Weekend,当季新品,7,520,7,12,59,43
737,深圳,线下,Female,50-54,Weekend,配件,1,298,1,2,29,149
248,杭州,线下,Female,35-39,Weekend,T恤,3,547,3,3,49,182
168,武汉,线下,Male,20-24,Weekday,T恤,1,99,1,1,49,99
248,杭州,线下,Female,20-24,Weekday,T恤,1,79,1,1,49,79
759,重庆,线下,Male,30-34,Weekend,牛仔裤,1,59,1,1,69,59
52,武汉,线上,Female,30-34,Weekend,T恤,2,178,2,2,49,89
182,广州,线上,Female,45-49,Weekend,配件,1,59,1,1,29,59
280,深圳,线下,Female,<20,Weekday,T恤,1,99,1,1,49,99
21,北京,线下,Female,30-34,Weekday,T恤,2,158,2,2,49,79
52,武汉,线上,Female,25-29,Weekday,短裤,12,676,12,18,19,38
70,深圳,线下,Male,35-39,Weekday,袜子,1,20,1,1,9,20
142,上海,线下,Female,25-29,Weekend,运动,4,150,4,4,49,38
520,杭州,线下,Female,35-39,Weekday,裙子,1,79,1,1,59,79
146,杭州,线下,Male,20-24,Weekend,毛衣,1,249,1,1,99,249
46,武汉,线下,Female,40-44,Weekday,T恤,3,237,3,3,49,79
669,重庆,线下,Female,35-39,Weekend,T恤,1,39,1,1,49,39
70,深圳,线下,Female,20-24,Weekend,裙子,3,597,3,3,59,199
437,重庆,线下,Female,40-44,Weekday,牛仔裤,1,199,1,1,69,199
168,武汉,线下,Female,25-29,Weekend,牛仔裤,1,138,2,2,69,69
20,深圳,线下,Male,45-49,Weekend,当季新品,1,155,2,2,59,78
52,武汉,线上,Female,20-24,Weekday,T恤,4,396,4,4,49,99
46,武汉,线下,Female,35-39,Weekday,T恤,1,39,1,1,49,39
70,深圳,线下,Female,45-49,Weekday,T恤,1,99,1,1,49,99
831,杭州,线下,Female,20-24,Weekday,T恤,1,59,1,1,49,59
429,西安,线下,Male,>=60,Weekday,T恤,2,78,2,2,49,39
669,重庆,线下,Male,>=60,Weekend,当季新品,1,198,1,1,59,198
519,杭州,线下,Female,35-39,Weekday,当季新品,1,49,1,1,59,49
91,武汉,线上,Female,30-34,Weekend,配件,4,746,4,4,29,187
207,上海,线上,Female,30-34,Weekday,裙子,4,696,4,4,59,174
135,上海,线下,Female,35-39,Weekend,T恤,1,99,1,1,49,99
32,武汉,线上,Female,25-29,Weekend,毛衣,2,348,2,2,99,174
182,广州,线上,Female,45-49,Weekday,T恤,1,99,1,1,49,99
758,杭州,线下,Female,40-44,Weekday,T恤,1,79,1,1,49,79
208,重庆,线下,Female,25-29,Weekday,当季新品,1,149,1,1,59,149
312,杭州,线下,Male,25-29,Weekday,袜子,1,20,1,1,9,20
480,重庆,线下,Male,>=60,Weekday,运动,1,39,1,1,49,39
182,广州,线上,Female,20-24,Weekday,配件,3,237,3,3,29,79
369,广州,线下,Male,45-49,Weekend,短裤,1,39,1,1,19,39
229,深圳,线下,Male,25-29,Weekday,T恤,1,99,1,1,49,99
52,武汉,线上,Male,>=60,Weekend,T恤,2,297,2,3,49,99
323,武汉,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
335,上海,线下,Female,25-29,Weekend,T恤,1,198,1,2,49,99
437,重庆,线下,Male,30-34,Weekend,短裤,1,39,1,1,19,39
758,杭州,线下,Female,35-39,Weekday,T恤,1,149,1,1,49,149
325,上海,线下,Female,45-49,Weekend,袜子,1,79,1,1,9,79
802,西安,线下,Male,>=60,Weekday,T恤,1,99,1,1,49,99
248,杭州,线下,Female,35-39,Weekend,T恤,2,158,2,2,49,79
146,杭州,线下,Female,>=60,Weekday,T恤,1,59,1,1,49,59
520,杭州,线下,Female,55-59,Weekday,当季新品,1,288,1,2,59,144
20,深圳,线下,Female,40-44,Weekend,T恤,1,59,1,1,49,59
611,深圳,线下,Female,30-34,Weekend,运动,1,59,1,1,49,59
430,成都,线下,Female,25-29,Weekday,T恤,3,217,3,3,49,72
256,武汉,线下,Female,30-34,Weekday,牛仔裤,1,59,1,1,69,59
21,北京,线下,Male,25-29,Weekend,当季新品,9,851,9,14,59,61
658,深圳,线下,Female,50-54,Weekday,牛仔裤,1,149,1,1,69,149
70,深圳,线下,Female,25-29,Weekend,当季新品,1,119,1,1,59,119
575,杭州,线下,Female,30-34,Weekend,T恤,1,79,1,1,49,79
142,上海,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
32,武汉,线上,Male,20-24,Weekend,短裤,6,337,6,9,19,37
91,武汉,线上,Female,35-39,Weekend,T恤,2,154,2,2,49,77
142,上海,线下,Male,35-39,Weekday,袜子,1,39,1,1,9,39
248,杭州,线下,Female,30-34,Weekday,当季新品,1,79,1,1,59,79
759,重庆,线下,Female,30-34,Weekend,当季新品,1,75,1,1,59,75
248,杭州,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
135,上海,线下,Male,20-24,Weekday,T恤,1,75.91,1,1,49,76
70,深圳,线下,Male,>=60,Weekend,T恤,1,99,1,1,49,99
442,西安,线下,Female,30-34,Weekday,T恤,1,158,1,2,49,79
738,深圳,线下,Female,20-24,Weekend,T恤,5,495,5,5,49,99
442,西安,线下,Female,50-54,Weekday,短裤,1,79,1,2,19,40
280,深圳,线下,Female,30-34,Weekend,袜子,1,59,1,1,9,59
658,深圳,线下,Male,25-29,Weekday,毛衣,1,99,1,1,99,99
430,成都,线下,Male,30-34,Weekday,T恤,1,79,1,1,49,79
420,广州,线上,Female,40-44,Weekday,当季新品,1,79,1,1,59,79
182,广州,线上,Male,35-39,Weekend,当季新品,1,199,1,1,59,199
70,深圳,线下,Female,40-44,Weekday,运动,1,56.26,1,1,49,56
605,成都,线下,Male,20-24,Weekend,毛衣,1,149,1,1,99,149
168,武汉,线下,Female,35-39,Weekday,牛仔裤,2,118,2,2,69,59
46,武汉,线下,Female,20-24,Weekend,裙子,2,138,2,2,59,69
207,上海,线上,Female,25-29,Weekday,当季新品,1,158,1,2,59,79
21,北京,线下,Female,25-29,Weekend,T恤,1,79,1,1,49,79
480,重庆,线下,Male,35-39,Weekend,配件,3,297,3,3,29,99
46,武汉,线下,Female,25-29,Weekday,T恤,2,237,2,3,49,79
437,重庆,线下,Female,40-44,Weekend,当季新品,1,76,1,2,59,38
325,上海,线下,Female,25-29,Weekend,袜子,1,39,1,2,9,20
575,杭州,线下,Female,30-34,Weekend,当季新品,1,99,1,1,59,99
248,杭州,线下,Male,>=60,Weekend,T恤,1,59,1,1,49,59
19,南京,线下,Female,45-49,Weekend,当季新品,1,78,1,1,59,78
146,杭州,线下,Male,>=60,Weekend,T恤,1,79,1,1,49,79
52,武汉,线上,Male,30-34,Weekday,T恤,1,59,1,1,49,59
360,成都,线下,Male,35-39,Weekday,当季新品,1,78,1,1,59,78
142,上海,线下,Male,30-34,Weekend,T恤,1,99,1,1,49,99
135,上海,线下,Female,35-39,Weekday,T恤,1,99,1,1,49,99
245,杭州,线下,Female,35-39,Weekend,T恤,1,59,1,1,49,59
758,杭州,线下,Female,45-49,Weekend,短裤,2,118,2,3,19,39
758,杭州,线下,Male,Unkown,Weekend,运动,1,39,1,1,49,39
325,上海,线下,Female,35-39,Weekday,T恤,2,594,3,6,49,99
21,北京,线下,Male,25-29,Weekday,T恤,4,594,4,6,49,99
52,武汉,线上,Female,20-24,Weekend,当季新品,1,79,1,1,59,79
229,深圳,线下,Female,25-29,Weekend,T恤,1,59,1,1,49,59
360,成都,线下,Male,>=60,Weekday,短裤,1,79,1,1,19,79
208,重庆,线下,Female,30-34,Weekday,袜子,1,53,1,2,9,27
46,武汉,线下,Female,25-29,Weekend,T恤,3,297,3,3,49,99
312,杭州,线下,Female,50-54,Weekday,T恤,1,49,1,1,49,49
437,重庆,线下,Male,35-39,Weekend,T恤,2,117,2,3,49,39
142,上海,线下,Male,>=60,Weekday,短裤,1,40,1,1,19,40
245,杭州,线下,Male,30-34,Weekday,短裤,4,221,4,6,19,37
168,武汉,线下,Male,>=60,Weekend,运动,1,117,1,3,49,39
207,上海,线上,Female,25-29,Weekend,T恤,1,99,1,1,49,99
70,深圳,线下,Female,25-29,Weekday,T恤,2,158,2,2,49,79
231,广州,线下,Female,40-44,Weekday,T恤,1,79,1,1,49,79
208,重庆,线下,Male,20-24,Weekend,T恤,1,158,1,2,49,79
229,深圳,线下,Female,25-29,Weekday,T恤,3,237,3,3,49,79
70,深圳,线下,Female,20-24,Weekend,毛衣,1,199,1,1,99,199
737,深圳,线下,Female,30-34,Weekend,当季新品,3,589,3,3,59,196
336,西安,线下,Female,35-39,Weekday,袜子,1,53,1,2,9,27
449,武汉,线下,Male,30-34,Weekend,配件,3,474,3,6,29,79
360,成都,线下,Female,20-24,Weekday,T恤,1,79,1,1,49,79
480,重庆,线下,Female,45-49,Weekend,裙子,1,79,1,1,59,79
91,武汉,线上,Female,25-29,Weekday,短裤,1,40,1,1,19,40
280,深圳,线下,Female,25-29,Weekday,牛仔裤,1,79,1,1,69,79
375,广州,线上,Female,40-44,Weekday,T恤,1,79,1,1,49,79
137,西安,线上,Female,25-29,Weekday,袜子,1,20,1,1,9,20
245,杭州,线下,Male,>=60,Weekend,当季新品,1,79,1,1,59,79
420,广州,线上,Female,35-39,Weekend,当季新品,1,79,1,1,59,79
375,广州,线上,Female,30-34,Weekend,T恤,5,432,5,6,49,72
19,南京,线下,Male,45-49,Weekday,袜子,1,27,1,1,9,27
437,重庆,线下,Female,35-39,Weekend,毛衣,2,348,2,2,99,174
335,上海,线下,Female,35-39,Weekday,短裤,1,66,1,2,19,33
245,杭州,线下,Female,40-44,Weekday,T恤,1,79,1,1,49,79
46,武汉,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
19,南京,线下,Female,25-29,Weekday,短裤,2,73,2,2,19,37
323,武汉,线下,Male,25-29,Weekend,T恤,1,79,1,1,49,79
658,深圳,线下,Female,25-29,Weekday,配件,39,3778,39,56,29,67
231,广州,线下,Female,45-49,Weekday,运动,1,154,2,2,49,77
248,杭州,线下,Male,20-24,Weekday,当季新品,1,129,1,1,59,129
520,杭州,线下,Male,>=60,Weekday,T恤,1,79,1,1,49,79
168,武汉,线下,Male,35-39,Weekday,T恤,1,39,1,1,49,39
46,武汉,线下,Male,>=60,Weekday,T恤,1,99,1,1,49,99
52,武汉,线上,Female,35-39,Weekday,短裤,1,33,1,1,19,33
336,西安,线下,Female,55-59,Weekend,当季新品,2,334,2,2,59,167
50,武汉,线上,Female,35-39,Weekend,配件,3,197,3,3,29,66
182,广州,线上,Female,25-29,Weekday,T恤,2,158,2,2,49,79
575,杭州,线下,Female,20-24,Weekday,运动,1,79,1,1,49,79
21,北京,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
520,杭州,线下,Female,25-29,Weekday,T恤,2,168.33,2,2,49,84
46,武汉,线下,Female,25-29,Weekday,当季新品,2,168,2,3,59,56
616,成都,线下,Male,25-29,Weekend,牛仔裤,1,59,1,1,69,59
605,成都,线下,Female,25-29,Weekday,毛衣,1,498,1,2,99,249
20,深圳,线下,Male,25-29,Weekend,T恤,1,99,1,1,49,99
479,深圳,线下,Male,30-34,Weekend,短裤,4,171,4,5,19,34
208,重庆,线下,Male,30-34,Weekday,配件,1,99,1,1,29,99
21,北京,线下,Male,20-24,Weekend,T恤,1,59,1,1,49,59
50,武汉,线上,Female,35-39,Weekday,T恤,1,79,1,1,49,79
91,武汉,线上,Female,>=60,Weekday,配件,5,591,6,8,29,74
759,重庆,线下,Male,20-24,Weekday,T恤,1,99,1,1,49,99
207,上海,线上,Female,40-44,Weekend,当季新品,1,74.38,1,2,59,37
649,杭州,线下,Female,20-24,Weekend,T恤,1,99,1,1,49,99
669,重庆,线下,Female,25-29,Weekend,T恤,1,79,1,1,49,79
68,重庆,线上,Male,35-39,Weekday,毛衣,2,495,2,2,99,248
312,杭州,线下,Female,35-39,Weekend,T恤,3,297,3,3,49,99
207,上海,线上,Male,35-39,Weekend,T恤,1,99,1,1,49,99
323,武汉,线下,Female,35-39,Weekend,T恤,1,99,1,1,49,99
375,广州,线上,Female,25-29,Weekend,袜子,1,26,1,1,9,26
135,上海,线下,Female,25-29,Weekend,当季新品,1,79,1,1,59,79
605,成都,线下,Male,30-34,Weekday,T恤,1,99,1,1,49,99
496,上海,线下,Female,30-34,Weekend,T恤,1,79,1,1,49,79
658,深圳,线下,Female,20-24,Weekend,牛仔裤,1,99,1,1,69,99
669,重庆,线下,Female,35-39,Weekend,配件,1,199,1,1,29,199
19,南京,线下,Female,40-44,Weekday,毛衣,1,249,1,1,99,249
20,深圳,线下,Female,25-29,Weekday,短裤,1,40,1,1,19,40
658,深圳,线下,Female,30-34,Weekend,T恤,1,79,1,1,49,79
91,武汉,线上,Male,35-39,Weekend,T恤,1,59,1,1,49,59
605,成都,线下,Female,40-44,Weekday,T恤,1,99,1,1,49,99
437,重庆,线下,Female,30-34,Weekday,袜子,1,10,1,1,9,10
616,成都,线下,Female,35-39,Weekday,配件,1,79,1,1,29,79
248,杭州,线下,Male,30-34,Weekend,毛衣,1,199,1,1,99,199
280,深圳,线下,Female,35-39,Weekday,T恤,1,39,1,1,49,39
182,广州,线上,Female,40-44,Weekday,裙子,1,199,1,1,59,199
442,西安,线下,Female,50-54,Weekday,袜子,1,59,1,1,9,59
70,深圳,线下,Female,35-39,Weekend,袜子,1,39,1,1,9,39
46,武汉,线下,Female,25-29,Weekend,T恤,1,79,1,1,49,79
658,深圳,线下,Female,30-34,Weekday,袜子,1,79,1,1,9,79
98,成都,线下,Female,40-44,Weekday,牛仔裤,1,78,1,1,69,78
738,深圳,线下,Female,20-24,Weekday,T恤,2,198,2,2,49,99
20,深圳,线下,Male,>=60,Weekday,T恤,1,79,1,1,49,79
70,深圳,线下,Male,30-34,Weekday,T恤,1,59,1,1,49,59
796,深圳,线下,Female,30-34,Weekend,牛仔裤,1,39,1,1,69,39
135,上海,线下,Male,35-39,Weekday,T恤,1,79,1,1,49,79
519,杭州,线下,Female,30-34,Weekend,T恤,1,158,1,2,49,79
208,重庆,线下,Female,35-39,Weekday,袜子,2,37,2,2,9,19
68,重庆,线上,Female,20-24,Weekday,短裤,2,80,2,2,19,40
658,深圳,线下,Female,35-39,Weekend,裙子,1,19,1,1,59,19
91,武汉,线上,Female,25-29,Weekday,当季新品,1,55.57,1,1,59,56
248,杭州,线下,Female,40-44,Weekend,当季新品,2,237,2,3,59,79
21,北京,线下,Male,>=60,Weekday,T恤,3,297,3,3,49,99
737,深圳,线下,Male,30-34,Weekday,短裤,1,33,1,1,19,33
437,重庆,线下,Female,35-39,Weekday,T恤,1,118,1,2,49,59
70,深圳,线下,Female,20-24,Weekend,T恤,2,158,2,2,49,79
21,北京,线下,Male,>=60,Weekday,配件,4,296,4,4,29,74
575,杭州,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
98,成都,线下,Female,40-44,Weekend,牛仔裤,1,78,1,2,69,39
437,重庆,线下,Male,35-39,Weekday,配件,2,415,2,5,29,83
325,上海,线下,Female,35-39,Weekend,袜子,3,95,3,5,9,19
658,深圳,线下,Male,30-34,Weekday,T恤,1,79,1,1,49,79
336,西安,线下,Female,25-29,Weekend,袜子,2,54,2,2,9,27
658,深圳,线下,Male,30-34,Weekday,当季新品,1,149,1,1,59,149
449,武汉,线下,Male,45-49,Weekday,短裤,1,33,1,1,19,33
98,成都,线下,Female,25-29,Weekday,运动,1,39,1,1,49,39
442,西安,线下,Female,20-24,Weekend,运动,3,132,3,4,49,33
91,武汉,线上,Male,35-39,Weekday,毛衣,1,249,1,1,99,249
68,重庆,线上,Female,30-34,Weekday,当季新品,2,158,2,2,59,79
738,深圳,线下,Female,35-39,Weekday,短裤,1,79,1,1,19,79
449,武汉,线下,Female,30-34,Weekday,T恤,1,79,1,1,49,79
802,西安,线下,Male,20-24,Weekday,配件,2,148,2,2,29,74
52,武汉,线上,Male,30-34,Weekday,裙子,1,149,1,1,59,149
315,武汉,线下,Female,40-44,Weekend,袜子,1,26,1,1,9,26
323,武汉,线下,Female,35-39,Weekend,T恤,2,118,2,2,49,59
52,武汉,线上,Male,>=60,Weekend,短裤,1,39,1,1,19,39
70,深圳,线下,Female,20-24,Weekend,T恤,3,395,3,5,49,79
360,成都,线下,Female,40-44,Weekday,运动,1,39,1,1,49,39
255,杭州,线下,Female,55-59,Weekend,T恤,2,118,2,2,49,59
669,重庆,线下,Female,40-44,Weekday,裙子,1,199,1,1,59,199
375,广州,线上,Male,20-24,Weekend,运动,1,39,1,1,49,39
375,广州,线上,Female,25-29,Weekend,袜子,5,393,5,5,9,79
280,深圳,线下,Male,55-59,Weekday,短裤,1,40,1,1,19,40
255,杭州,线下,Male,25-29,Weekend,T恤,1,79,1,1,49,79
430,成都,线下,Female,45-49,Weekend,裙子,1,149,1,1,59,149
208,重庆,线下,Female,30-34,Weekend,T恤,1,198,1,2,49,99
