store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost,unit_price
616,成都,线下,Female,20-24,Weekend,配件,1,199,1,1,29,199
208,重庆,线下,Female,35-39,Weekday,短裤,3,116,3,3,19,39
336,西安,线下,Female,<20,Weekday,毛衣,1,149,1,1,99,149
738,深圳,线下,Female,25-29,Weekend,牛仔裤,1,79,1,1,69,79
649,杭州,线下,Female,55-59,Weekend,当季新品,4,606,4,4,59,152
52,武汉,线上,Male,20-24,Weekday,毛衣,2,498,2,2,99,249
21,北京,线下,Female,50-54,Weekday,短裤,1,33,1,1,19,33
315,武汉,线下,Female,40-44,Weekend,袜子,1,39,1,1,9,39
336,西安,线下,Male,20-24,Weekday,T恤,1,99,1,1,49,99
245,杭州,线下,Female,35-39,Weekday,T恤,1,59,1,1,49,59
21,北京,线下,Male,40-44,Weekday,毛衣,2,298,2,2,99,149
52,武汉,线上,Female,20-24,Weekday,运动,4,150,4,4,49,38
32,武汉,线上,Female,30-34,Weekend,T恤,1,198,1,2,49,99
323,武汉,线下,Female,25-29,Weekday,短裤,2,105,2,3,19,35
245,杭州,线下,Female,40-44,Weekday,T恤,2,116,2,2,49,58
46,武汉,线下,Female,35-39,Weekday,T恤,1,79,1,1,49,79
248,杭州,线下,Male,25-29,Weekday,T恤,1,99,1,1,49,99
479,深圳,线下,Female,>=60,Weekend,T恤,1,99,1,1,49,99
759,重庆,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
98,成都,线下,Female,30-34,Weekend,T恤,2,198,2,2,49,99
759,重庆,线下,Female,25-29,Weekday,毛衣,1,149,1,1,99,149
658,深圳,线下,Female,30-34,Weekend,T恤,3,157,3,3,49,52
831,杭州,线下,Female,45-49,Weekday,T恤,1,79,1,1,49,79
137,西安,线上,Female,25-29,Weekend,运动,1,79,1,1,49,79
231,广州,线下,Male,25-29,Weekend,T恤,2,198,2,2,49,99
442,西安,线下,Female,30-34,Weekend,短裤,1,39,1,1,19,39
831,杭州,线下,Female,55-59,Weekend,当季新品,1,189,1,1,59,189
21,北京,线下,Female,30-34,Weekday,T恤,1,79,1,1,49,79
231,广州,线下,Male,20-24,Weekend,牛仔裤,1,149,1,1,69,149
68,重庆,线上,Female,55-59,Weekend,牛仔裤,1,199,1,1,69,199
420,广州,线上,Male,25-29,Weekday,T恤,1,99,1,1,49,99
19,南京,线下,Female,45-49,Weekday,当季新品,42,12538,45,70,59,179
796,深圳,线下,Male,30-34,Weekend,毛衣,1,199,1,1,99,199
52,武汉,线上,Male,30-34,Weekday,T恤,1,79,1,1,49,79
479,深圳,线下,Female,35-39,Weekend,配件,7,709,7,11,29,64
245,杭州,线下,Female,>=60,Weekday,T恤,1,39,1,1,49,39
142,上海,线下,Female,30-34,Weekday,T恤,3,294.36,3,3,49,98
738,深圳,线下,Male,20-24,Weekday,T恤,3,257,3,3,49,86
758,杭州,线下,Female,25-29,Weekday,裙子,1,149,1,1,59,149
280,深圳,线下,Female,20-24,Weekday,裙子,1,199,1,1,59,199
280,深圳,线下,Male,30-34,Weekday,T恤,1,77,1,1,49,77
648,西安,线下,Female,>=60,Weekend,短裤,1,33,1,1,19,33
142,上海,线下,Male,35-39,Weekday,T恤,1,79,1,1,49,79
32,武汉,线上,Male,>=60,Weekend,短裤,1,66,1,2,19,33
360,成都,线下,Female,25-29,Weekend,T恤,1,78,1,2,49,39
146,杭州,线下,Female,20-24,Weekday,T恤,4,236,4,4,49,59
479,深圳,线下,Male,30-34,Weekend,T恤,1,99,1,1,49,99
28,武汉,线上,Male,>=60,Weekday,T恤,2,178,2,2,49,89
449,武汉,线下,Female,30-34,Weekday,当季新品,1,187.41,1,1,59,187
70,深圳,线下,Female,25-29,Weekend,T恤,3,356,3,4,49,89
280,深圳,线下,Female,>=60,Weekday,短裤,1,79,1,1,19,79
255,杭州,线下,Female,40-44,Weekday,袜子,2,138,2,2,9,69
142,上海,线下,Female,20-24,Weekday,配件,4,395,4,5,29,79
369,广州,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
32,武汉,线上,Male,20-24,Weekday,T恤,8,663.56,8,9,49,74
146,杭州,线下,Female,30-34,Weekday,袜子,1,26,1,1,9,26
437,重庆,线下,Male,30-34,Weekday,当季新品,2,148,2,2,59,74
182,广州,线上,Male,20-24,Weekday,配件,4,396,4,4,29,99
20,深圳,线下,Female,30-34,Weekday,T恤,1,198,1,2,49,99
256,武汉,线下,Female,35-39,Weekend,T恤,1,59,1,1,49,59
229,深圳,线下,Female,40-44,Weekend,短裤,1,79,1,2,19,40
248,杭州,线下,Female,20-24,Weekday,毛衣,2,392.86,2,2,99,196
168,武汉,线下,Female,20-24,Weekend,T恤,1,39,1,1,49,39
575,杭州,线下,Female,25-29,Weekday,当季新品,19,3075,19,19,59,162
520,杭州,线下,Male,20-24,Weekday,当季新品,2,138,2,2,59,69
737,深圳,线下,Male,20-24,Weekend,T恤,1,99,1,1,49,99
21,北京,线下,Female,45-49,Weekend,T恤,2,118,2,2,49,59
375,广州,线上,Male,25-29,Weekend,配件,1,149,1,1,29,149
605,成都,线下,Female,30-34,Weekend,配件,4,414,4,6,29,69
738,深圳,线下,Female,25-29,Weekday,毛衣,4,690.28,4,4,99,173
575,杭州,线下,Female,30-34,Weekday,T恤,2,158,2,2,49,79
248,杭州,线下,Female,30-34,Weekday,配件,6,1393,6,7,29,199
229,深圳,线下,Female,35-39,Weekday,当季新品,1,79,1,1,59,79
831,杭州,线下,Female,40-44,Weekday,袜子,1,78,1,1,9,78
605,成都,线下,Female,55-59,Weekend,牛仔裤,1,59,1,1,69,59
738,深圳,线下,Female,30-34,Weekday,配件,7,693,7,7,29,99
231,广州,线下,Female,45-49,Weekday,T恤,1,297,1,3,49,99
429,西安,线下,Male,<20,Weekend,T恤,1,79,1,1,49,79
208,重庆,线下,Female,25-29,Weekday,当季新品,1,72,1,1,59,72
449,武汉,线下,Female,25-29,Weekday,T恤,2,78,2,2,49,39
479,深圳,线下,Female,20-24,Weekend,T恤,1,99,1,1,49,99
437,重庆,线下,Male,25-29,Weekday,T恤,1,76,1,1,49,76
430,成都,线下,Male,50-54,Weekday,配件,1,99,1,1,29,99
248,杭州,线下,Female,40-44,Weekend,T恤,1,99,1,1,49,99
420,广州,线上,Unkown,Unkown,Weekday,T恤,1,39,1,1,49,39
658,深圳,线下,Female,50-54,Weekday,当季新品,1,79,1,1,59,79
70,深圳,线下,Male,30-34,Weekday,T恤,4,314.06,4,4,49,79
280,深圳,线下,Female,25-29,Weekend,袜子,1,59,1,1,9,59
21,北京,线下,Male,25-29,Weekday,当季新品,1,79,1,1,59,79
496,上海,线下,Female,50-54,Weekend,当季新品,8,1475,9,9,59,164
480,重庆,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
21,北京,线下,Female,<20,Weekday,T恤,1,79,1,1,49,79
255,杭州,线下,Female,35-39,Weekday,配件,2,398,2,2,29,199
658,深圳,线下,Female,20-24,Weekday,毛衣,1,149,1,1,99,149
312,杭州,线下,Male,>=60,Weekday,牛仔裤,1,199,1,1,69,199
19,南京,线下,Male,20-24,Weekday,T恤,2,158,2,2,49,79
98,成都,线下,Male,45-49,Weekday,牛仔裤,1,149,1,1,69,149
437,重庆,线下,Female,50-54,Weekday,短裤,1,40,1,1,19,40
758,杭州,线下,Female,30-34,Weekday,T恤,1,79,1,1,49,79
182,广州,线上,Male,25-29,Weekend,短裤,2,72,2,2,19,36
520,杭州,线下,Female,30-34,Weekend,运动,1,39,1,1,49,39
19,南京,线下,Female,30-34,Weekday,牛仔裤,2,118,2,2,69,59
437,重庆,线下,Female,35-39,Weekday,当季新品,58,10498.28,65,65,59,162
605,成都,线下,Male,45-49,Weekday,袜子,1,27,1,1,9,27
616,成都,线下,Male,20-24,Weekday,T恤,1,79,1,1,49,79
19,南京,线下,Female,25-29,Weekday,运动,1,99,1,1,49,99
20,深圳,线下,Male,50-54,Weekend,当季新品,1,79,1,1,59,79
46,武汉,线下,Female,25-29,Weekday,T恤,4,894,4,6,49,149
796,深圳,线下,Female,30-34,Weekday,配件,1,99,1,1,29,99
437,重庆,线下,Male,>=60,Weekend,T恤,2,158,2,2,49,79
335,上海,线下,Female,<20,Weekend,T恤,1,99,1,1,49,99
737,深圳,线下,Female,35-39,Weekend,牛仔裤,3,696,3,4,69,174
648,西安,线下,Female,30-34,Weekday,T恤,8,431,8,9,49,48
231,广州,线下,Female,35-39,Weekday,当季新品,1,54,1,1,59,54
437,重庆,线下,Female,40-44,Weekend,当季新品,2,153,2,2,59,77
255,杭州,线下,Female,30-34,Weekend,配件,1,147,1,1,29,147
19,南京,线下,Female,25-29,Weekend,T恤,3,297,3,3,49,99
98,成都,线下,Female,35-39,Weekday,运动,1,39,1,1,49,39
658,深圳,线下,Female,25-29,Weekday,配件,4,495,4,5,29,99
616,成都,线下,Female,30-34,Weekday,当季新品,5,995,5,5,59,199
496,上海,线下,Male,>=60,Weekday,袜子,1,39,1,1,9,39
437,重庆,线下,Female,30-34,Weekday,配件,7,691,7,9,29,77
442,西安,线下,Female,30-34,Weekend,短裤,1,40,1,1,19,40
323,武汉,线下,Female,<20,Weekend,配件,1,104.33,1,1,29,104
737,深圳,线下,Female,25-29,Weekday,短裤,1,33,1,1,19,33
245,杭州,线下,Female,30-34,Weekday,袜子,4,276,4,4,9,69
168,武汉,线下,Female,30-34,Weekday,裙子,1,199,1,1,59,199
207,上海,线上,Female,>=60,Weekday,T恤,1,59,1,1,49,59
135,上海,线下,Female,25-29,Weekend,当季新品,1,59,1,1,59,59
449,武汉,线下,Female,35-39,Weekend,T恤,1,79,1,1,49,79
182,广州,线上,Female,25-29,Weekday,袜子,1,27,1,1,9,27
611,深圳,线下,Male,20-24,Weekend,T恤,1,79,1,1,49,79
315,武汉,线下,Female,40-44,Weekend,配件,1,59,1,1,29,59
658,深圳,线下,Female,35-39,Weekend,T恤,1,79,1,1,49,79
19,南京,线下,Female,30-34,Weekday,T恤,4,295,4,5,49,59
32,武汉,线上,Male,45-49,Weekend,当季新品,1,189,1,1,59,189
496,上海,线下,Female,30-34,Weekend,T恤,3,497,3,3,49,166
207,上海,线上,Male,25-29,Weekend,毛衣,2,298,2,2,99,149
146,杭州,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
229,深圳,线下,Female,35-39,Weekend,T恤,2,158,2,2,49,79
21,北京,线下,Male,25-29,Weekday,T恤,1,79,1,1,49,79
375,广州,线上,Female,40-44,Weekday,配件,1,99,1,1,29,99
360,成都,线下,Female,20-24,Weekday,T恤,1,99,1,1,49,99
669,重庆,线下,Female,50-54,Weekday,T恤,1,79,1,1,49,79
245,杭州,线下,Female,30-34,Weekend,当季新品,1,47,1,1,59,47
611,深圳,线下,Female,20-24,Weekend,T恤,1,99,1,1,49,99
442,西安,线下,Female,40-44,Weekday,T恤,1,99,1,1,49,99
256,武汉,线下,Female,30-34,Weekend,毛衣,3,447,3,3,99,149
369,广州,线下,Male,35-39,Weekday,T恤,1,79,1,1,49,79
325,上海,线下,Male,25-29,Weekday,袜子,2,90,2,4,9,23
148,深圳,线下,Female,30-34,Weekday,T恤,1,79,1,1,49,79
519,杭州,线下,Male,25-29,Weekday,T恤,1,99,1,1,49,99
208,重庆,线下,Female,25-29,Weekday,T恤,1,39,1,1,49,39
148,深圳,线下,Male,>=60,Weekday,T恤,1,59,1,1,49,59
91,武汉,线上,Female,30-34,Weekday,短裤,2,72,2,2,19,36
323,武汉,线下,Female,35-39,Weekday,当季新品,3,134,3,3,59,45
46,武汉,线下,Female,40-44,Weekday,配件,5,355,5,5,29,71
323,武汉,线下,Female,35-39,Weekend,T恤,2,158,2,2,49,79
21,北京,线下,Female,45-49,Weekday,当季新品,1,79,1,1,59,79
429,西安,线下,Male,45-49,Weekday,T恤,1,114,1,2,49,57
208,重庆,线下,Female,45-49,Weekday,袜子,1,79,1,1,9,79
649,杭州,线下,Female,<20,Weekday,T恤,1,99,1,1,49,99
649,杭州,线下,Female,25-29,Weekday,袜子,1,39,1,1,9,39
208,重庆,线下,Female,20-24,Weekday,T恤,1,59,1,1,49,59
658,深圳,线下,Female,25-29,Weekend,裙子,5,995,5,5,59,199
375,广州,线上,Female,30-34,Weekend,短裤,1,40,1,1,19,40
207,上海,线上,Female,30-34,Weekday,当季新品,1,149,1,1,59,149
737,深圳,线下,Female,50-54,Weekend,T恤,1,99,1,1,49,99
50,武汉,线上,Male,25-29,Weekend,袜子,2,54,2,2,9,27
611,深圳,线下,Female,30-34,Weekday,当季新品,2,272,2,2,59,136
369,广州,线下,Female,35-39,Weekday,T恤,1,79,1,1,49,79
168,武汉,线下,Female,30-34,Weekend,配件,1,158,1,2,29,79
335,上海,线下,Female,35-39,Weekend,T恤,1,79,1,1,49,79
335,上海,线下,Female,45-49,Weekday,T恤,1,99,1,1,49,99
46,武汉,线下,Female,30-34,Weekday,裙子,3,496,4,4,59,124
399,广州,线下,Female,30-34,Weekday,袜子,2,158,2,2,9,79
182,广州,线上,Female,30-34,Weekday,T恤,1,99,1,1,49,99
802,西安,线下,Female,25-29,Weekday,T恤,1,198,1,2,49,99
649,杭州,线下,Male,35-39,Weekend,袜子,1,59,1,3,9,20
437,重庆,线下,Male,>=60,Weekday,T恤,1,158,1,2,49,79
208,重庆,线下,Female,20-24,Weekend,T恤,2,198,2,2,49,99
256,武汉,线下,Female,25-29,Weekday,T恤,2,138,2,2,49,69
248,杭州,线下,Female,35-39,Weekday,牛仔裤,3,325.75,3,3,69,109
68,重庆,线上,Female,20-24,Weekend,配件,1,99,1,1,29,99
442,西安,线下,Female,35-39,Weekday,T恤,2,178,2,2,49,89
207,上海,线上,Male,40-44,Weekday,短裤,1,59,1,1,19,59
207,上海,线上,Female,20-24,Weekday,牛仔裤,1,59,1,1,69,59
738,深圳,线下,Male,25-29,Weekend,当季新品,1,79,1,1,59,79
46,武汉,线下,Female,55-59,Weekday,短裤,1,40,1,1,19,40
20,深圳,线下,Male,25-29,Weekend,T恤,1,79,1,1,49,79
312,杭州,线下,Female,35-39,Weekday,T恤,2,75,2,2,49,38
21,北京,线下,Male,30-34,Weekday,T恤,2,198,2,2,49,99
796,深圳,线下,Female,35-39,Weekday,T恤,3,137,3,3,49,46
605,成都,线下,Male,35-39,Weekend,T恤,1,79,1,1,49,79
19,南京,线下,Female,40-44,Weekday,T恤,1,99,1,1,49,99
207,上海,线上,Female,25-29,Weekday,袜子,5,172,5,8,9,22
369,广州,线下,Female,20-24,Weekday,裙子,1,149,1,1,59,149
231,广州,线下,Female,30-34,Weekend,牛仔裤,2,398,2,2,69,199
611,深圳,线下,Male,35-39,Weekday,T恤,1,79,1,1,49,79
335,上海,线下,Male,40-44,Weekend,配件,1,158,1,2,29,79
255,杭州,线下,Female,40-44,Weekend,T恤,1,79,1,1,49,79
208,重庆,线下,Female,35-39,Weekend,裙子,1,197,1,1,59,197
369,广州,线下,Female,25-29,Weekday,T恤,2,198,2,2,49,99
256,武汉,线下,Female,30-34,Weekday,T恤,1,99,1,1,49,99
496,上海,线下,Female,30-34,Weekday,T恤,1,198,1,2,49,99
605,成都,线下,Male,30-34,Weekend,短裤,1,40,1,1,19,40
148,深圳,线下,Male,>=60,Weekday,牛仔裤,1,59,1,1,69,59
137,西安,线上,Male,20-24,Weekend,T恤,1,99,1,1,49,99
479,深圳,线下,Female,25-29,Weekday,毛衣,1,398,1,2,99,199
737,深圳,线下,Female,35-39,Weekend,T恤,1,59,1,1,49,59
70,深圳,线下,Female,40-44,Weekday,配件,1,79,1,1,29,79
496,上海,线下,Female,35-39,Weekday,袜子,3,96,3,4,9,24
315,武汉,线下,Female,20-24,Weekday,T恤,1,99,1,1,49,99
50,武汉,线上,Female,30-34,Weekday,T恤,1,99,1,1,49,99
70,深圳,线下,Male,35-39,Weekday,T恤,1,38,1,1,49,38
50,武汉,线上,Female,30-34,Weekend,T恤,1,99,1,1,49,99
315,武汉,线下,Male,35-39,Weekday,当季新品,2,398,2,2,59,199
70,深圳,线下,Female,50-54,Weekend,T恤,1,99,1,1,49,99
437,重庆,线下,Female,50-54,Weekend,牛仔裤,1,149,1,1,69,149
229,深圳,线下,Female,20-24,Weekday,T恤,1,99,1,1,49,99
28,武汉,线上,Female,20-24,Weekday,T恤,1,99,1,1,49,99
335,上海,线下,Female,55-59,Weekday,短裤,1,33,1,1,19,33
229,深圳,线下,Male,35-39,Weekday,T恤,1,99,1,1,49,99
669,重庆,线下,Female,30-34,Weekday,裙子,1,199,1,1,59,199
146,杭州,线下,Female,55-59,Weekday,T恤,1,79,1,1,49,79
737,深圳,线下,Female,30-34,Weekday,袜子,1,79,1,1,9,79
20,深圳,线下,Male,45-49,Weekend,短裤,1,79,1,2,19,40
335,上海,线下,Female,45-49,Weekday,T恤,1,79,1,1,49,79
429,西安,线下,Male,20-24,Weekday,袜子,1,79,1,1,9,79
759,重庆,线下,Male,35-39,Weekend,裙子,1,149,1,1,59,149
449,武汉,线下,Female,35-39,Weekday,裙子,3,215.99,3,3,59,72
335,上海,线下,Female,35-39,Weekday,袜子,2,98,2,2,9,49
231,广州,线下,Male,55-59,Weekday,当季新品,1,199,1,1,59,199
231,广州,线下,Male,30-34,Weekend,当季新品,2,333,2,2,59,167
658,深圳,线下,Male,30-34,Weekend,短裤,2,66,2,2,19,33
229,深圳,线下,Male,35-39,Weekend,T恤,2,235,2,3,49,78
437,重庆,线下,Male,40-44,Weekend,T恤,1,79,1,1,49,79
207,上海,线上,Male,>=60,Weekday,T恤,1,158,1,2,49,79
575,杭州,线下,Female,30-34,Weekend,运动,3,547,3,3,49,182
20,深圳,线下,Female,45-49,Weekend,T恤,1,99,1,1,49,99
575,杭州,线下,Male,30-34,Weekday,T恤,2,198,2,2,49,99
142,上海,线下,Female,20-24,Weekday,当季新品,1,46,1,1,59,46
611,深圳,线下,Female,20-24,Weekday,当季新品,4,383,4,4,59,96
255,杭州,线下,Male,30-34,Weekend,短裤,5,278,5,8,19,35
520,杭州,线下,Male,20-24,Weekend,T恤,1,79,1,1,49,79
312,杭州,线下,Female,30-34,Weekend,T恤,1,198,1,2,49,99
32,武汉,线上,Male,30-34,Weekday,T恤,1,75,1,1,49,75
430,成都,线下,Female,40-44,Weekend,T恤,1,99,1,1,49,99
369,广州,线下,Female,55-59,Weekday,运动,1,79,1,1,49,79
70,深圳,线下,Female,20-24,Weekday,当季新品,1,78,1,2,59,39
796,深圳,线下,Male,30-34,Weekday,短裤,1,33,1,1,19,33
32,武汉,线上,Male,25-29,Weekday,T恤,5,495,5,5,49,99
658,深圳,线下,Male,30-34,Weekday,短裤,2,77,2,2,19,39
91,武汉,线上,Female,40-44,Weekday,袜子,1,19,1,1,9,19
399,广州,线下,Male,30-34,Weekday,袜子,3,159,3,6,9,27
21,北京,线下,Female,30-34,Weekday,配件,3,853,4,6,29,142
605,成都,线下,Female,30-34,Weekend,毛衣,1,196,1,1,99,196
737,深圳,线下,Female,35-39,Weekday,T恤,1,79,1,1,49,79
135,上海,线下,Unkown,Unkown,Weekday,配件,1,39,1,1,29,39
32,武汉,线上,Male,25-29,Weekend,短裤,2,73,2,2,19,37
669,重庆,线下,Male,<20,Weekday,T恤,1,99,1,1,49,99
429,西安,线下,Female,40-44,Weekend,T恤,1,99,1,1,49,99
616,成都,线下,Female,40-44,Weekday,T恤,1,39,1,1,49,39
375,广州,线上,Male,25-29,Weekday,当季新品,2,136,2,2,59,68
168,武汉,线下,Male,35-39,Weekend,当季新品,1,139,1,1,59,139
437,重庆,线下,Male,25-29,Weekday,牛仔裤,1,39,1,1,69,39
325,上海,线下,Male,35-39,Weekend,T恤,1,99,1,1,49,99
98,成都,线下,Female,35-39,Weekday,T恤,3,276,3,4,49,69
375,广州,线上,Female,30-34,Weekday,T恤,2,197,2,2,49,99
229,深圳,线下,Female,50-54,Weekend,当季新品,6,1592,6,8,59,199
20,深圳,线下,Female,25-29,Weekday,T恤,2,117,2,2,49,59
437,重庆,线下,Female,25-29,Weekend,裙子,1,199,1,1,59,199
437,重庆,线下,Female,20-24,Weekday,T恤,1,198,2,2,49,99
738,深圳,线下,Female,20-24,Weekday,裙子,1,149,1,1,59,149
21,北京,线下,Female,25-29,Weekday,T恤,6,469,6,6,49,78
21,北京,线下,Female,25-29,Weekend,T恤,1,99,1,1,49,99
399,广州,线下,Female,35-39,Weekend,T恤,1,149,1,1,49,149
649,杭州,线下,Female,25-29,Weekday,T恤,1,78,1,1,49,78
98,成都,线下,Female,20-24,Weekday,T恤,1,55.29,1,1,49,55
737,深圳,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
737,深圳,线下,Female,35-39,Weekend,牛仔裤,1,39,1,1,69,39
575,杭州,线下,Male,35-39,Weekday,T恤,1,59,1,1,49,59
605,成都,线下,Female,55-59,Weekday,袜子,1,19,1,1,9,19
480,重庆,线下,Female,35-39,Weekday,T恤,1,79,1,1,49,79
442,西安,线下,Female,40-44,Weekday,配件,1,99,1,1,29,99
280,深圳,线下,Female,35-39,Weekend,T恤,1,99,1,1,49,99
520,杭州,线下,Female,25-29,Weekday,袜子,1,39,1,1,9,39
737,深圳,线下,Male,35-39,Weekend,当季新品,1,79,1,1,59,79
207,上海,线上,Male,25-29,Weekend,T恤,1,79,1,1,49,79
28,武汉,线上,Female,25-29,Weekday,配件,1,79,1,1,29,79
658,深圳,线下,Female,<20,Weekday,裙子,1,149,1,1,59,149
802,西安,线下,Female,<20,Weekday,T恤,1,79,1,1,49,79
168,武汉,线下,Male,>=60,Weekend,运动,1,78,1,2,49,39
142,上海,线下,Male,35-39,Weekend,短裤,1,59,1,1,19,59
375,广州,线上,Female,20-24,Weekday,运动,1,59,1,1,49,59
325,上海,线下,Female,35-39,Weekday,当季新品,1,77.91,1,1,59,78
738,深圳,线下,Female,20-24,Weekend,运动,1,27.28,1,1,49,27
148,深圳,线下,Female,<20,Weekday,T恤,1,79,1,1,49,79
323,武汉,线下,Male,30-34,Weekday,T恤,1,99,1,1,49,99
229,深圳,线下,Female,45-49,Weekday,T恤,3,237,3,3,49,79
611,深圳,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
496,上海,线下,Female,45-49,Weekday,运动,1,79,1,1,49,79
68,重庆,线上,Male,50-54,Weekday,短裤,1,33,1,1,19,33
669,重庆,线下,Female,25-29,Weekday,配件,1,149,1,1,29,149
449,武汉,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
255,杭州,线下,Female,35-39,Weekday,T恤,1,59,1,1,49,59
315,武汉,线下,Female,35-39,Weekend,毛衣,1,149,1,1,99,149
449,武汉,线下,Female,35-39,Weekend,T恤,1,39,1,1,49,39
429,西安,线下,Male,40-44,Weekday,当季新品,2,93,2,2,59,47
480,重庆,线下,Male,25-29,Weekday,T恤,1,198,1,2,49,99
616,成都,线下,Female,30-34,Weekend,袜子,1,20,1,1,9,20
229,深圳,线下,Male,30-34,Weekday,T恤,1,79,1,1,49,79
605,成都,线下,Female,55-59,Weekday,短裤,1,39,1,1,19,39
738,深圳,线下,Female,20-24,Weekday,T恤,2,178,2,2,49,89
616,成都,线下,Male,>=60,Weekend,T恤,1,99,1,1,49,99
802,西安,线下,Male,>=60,Weekday,T恤,1,99,1,1,49,99
19,南京,线下,Female,30-34,Weekend,T恤,1,77,1,1,49,77
142,上海,线下,Female,50-54,Weekday,T恤,1,99,1,1,49,99
323,武汉,线下,Female,45-49,Weekday,T恤,1,198,1,2,49,99
430,成都,线下,Male,35-39,Weekday,T恤,1,39,1,1,49,39
429,西安,线下,Male,40-44,Weekday,运动,1,79,1,1,49,79
146,杭州,线下,Female,20-24,Weekday,T恤,4,236,4,4,49,59
